source,country,rep,n_train,estimate,error,train_sources
ritonline,USA,24,37,0.1696503398836619,0.15593105546517527,yale|help|moralsense|hawaiion|munichon|louvain|westernkentucky|puc|rotterdam|badaniaon|northumbria|aus2|tanzaniaon|csunorthonline|brookcuny|vuw|mcdanielonline|simmons|kenyon|seznam|radboud|lse|ulatina|tilburg|queensland2|cas|osnabruck|tanzania|fmkbelgrade|bogota|psualtoona|mturk|georgefox|pascal|metu|krakowon|grazvienna
ritonline,USA,25,37,0.1765317031848758,0.14904969216396138,yale|uned|brookcuny|loyola|grazvienna|lse|seznam|kenyon|radboud|seznamon|psualtoona|tanzaniaon|fmkbelgrade|georgefox|aus2|jmu|vcu|armstrong|csunorthonline|tilburgcaf|salford|jos|tanzania|pascal|vuw|krakowon|tamucc|ouhk|hawaiion|carleton|rotterdam|queensland2|mturk|umich|tilburg|tamu|kwazulu
ritonline,USA,26,37,0.17487031521523014,0.15071108013360704,umich|armstrong|pascal|salford|mturk|northumbria|bogota|yale|louvain|brookcuny|krakowon|psualtoona|jos|osnabruck|kenyon|ouhk|carleton|vcu|seznamon|tamu|grazvienna|aus2|unswonline|kwazulu|moralsense|rotterdam|help|puc|uned|padua|csunorthonline|tilburg|ulatina|cas|tanzaniaon|seznam|fmkbelgrade
ritonline,USA,27,37,0.15952733411822867,0.1660540612306085,radboud|tanzania|pascal|metu|mcdanielonline|tamucc|unswonline|kenyon|puc|cas|mturk|jmu|louvain|psualtoona|lse|tilburgcaf|osnabruck|vcu|carleton|tanzaniaon|fmkbelgrade|grazvienna|salford|tamu|georgefox|hawaiion|uned|vuw|ulatina|aus2|umich|queensland2|armstrong|rotterdam|munichon|krakowon|tilburg
ritonline,USA,28,37,0.1751444418340858,0.15043695351475136,kenyon|umich|tilburg|mturk|tanzaniaon|unswonline|badaniaon|simmons|mcdanielonline|loyola|tamucc|jmu|pascal|carleton|ulatina|radboud|kwazulu|queensland2|ouhk|metu|georgefox|rotterdam|seznamon|salford|munich|krakowon|brookcuny|swps|aus2|csunorthonline|tamu|psualtoona|padua|cas|northumbria|moralsense|hawaiion
ritonline,USA,29,37,0.1551703075930989,0.17041108775573827,simmons|moralsense|mturk|padua|queensland2|lse|metu|mcdanielonline|pascal|uned|fmkbelgrade|kwazulu|aus2|osnabruck|tamucc|tilburg|seznamon|jos|tilburgcaf|munichon|salford|radboud|vuw|badaniaon|unswonline|munich|puc|tanzaniaon|westernkentucky|armstrong|seznam|loyola|krakowon|rotterdam|georgefox|swps|ulatina
ritonline,USA,30,37,0.16924352247350233,0.15633787287533485,cas|swps|tilburgcaf|tilburg|hawaiion|mturk|radboud|ouhk|metu|jos|vuw|tanzania|seznam|unswonline|moralsense|seznamon|salford|carleton|brookcuny|fmkbelgrade|queensland2|puc|padua|krakowon|northumbria|bogota|csunorthonline|pascal|munich|vcu|ulatina|tamu|loyola|badaniaon|grazvienna|uned|simmons
ritonline,USA,31,37,0.16345959398590693,0.16212180136293025,lse|vuw|munichon|aus2|osnabruck|tanzania|salford|hawaiion|radboud|moralsense|seznamon|brookcuny|carleton|puc|fmkbelgrade|csunorthonline|tilburgcaf|help|metu|badaniaon|krakowon|rotterdam|ulatina|munich|padua|tamu|ouhk|kwazulu|bogota|uned|vcu|loyola|kenyon|northumbria|tanzaniaon|georgefox|psualtoona
ritonline,USA,32,37,0.16708677350294887,0.1584946218458883,psualtoona|westernkentucky|munichon|armstrong|umich|puc|simmons|osnabruck|tilburg|tanzania|tanzaniaon|jos|moralsense|vcu|hawaiion|badaniaon|metu|brookcuny|fmkbelgrade|yale|cas|pascal|radboud|loyola|kenyon|grazvienna|georgefox|northumbria|tilburgcaf|munich|unswonline|tamu|vuw|louvain|seznam|swps|bogota
ritonline,USA,33,37,0.18338129356685162,0.14220010178198556,help|bogota|moralsense|umich|hawaiion|badaniaon|tilburgcaf|westernkentucky|ouhk|uned|psualtoona|radboud|jos|mcdanielonline|seznamon|louvain|munich|kwazulu|queensland2|swps|grazvienna|tamu|vcu|tanzaniaon|cas|loyola|salford|seznam|metu|northumbria|brookcuny|tilburg|mturk|osnabruck|unswonline|ulatina|padua
ritonline,USA,34,37,0.17690697828512178,0.1486744170637154,georgefox|radboud|cas|hawaiion|pascal|help|osnabruck|jos|loyola|queensland2|padua|brookcuny|seznam|munichon|simmons|westernkentucky|puc|vuw|tamu|carleton|swps|krakowon|rotterdam|badaniaon|lse|northumbria|tanzania|tanzaniaon|tilburg|bogota|vcu|uned|seznamon|metu|kwazulu|psualtoona|grazvienna
ritonline,USA,35,37,0.16596835587726413,0.15961303947157304,hawaiion|tilburg|rotterdam|seznamon|loyola|umich|vuw|tamucc|fmkbelgrade|salford|ouhk|csunorthonline|armstrong|munichon|tanzaniaon|moralsense|lse|radboud|pascal|metu|tanzania|uned|tamu|carleton|krakowon|puc|georgefox|queensland2|swps|westernkentucky|help|munich|grazvienna|aus2|bogota|jmu|yale
ritonline,USA,36,37,0.17720086761603246,0.14838052773280472,yale|tamu|osnabruck|kenyon|metu|seznam|mturk|help|ouhk|westernkentucky|georgefox|bogota|tanzaniaon|seznamon|unswonline|csunorthonline|brookcuny|jos|psualtoona|fmkbelgrade|cas|uned|tilburgcaf|ulatina|aus2|puc|louvain|tilburg|munich|lse|rotterdam|loyola|mcdanielonline|hawaiion|jmu|tamucc|tanzania
ritonline,USA,37,37,0.181866854938374,0.14371454041046317,radboud|aus2|northumbria|ouhk|help|louvain|tilburgcaf|seznamon|kenyon|uned|swps|armstrong|krakowon|unswonline|vuw|osnabruck|yale|psualtoona|kwazulu|jmu|tamu|bogota|salford|fmkbelgrade|padua|vcu|hawaiion|munichon|jos|puc|brookcuny|munich|mturk|cas|rotterdam|tilburg|carleton
ritonline,USA,38,37,0.16588051052348404,0.15970088482535313,ulatina|swps|yale|seznamon|mcdanielonline|jos|grazvienna|hawaiion|munichon|kenyon|salford|pascal|badaniaon|tilburg|seznam|tamucc|krakowon|metu|fmkbelgrade|umich|kwazulu|mturk|psualtoona|vcu|tanzaniaon|louvain|armstrong|jmu|tamu|osnabruck|rotterdam|georgefox|bogota|aus2|unswonline|uned|moralsense
ritonline,USA,39,37,0.15649579804549033,0.16908559730334685,radboud|armstrong|queensland2|hawaiion|uned|osnabruck|jos|georgefox|tilburg|carleton|mturk|tanzaniaon|seznamon|padua|munichon|vuw|jmu|brookcuny|ulatina|salford|metu|kenyon|tamu|krakowon|simmons|louvain|mcdanielonline|badaniaon|aus2|pascal|tamucc|seznam|ouhk|tanzania|cas|munich|rotterdam
ritonline,USA,40,37,0.17175180424585648,0.1538295911029807,ulatina|carleton|help|tanzania|yale|munichon|krakowon|badaniaon|radboud|padua|osnabruck|seznam|salford|unswonline|moralsense|hawaiion|lse|jmu|munich|umich|tamucc|mturk|csunorthonline|bogota|queensland2|metu|puc|mcdanielonline|louvain|psualtoona|vuw|brookcuny|kwazulu|tilburg|grazvienna|georgefox|cas
ritonline,USA,41,37,0.18599271654003224,0.13958867880880493,rotterdam|uned|carleton|tanzaniaon|mturk|munich|osnabruck|tamu|cas|pascal|ouhk|grazvienna|tilburgcaf|csunorthonline|umich|swps|unswonline|yale|jos|kwazulu|mcdanielonline|seznam|hawaiion|westernkentucky|jmu|puc|tamucc|lse|georgefox|radboud|help|vcu|fmkbelgrade|badaniaon|simmons|armstrong|aus2
ritonline,USA,42,37,0.17108318824327473,0.15449820710556245,queensland2|lse|seznam|tanzaniaon|simmons|jos|vuw|northumbria|tanzania|brookcuny|metu|hawaiion|ulatina|help|kenyon|seznamon|osnabruck|carleton|tilburgcaf|krakowon|rotterdam|mcdanielonline|psualtoona|armstrong|westernkentucky|aus2|bogota|ouhk|vcu|mturk|padua|pascal|swps|munichon|louvain|cas|moralsense
ritonline,USA,43,37,0.16636854968062317,0.159212845668214,cas|radboud|vuw|bogota|seznamon|louvain|umich|uned|kwazulu|lse|hawaiion|moralsense|simmons|pascal|psualtoona|georgefox|salford|mcdanielonline|rotterdam|yale|ulatina|tilburg|loyola|aus2|tamu|tamucc|northumbria|seznam|tanzania|badaniaon|vcu|tanzaniaon|ouhk|brookcuny|munichon|metu|westernkentucky
ritonline,USA,44,37,0.1639347495394648,0.16164664580937238,badaniaon|westernkentucky|northumbria|padua|moralsense|cas|swps|ouhk|yale|metu|seznamon|loyola|salford|umich|jmu|ulatina|bogota|unswonline|kenyon|munich|tanzaniaon|kwazulu|queensland2|rotterdam|grazvienna|munichon|louvain|jos|tanzania|lse|seznam|hawaiion|tamu|vcu|tamucc|help|puc
ritonline,USA,45,37,0.1632724435328622,0.162308951815975,ulatina|rotterdam|ouhk|tanzania|umich|carleton|jos|grazvienna|tilburgcaf|tamu|munichon|radboud|unswonline|moralsense|swps|hawaiion|lse|armstrong|munich|krakowon|padua|westernkentucky|tanzaniaon|queensland2|seznam|mcdanielonline|simmons|aus2|osnabruck|salford|georgefox|louvain|metu|tilburg|tamucc|badaniaon|brookcuny
ritonline,USA,46,37,0.16466670809874517,0.160914687250092,tilburgcaf|armstrong|seznamon|badaniaon|uned|ouhk|mcdanielonline|psualtoona|carleton|brookcuny|munich|fmkbelgrade|queensland2|georgefox|simmons|moralsense|rotterdam|umich|csunorthonline|yale|krakowon|pascal|cas|louvain|seznam|munichon|grazvienna|tamucc|kenyon|puc|jos|northumbria|ulatina|osnabruck|swps|jmu|padua
ritonline,USA,47,37,0.19021148037150373,0.13536991497733344,bogota|rotterdam|cas|krakowon|yale|armstrong|tanzania|csunorthonline|osnabruck|tanzaniaon|ouhk|tilburg|munich|loyola|moralsense|jmu|tilburgcaf|swps|georgefox|northumbria|pascal|metu|badaniaon|aus2|westernkentucky|louvain|help|ulatina|mcdanielonline|tamucc|simmons|mturk|brookcuny|vcu|psualtoona|fmkbelgrade|carleton
ritonline,USA,48,37,0.18187208957004466,0.1437093057787925,osnabruck|mcdanielonline|help|mturk|tanzaniaon|kwazulu|loyola|ouhk|psualtoona|tamu|swps|krakowon|armstrong|umich|georgefox|hawaiion|radboud|bogota|tamucc|tanzania|queensland2|grazvienna|jmu|moralsense|tilburgcaf|louvain|aus2|seznam|rotterdam|unswonline|vuw|northumbria|westernkentucky|csunorthonline|munich|munichon|brookcuny
ritonline,USA,49,37,0.17408975012722278,0.1514916452216144,padua|tamucc|aus2|krakowon|moralsense|ulatina|kwazulu|csunorthonline|lse|badaniaon|tilburg|tamu|seznam|carleton|psualtoona|vuw|vcu|grazvienna|help|armstrong|jos|salford|tilburgcaf|jmu|seznamon|westernkentucky|simmons|osnabruck|swps|georgefox|kenyon|queensland2|bogota|ouhk|mcdanielonline|tanzaniaon|metu
ritonline,USA,50,37,0.1892164374824282,0.13636495786640898,armstrong|brookcuny|padua|carleton|bogota|salford|georgefox|tanzaniaon|lse|help|metu|psualtoona|jmu|badaniaon|uned|kwazulu|ulatina|tamucc|unswonline|munichon|tilburgcaf|tamu|seznamon|krakowon|westernkentucky|umich|louvain|yale|jos|munich|rotterdam|swps|osnabruck|grazvienna|northumbria|csunorthonline|ouhk
ritonline,USA,51,37,0.16175748996041148,0.1638239053884257,mcdanielonline|osnabruck|tanzania|jos|carleton|westernkentucky|puc|kenyon|radboud|munichon|tanzaniaon|aus2|hawaiion|fmkbelgrade|vcu|pascal|munich|tilburg|salford|metu|swps|moralsense|uned|loyola|brookcuny|yale|krakowon|northumbria|mturk|vuw|tamu|ouhk|seznamon|ulatina|padua|queensland2|simmons
ritonline,USA,52,37,0.17029331929653252,0.15528807605230466,brookcuny|mturk|swps|radboud|armstrong|fmkbelgrade|pascal|mcdanielonline|northumbria|uned|vuw|westernkentucky|moralsense|krakowon|georgefox|jos|queensland2|help|osnabruck|grazvienna|csunorthonline|salford|tilburg|ulatina|ouhk|seznamon|kenyon|cas|badaniaon|munichon|tamucc|aus2|tilburgcaf|tanzaniaon|lse|tamu|rotterdam
ritonline,USA,53,37,0.16926198132946,0.15631941401937718,mcdanielonline|seznamon|hawaiion|vuw|jos|tilburgcaf|seznam|salford|badaniaon|unswonline|pascal|carleton|cas|northumbria|lse|loyola|puc|rotterdam|uned|aus2|queensland2|kwazulu|psualtoona|mturk|csunorthonline|grazvienna|fmkbelgrade|tilburg|louvain|tamu|umich|osnabruck|help|simmons|brookcuny|metu|vcu
ritonline,USA,54,37,0.17389731224072566,0.15168408310811152,radboud|tilburgcaf|psualtoona|tanzaniaon|kenyon|munichon|umich|metu|salford|munich|help|seznam|uned|tamu|westernkentucky|simmons|swps|mcdanielonline|hawaiion|georgefox|jmu|queensland2|tanzania|vuw|grazvienna|tamucc|brookcuny|seznamon|fmkbelgrade|ulatina|armstrong|osnabruck|csunorthonline|moralsense|yale|carleton|ouhk
ritonline,USA,55,37,0.18331822570400402,0.14226316964483315,pascal|carleton|psualtoona|salford|tanzania|vcu|radboud|mturk|seznam|tamu|tanzaniaon|help|munich|northumbria|westernkentucky|metu|brookcuny|kwazulu|lse|tamucc|armstrong|cas|osnabruck|bogota|hawaiion|swps|queensland2|uned|grazvienna|badaniaon|jmu|simmons|padua|munichon|loyola|aus2|seznamon
ritonline,USA,56,37,0.17041537484585859,0.1551660205029786,georgefox|munichon|fmkbelgrade|moralsense|seznam|uned|mcdanielonline|tamu|ouhk|aus2|osnabruck|pascal|csunorthonline|yale|northumbria|kwazulu|swps|westernkentucky|tamucc|badaniaon|hawaiion|bogota|tilburgcaf|cas|padua|tanzaniaon|jmu|armstrong|psualtoona|krakowon|loyola|brookcuny|puc|queensland2|vuw|vcu|carleton
ritonline,USA,57,37,0.1729502943201277,0.15263110102870947,loyola|tilburg|tilburgcaf|hawaiion|tanzaniaon|grazvienna|mcdanielonline|armstrong|moralsense|osnabruck|salford|metu|tanzania|yale|help|westernkentucky|vuw|queensland2|radboud|carleton|jmu|lse|mturk|simmons|georgefox|cas|fmkbelgrade|pascal|kwazulu|ouhk|vcu|uned|munich|brookcuny|munichon|ulatina|badaniaon
ritonline,USA,58,37,0.1801817859017419,0.1453996094470953,csunorthonline|padua|queensland2|radboud|unswonline|tamucc|armstrong|salford|tamu|loyola|help|carleton|northumbria|mcdanielonline|pascal|jmu|vcu|yale|puc|hawaiion|jos|psualtoona|tanzaniaon|osnabruck|tilburgcaf|tanzania|moralsense|kenyon|ulatina|seznamon|umich|krakowon|westernkentucky|swps|lse|munich|mturk
ritonline,USA,59,37,0.16237641965673885,0.16320497569209833,tilburgcaf|salford|fmkbelgrade|uned|loyola|ulatina|help|umich|unswonline|psualtoona|tanzania|yale|simmons|westernkentucky|tilburg|aus2|hawaiion|jmu|metu|cas|queensland2|armstrong|kenyon|brookcuny|seznamon|seznam|padua|tamucc|grazvienna|lse|csunorthonline|bogota|puc|vuw|rotterdam|osnabruck|ouhk
ritonline,USA,60,37,0.15633734744011693,0.16924404790872025,ouhk|georgefox|aus2|simmons|vuw|seznam|tilburg|hawaiion|grazvienna|kwazulu|unswonline|ulatina|csunorthonline|jos|vcu|swps|metu|pascal|rotterdam|westernkentucky|radboud|moralsense|jmu|queensland2|kenyon|badaniaon|puc|cas|osnabruck|mcdanielonline|northumbria|loyola|padua|fmkbelgrade|brookcuny|seznamon|tanzania
ritonline,USA,61,37,0.18321624947088955,0.14236514587794763,salford|fmkbelgrade|ouhk|ulatina|rotterdam|osnabruck|swps|csunorthonline|tanzania|westernkentucky|metu|grazvienna|moralsense|umich|queensland2|brookcuny|kenyon|loyola|munich|psualtoona|hawaiion|seznamon|mturk|georgefox|unswonline|carleton|cas|northumbria|tilburg|uned|tanzaniaon|kwazulu|jmu|padua|radboud|yale|simmons
ritonline,USA,62,37,0.1802421060855613,0.14533928926327588,rotterdam|swps|badaniaon|pascal|mcdanielonline|uned|mturk|armstrong|georgefox|radboud|unswonline|kwazulu|cas|tamu|salford|moralsense|tanzaniaon|westernkentucky|kenyon|seznam|psualtoona|carleton|hawaiion|osnabruck|simmons|queensland2|seznamon|help|krakowon|vcu|loyola|jos|padua|tamucc|grazvienna|tilburg|fmkbelgrade
ritonline,USA,63,37,0.15989183213900404,0.16568956320983314,tanzaniaon|fmkbelgrade|aus2|psualtoona|tilburg|tamucc|jmu|brookcuny|louvain|queensland2|munichon|georgefox|yale|armstrong|seznamon|mcdanielonline|csunorthonline|pascal|puc|seznam|badaniaon|bogota|vcu|cas|grazvienna|tilburgcaf|umich|hawaiion|kenyon|jos|tamu|ulatina|kwazulu|metu|vuw|rotterdam|northumbria
ritonline,USA,64,37,0.18287050398735347,0.1427108913614837,northumbria|lse|jmu|kenyon|seznamon|tamucc|tanzania|radboud|badaniaon|umich|moralsense|psualtoona|uned|fmkbelgrade|hawaiion|brookcuny|kwazulu|padua|mturk|yale|pascal|krakowon|unswonline|help|swps|seznam|munichon|tamu|ouhk|osnabruck|vcu|tanzaniaon|georgefox|simmons|bogota|csunorthonline|carleton
ritonline,USA,65,37,0.17877309567100183,0.14680829967783535,radboud|tanzania|ouhk|simmons|carleton|tilburgcaf|moralsense|loyola|aus2|seznam|louvain|krakowon|brookcuny|help|rotterdam|padua|cas|jmu|umich|seznamon|badaniaon|bogota|armstrong|mturk|lse|ulatina|kwazulu|swps|yale|georgefox|puc|metu|grazvienna|munich|csunorthonline|uned|tilburg
ritonline,USA,66,37,0.16910805138739074,0.15647334396144644,vuw|brookcuny|loyola|tamucc|lse|padua|northumbria|armstrong|ulatina|tilburgcaf|tilburg|pascal|bogota|metu|simmons|queensland2|mturk|munichon|salford|georgefox|puc|badaniaon|csunorthonline|munich|krakowon|rotterdam|moralsense|radboud|grazvienna|unswonline|vcu|tanzaniaon|uned|mcdanielonline|tamu|jmu|yale
ritonline,USA,67,37,0.16923034718604735,0.15635104816278983,lse|grazvienna|help|northumbria|munichon|osnabruck|fmkbelgrade|jmu|salford|vcu|rotterdam|westernkentucky|swps|munich|padua|moralsense|uned|vuw|ouhk|loyola|ulatina|tilburgcaf|metu|hawaiion|louvain|psualtoona|krakowon|unswonline|simmons|carleton|brookcuny|tamucc|mcdanielonline|csunorthonline|aus2|tilburg|jos
ritonline,USA,68,37,0.1793127569052295,0.14626863844360768,tilburg|fmkbelgrade|moralsense|kenyon|tanzaniaon|munichon|metu|mcdanielonline|aus2|umich|tamu|cas|queensland2|brookcuny|jmu|swps|georgefox|mturk|uned|ouhk|westernkentucky|armstrong|tamucc|grazvienna|badaniaon|munich|bogota|psualtoona|hawaiion|tilburgcaf|krakowon|jos|help|kwazulu|radboud|seznamon|vcu
ritonline,USA,69,37,0.16742482738078657,0.1581565679680506,padua|umich|brookcuny|seznamon|tamucc|bogota|csunorthonline|psualtoona|fmkbelgrade|salford|simmons|armstrong|unswonline|help|uned|osnabruck|mturk|seznam|yale|moralsense|mcdanielonline|georgefox|jmu|ulatina|pascal|carleton|krakowon|ouhk|queensland2|kenyon|aus2|puc|grazvienna|northumbria|jos|tilburgcaf|badaniaon
ritonline,USA,70,37,0.17578466657681333,0.14979672877202385,tanzaniaon|swps|cas|lse|aus2|uned|georgefox|badaniaon|rotterdam|northumbria|jmu|mturk|puc|mcdanielonline|westernkentucky|carleton|hawaiion|umich|seznamon|seznam|bogota|tanzania|krakowon|fmkbelgrade|csunorthonline|metu|vuw|unswonline|tamucc|psualtoona|munichon|kwazulu|help|pascal|munich|louvain|loyola
ritonline,USA,71,37,0.17329983420086165,0.15228156114797553,louvain|mcdanielonline|mturk|vuw|armstrong|uned|tilburgcaf|kwazulu|radboud|tilburg|krakowon|moralsense|jmu|rotterdam|help|northumbria|osnabruck|munichon|metu|ulatina|seznam|ouhk|queensland2|vcu|csunorthonline|umich|salford|carleton|loyola|cas|aus2|padua|yale|georgefox|lse|tamu|kenyon
ritonline,USA,72,37,0.16513529959882708,0.1604460957500101,tanzaniaon|unswonline|simmons|help|carleton|ouhk|badaniaon|osnabruck|ulatina|hawaiion|mturk|seznam|queensland2|mcdanielonline|seznamon|metu|salford|louvain|brookcuny|umich|grazvienna|vcu|tilburg|jos|puc|aus2|rotterdam|armstrong|lse|swps|bogota|pascal|tamu|vuw|krakowon|munich|tamucc
ritonline,USA,73,37,0.18099093993345558,0.1445904554153816,lse|help|pascal|seznam|bogota|northumbria|grazvienna|yale|aus2|moralsense|padua|kenyon|psualtoona|csunorthonline|tanzaniaon|rotterdam|georgefox|vcu|hawaiion|jmu|uned|fmkbelgrade|munich|ulatina|tanzania|louvain|salford|swps|loyola|krakowon|radboud|cas|tilburg|umich|tamu|kwazulu|tilburgcaf
ritonline,USA,74,37,0.17521388518175474,0.15036751016708244,seznamon|northumbria|armstrong|jos|carleton|simmons|tilburg|fmkbelgrade|grazvienna|rotterdam|queensland2|georgefox|bogota|swps|osnabruck|hawaiion|lse|salford|umich|vuw|louvain|aus2|csunorthonline|tamu|brookcuny|psualtoona|krakowon|tamucc|moralsense|ulatina|padua|mturk|seznam|tanzaniaon|vcu|unswonline|tilburgcaf
ritonline,USA,75,37,0.18813925534141474,0.13744214000742244,queensland2|ouhk|osnabruck|salford|moralsense|tanzania|pascal|tamu|carleton|lse|umich|yale|unswonline|munichon|rotterdam|tanzaniaon|brookcuny|tilburg|westernkentucky|csunorthonline|munich|hawaiion|seznamon|swps|psualtoona|ulatina|tilburgcaf|krakowon|grazvienna|badaniaon|bogota|uned|radboud|vcu|mturk|armstrong|georgefox
ritonline,USA,76,37,0.18251137339168302,0.14307002195715415,kenyon|kwazulu|brookcuny|salford|krakowon|northumbria|armstrong|swps|pascal|osnabruck|carleton|psualtoona|louvain|vuw|simmons|puc|seznam|fmkbelgrade|umich|georgefox|csunorthonline|ulatina|metu|tilburg|cas|tanzania|vcu|tilburgcaf|tamu|lse|jos|bogota|yale|mturk|uned|tamucc|help
ritonline,USA,77,37,0.16907722171999917,0.156504173628838,umich|armstrong|hawaiion|jos|osnabruck|radboud|northumbria|yale|tanzaniaon|fmkbelgrade|unswonline|loyola|bogota|psualtoona|westernkentucky|uned|aus2|help|puc|mturk|kenyon|mcdanielonline|metu|brookcuny|padua|swps|ulatina|louvain|munichon|csunorthonline|rotterdam|vuw|tamucc|tanzania|carleton|seznam|tilburg
ritonline,USA,78,37,0.16976942513322685,0.15581197021561033,kenyon|csunorthonline|uned|badaniaon|umich|loyola|pascal|krakowon|puc|tilburg|fmkbelgrade|jos|yale|brookcuny|armstrong|tilburgcaf|vcu|bogota|osnabruck|radboud|tanzaniaon|ulatina|ouhk|simmons|swps|moralsense|padua|rotterdam|vuw|seznam|salford|mturk|northumbria|hawaiion|help|queensland2|georgefox
ritonline,USA,79,37,0.17480130917442555,0.15078008617441163,simmons|carleton|yale|brookcuny|salford|bogota|uned|westernkentucky|swps|rotterdam|osnabruck|csunorthonline|puc|mturk|lse|tanzaniaon|queensland2|padua|loyola|northumbria|pascal|metu|tamu|tilburgcaf|louvain|vcu|munichon|seznamon|hawaiion|kwazulu|georgefox|kenyon|help|seznam|moralsense|mcdanielonline|vuw
ritonline,USA,80,37,0.1757474156465691,0.14983397970226808,kwazulu|krakowon|aus2|tilburgcaf|jmu|louvain|umich|lse|carleton|brookcuny|pascal|yale|bogota|mturk|grazvienna|tamu|munichon|help|psualtoona|loyola|mcdanielonline|badaniaon|seznamon|puc|vuw|uned|vcu|seznam|unswonline|ulatina|munich|swps|queensland2|westernkentucky|northumbria|kenyon|moralsense
ritonline,USA,81,37,0.17577363739095056,0.14980775795788662,unswonline|louvain|lse|brookcuny|georgefox|krakowon|mturk|fmkbelgrade|tanzaniaon|padua|vcu|yale|tamucc|aus2|rotterdam|vuw|mcdanielonline|queensland2|kwazulu|radboud|kenyon|westernkentucky|bogota|loyola|armstrong|grazvienna|swps|seznam|moralsense|pascal|metu|badaniaon|umich|seznamon|psualtoona|tilburgcaf|help
ritonline,USA,82,37,0.1672528314969424,0.15832856385189478,ulatina|grazvienna|tamu|psualtoona|queensland2|vcu|jmu|osnabruck|tilburg|tanzaniaon|louvain|jos|padua|pascal|umich|carleton|seznam|vuw|ouhk|uned|bogota|westernkentucky|mcdanielonline|cas|kenyon|munichon|unswonline|tilburgcaf|tanzania|armstrong|radboud|csunorthonline|krakowon|seznamon|brookcuny|aus2|tamucc
ritonline,USA,83,37,0.17042362605059022,0.15515776929824696,osnabruck|kwazulu|csunorthonline|seznam|yale|loyola|seznamon|swps|lse|georgefox|fmkbelgrade|vcu|moralsense|krakowon|rotterdam|hawaiion|ouhk|salford|tilburgcaf|metu|armstrong|umich|tamu|padua|jmu|badaniaon|vuw|tilburg|cas|carleton|bogota|aus2|grazvienna|puc|mturk|jos|simmons
ritonline,USA,84,37,0.16522926008321204,0.16035213526562514,tamu|bogota|grazvienna|brookcuny|vcu|vuw|tanzaniaon|westernkentucky|padua|queensland2|rotterdam|georgefox|munichon|munich|jos|puc|pascal|badaniaon|armstrong|metu|louvain|kwazulu|tilburg|aus2|kenyon|fmkbelgrade|uned|csunorthonline|help|ulatina|cas|northumbria|yale|hawaiion|mturk|loyola|ouhk
ritonline,USA,85,37,0.1658259876617061,0.1597554076871311,cas|queensland2|radboud|krakowon|northumbria|rotterdam|salford|pascal|jos|brookcuny|tamucc|unswonline|swps|mturk|jmu|help|kenyon|vuw|bogota|puc|moralsense|aus2|armstrong|yale|seznamon|louvain|kwazulu|simmons|loyola|vcu|umich|hawaiion|lse|mcdanielonline|munichon|tanzaniaon|westernkentucky
ritonline,USA,86,37,0.18665012144954035,0.13893127389929683,help|bogota|tilburg|mturk|swps|metu|jos|grazvienna|ulatina|westernkentucky|csunorthonline|armstrong|queensland2|pascal|yale|ouhk|vuw|cas|munich|kwazulu|georgefox|uned|krakowon|seznam|unswonline|aus2|padua|loyola|vcu|tanzania|rotterdam|seznamon|tanzaniaon|psualtoona|mcdanielonline|northumbria|brookcuny
ritonline,USA,87,37,0.17117982602705553,0.15440156932178165,jos|vcu|grazvienna|padua|armstrong|seznam|lse|radboud|ulatina|mcdanielonline|csunorthonline|ouhk|mturk|cas|metu|fmkbelgrade|northumbria|tamucc|georgefox|westernkentucky|psualtoona|bogota|jmu|puc|munichon|munich|unswonline|simmons|seznamon|tanzaniaon|moralsense|uned|louvain|kwazulu|umich|salford|help
ritonline,USA,88,37,0.17911054870815368,0.1464708466406835,tanzaniaon|carleton|kenyon|munich|radboud|ulatina|mcdanielonline|metu|pascal|vcu|moralsense|seznam|munichon|csunorthonline|vuw|jos|uned|yale|westernkentucky|umich|queensland2|ouhk|rotterdam|kwazulu|jmu|tanzania|georgefox|armstrong|psualtoona|cas|badaniaon|krakowon|tilburgcaf|mturk|grazvienna|seznamon|tamu
ritonline,USA,89,37,0.17247982464753514,0.15310157070130204,tilburgcaf|louvain|vcu|ulatina|vuw|tamu|umich|puc|metu|ouhk|brookcuny|lse|armstrong|kwazulu|cas|jos|carleton|fmkbelgrade|westernkentucky|jmu|uned|mturk|kenyon|csunorthonline|georgefox|salford|swps|krakowon|simmons|aus2|bogota|munichon|munich|osnabruck|help|padua|rotterdam
ritonline,USA,90,37,0.16679268381225817,0.158788711536579,mturk|tanzania|simmons|fmkbelgrade|northumbria|aus2|kenyon|swps|mcdanielonline|grazvienna|georgefox|ulatina|cas|bogota|seznamon|jos|kwazulu|munichon|metu|moralsense|tilburgcaf|radboud|tamu|loyola|armstrong|yale|psualtoona|pascal|unswonline|louvain|vcu|padua|krakowon|jmu|umich|badaniaon|lse
ritonline,USA,91,37,0.166022032305494,0.15955936304334317,krakowon|uned|fmkbelgrade|tanzania|radboud|tilburgcaf|rotterdam|tilburg|queensland2|seznamon|umich|osnabruck|louvain|kwazulu|jos|help|psualtoona|moralsense|metu|jmu|munichon|csunorthonline|grazvienna|padua|lse|salford|georgefox|mcdanielonline|tamu|ulatina|unswonline|cas|loyola|brookcuny|armstrong|westernkentucky|aus2
