protocol,source,country,method,n_train,estimate,radius,width,reference,error,included,max_delete_source_change,train_sources
LOSO,ulatina,Costa Rica,unweighted,56,0.17888008639214986,,,0.130178069353327,0.048702017038822876,,0.005347708887839531,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOSO,ulatina,Costa Rica,median,56,0.15848712055704728,,,0.130178069353327,0.028309051203720292,,0.00222716515723842,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOSO,ulatina,Costa Rica,trimmed,56,0.17972441885161847,,,0.130178069353327,0.04954634949829148,,0.002819906449058135,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|umich|uned|unswonline|vcu|vuw|westernkentucky|yale
LOSO,umich,USA,fixed,56,0.1732778033944013,0.21264616210490936,0.4252923242098187,0.13387533875338753,0.03940246464101377,1.0,0.003465698049151783,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vcu|vuw|westernkentucky|yale
LOSO,umich,USA,random,56,0.17350834203000512,0.21876462648012693,0.43752925296025386,0.13387533875338753,0.03963300327661759,1.0,0.0035300990668254983,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vcu|vuw|westernkentucky|yale
LOSO,umich,USA,unweighted,56,0.17881406372429165,,,0.13387533875338753,0.04493872497090412,,0.0053465084756966486,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vcu|vuw|westernkentucky|yale
LOSO,umich,USA,median,56,0.15848712055704728,,,0.13387533875338753,0.02461178180365975,,0.00222716515723842,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vcu|vuw|westernkentucky|yale
LOSO,umich,USA,trimmed,56,0.17964404342987797,,,0.13387533875338753,0.04576870467649044,,0.0028216925695412065,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vcu|vuw|westernkentucky|yale
LOSO,uned,Spain,fixed,56,0.17347981388298347,0.21449382347563664,0.4289876469512733,0.10535024820739103,0.06812956567559245,1.0,0.003445475865337666,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|unswonline|vcu|vuw|westernkentucky|yale
LOSO,uned,Spain,random,56,0.1736700634836713,0.22037611065916668,0.44075222131833336,0.10535024820739103,0.06831981527628028,1.0,0.003543318678398244,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|unswonline|vcu|vuw|westernkentucky|yale
LOSO,uned,Spain,unweighted,56,0.17932344034118447,,,0.10535024820739103,0.07397319213379344,,0.0053557698687310695,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|unswonline|vcu|vuw|westernkentucky|yale
LOSO,uned,Spain,median,56,0.15848712055704728,,,0.10535024820739103,0.05313687234965625,,0.00222716515723842,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|unswonline|vcu|vuw|westernkentucky|yale
LOSO,uned,Spain,trimmed,56,0.1802641540939214,,,0.10535024820739103,0.07491390588653038,,0.0028079123325624733,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|unswonline|vcu|vuw|westernkentucky|yale
LOSO,unswonline,Australia,fixed,56,0.17328926853837273,0.20040485761281926,0.4008097152256385,0.13640238704177327,0.036886881496599466,1.0,0.0034691119494218714,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|vcu|vuw|westernkentucky|yale
LOSO,unswonline,Australia,random,56,0.17352123151568388,0.20632796628024638,0.41265593256049277,0.13640238704177327,0.03711884447391062,1.0,0.003532348120224016,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|vcu|vuw|westernkentucky|yale
LOSO,unswonline,Australia,unweighted,56,0.17876893786199904,,,0.13640238704177327,0.04236655082022578,,0.005345688005473165,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|vcu|vuw|westernkentucky|yale
LOSO,unswonline,Australia,median,56,0.15848712055704728,,,0.13640238704177327,0.022084733515274013,,0.00222716515723842,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|vcu|vuw|westernkentucky|yale
LOSO,unswonline,Australia,trimmed,56,0.17958910759752178,,,0.13640238704177327,0.043186720555748515,,0.0028229133658158045,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|vcu|vuw|westernkentucky|yale
LOSO,vcu,USA,fixed,56,0.17117228238471352,0.20117033078654187,0.40234066157308374,0.2916666666666667,0.12049438428195317,1.0,0.003607508997041653,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vuw|westernkentucky|yale
LOSO,vcu,USA,random,56,0.17117228238471352,0.20578042901463098,0.41156085802926196,0.2916666666666667,0.12049438428195317,1.0,0.003607508997041653,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vuw|westernkentucky|yale
LOSO,vcu,USA,unweighted,56,0.17599636144012595,,,0.2916666666666667,0.11567030522654073,,0.00529527752507547,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vuw|westernkentucky|yale
LOSO,vcu,USA,median,56,0.15545561259132878,,,0.2916666666666667,0.1362110540753379,,0.0008043428084800741,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vuw|westernkentucky|yale
LOSO,vcu,USA,trimmed,56,0.17621379717089367,,,0.2916666666666667,0.11545286949577302,,0.002897920264185311,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vuw|westernkentucky|yale
LOSO,vuw,New Zealand,fixed,56,0.17499033880476667,0.19813496484292867,0.39626992968585734,0.02828282828282827,0.1467075105219384,1.0,0.003367661399146099,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|westernkentucky|yale
LOSO,vuw,New Zealand,random,56,0.17499033880476667,0.20267550343414917,0.40535100686829834,0.02828282828282827,0.1467075105219384,1.0,0.003367661399146099,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|westernkentucky|yale
LOSO,vuw,New Zealand,unweighted,56,0.18069964426840882,,,0.02828282828282827,0.15241681598558054,,0.005380791758316933,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|westernkentucky|yale
LOSO,vuw,New Zealand,median,56,0.15848712055704728,,,0.02828282828282827,0.130204292274219,,0.00222716515723842,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|westernkentucky|yale
LOSO,vuw,New Zealand,trimmed,56,0.18079310473933163,,,0.02828282828282827,0.15251027645650336,,0.0027961578737755732,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|westernkentucky|yale
LOSO,westernkentucky,USA,fixed,56,0.16963065583339107,0.15608617915129866,0.3121723583025973,0.3214285714285714,0.15179791559518033,1.0,0.0037356705564618453,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|yale
LOSO,westernkentucky,USA,random,56,0.16963065583339107,0.15966311127206018,0.31932622254412035,0.3214285714285714,0.15179791559518033,1.0,0.0037356705564618453,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|yale
LOSO,westernkentucky,USA,unweighted,56,0.17546489885509198,,,0.3214285714285714,0.14596367257347942,,0.00528561456898391,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|yale
LOSO,westernkentucky,USA,median,56,0.15545561259132878,,,0.3214285714285714,0.1659729588372426,,0.0008043428084800741,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|yale
LOSO,westernkentucky,USA,trimmed,56,0.17588872016235965,,,0.3214285714285714,0.14553985126621174,,0.0026440683268763587,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|yale
LOSO,yale,USA,fixed,56,0.17093243724013368,0.11875162611061246,0.23750325222122493,0.2136420840674553,0.04270964682732162,1.0,0.0037459201383437946,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky
LOSO,yale,USA,random,56,0.17107205058232822,0.12268391641616029,0.24536783283232058,0.2136420840674553,0.042570033485127085,1.0,0.003885533480538328,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky
LOSO,yale,USA,unweighted,56,0.17738965755796904,,,0.2136420840674553,0.03625242650948626,,0.0053206101817634965,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky
LOSO,yale,USA,median,56,0.15545561259132878,,,0.2136420840674553,0.05818647147612652,,0.0008043428084800741,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky
LOSO,yale,USA,trimmed,56,0.17790998374913738,,,0.2136420840674553,0.035732100318317916,,0.002860227229113249,armstrong|aus2|badaniaon|bogota|brookcuny|carleton|cas|csunorthonline|fmkbelgrade|georgefox|grazvienna|hawaiion|help|jmu|jos|kenyon|krakowon|kwazulu|louvain|loyola|lse|mcdanielonline|metu|moralsense|mturk|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|psualtoona|puc|queensland2|radboud|ritonline|rotterdam|salford|seznam|seznamon|simmons|swps|tamu|tamucc|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|umich|uned|unswonline|vcu|vuw|westernkentucky
LOCO,armstrong,USA,fixed,37,0.155028952490665,0.2160717881910435,0.432143576382087,0.13329551900170164,0.021733433488963366,1.0,0.00604408671887352,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,armstrong,USA,random,37,0.15592833244925572,0.2289739147281467,0.4579478294562934,0.13329551900170164,0.02263281344755408,1.0,0.005696179787477523,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,armstrong,USA,unweighted,37,0.16716825790117806,,,0.13329551900170164,0.03387273889947642,,0.007844782231672287,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,armstrong,USA,median,37,0.1358490566037736,,,0.13329551900170164,0.0025535376020719702,,0.0012578616352200978,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
LOCO,armstrong,USA,trimmed,37,0.16758400320687167,,,0.13329551900170164,0.03428848420517003,,0.0046345401950787235,aus2|badaniaon|bogota|carleton|cas|fmkbelgrade|grazvienna|help|jos|krakowon|kwazulu|louvain|lse|metu|munich|munichon|northumbria|osnabruck|ouhk|padua|pascal|puc|queensland2|radboud|rotterdam|salford|seznam|seznamon|swps|tanzania|tanzaniaon|tilburg|tilburgcaf|ulatina|uned|unswonline|vuw
