surface,scenario,schedule,mode,method,tolerance,budget,n_worlds,released_mae,released_bad_rate,n_released,released,bad_release,path_covered,new_n,error,width,certificate_covered
quadratic,supported,nearest,rinf,uniform__minimum,0.2,2,200,,,0,0,0,1,192,0.0270695557438,0.593241377989,1
quadratic,supported,nearest,rinf,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.0232960718118,0.612281286378,1
quadratic,supported,nearest,rinf,uniform__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,nearest,rinf,uniform__minimum,0.3,1,200,0.0206104061627,0,200,1,0,1,96,0.0206104061627,0.482342408749,1
quadratic,supported,nearest,rinf,uniform__minimum,0.3,2,200,0.0259238874406,0,124,0.62,0,1,192,0.0270695557438,0.593241377989,1
quadratic,supported,nearest,rinf,uniform__minimum,0.3,3,200,0.0207408071176,0,58,0.29,0,1,288,0.0232960718118,0.612281286378,1
quadratic,supported,random,r2,inverse_variance__minimum,0.2,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,inverse_variance__minimum,0.2,1,200,0.0142446195188,0,200,1,0,1,96,0.0142446195188,0.269014751345,1
quadratic,supported,random,r2,inverse_variance__minimum,0.2,2,200,0.0147389446372,0,200,1,0,1,192,0.0147389446372,0.271422751343,1
quadratic,supported,random,r2,inverse_variance__minimum,0.2,3,200,0.0152481428025,0,200,1,0,1,288,0.0152481428025,0.273432284962,1
quadratic,supported,random,r2,inverse_variance__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,inverse_variance__minimum,0.3,1,200,0.0142446195188,0,200,1,0,1,96,0.0142446195188,0.269014751345,1
quadratic,supported,random,r2,inverse_variance__minimum,0.3,2,200,0.0147389446372,0,200,1,0,1,192,0.0147389446372,0.271422751343,1
quadratic,supported,random,r2,inverse_variance__minimum,0.3,3,200,0.0152481428025,0,200,1,0,1,288,0.0152481428025,0.273432284962,1
quadratic,supported,random,r2,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.0630479098003,0.534461932752,1
quadratic,supported,random,r2,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.0665956558962,0.591087801528,1
quadratic,supported,random,r2,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.073155319834,0.652407858098,1
quadratic,supported,random,r2,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.0769388985957,0.711905444097,1
quadratic,supported,random,r2,nearest_source__minimum,0.3,0,200,0.0631141169487,0,197,0.985,0,1,0,0.0630479098003,0.534461932752,1
quadratic,supported,random,r2,nearest_source__minimum,0.3,1,200,0.0634529440377,0,163,0.815,0,1,96,0.0665956558962,0.591087801528,1
quadratic,supported,random,r2,nearest_source__minimum,0.3,2,200,0.0628535616137,0,126,0.63,0,1,192,0.073155319834,0.652407858098,1
quadratic,supported,random,r2,nearest_source__minimum,0.3,3,200,0.059087435519,0,90,0.45,0,1,288,0.0769388985957,0.711905444097,1
quadratic,supported,random,r2,optimized__barycentric,0.2,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__barycentric,0.2,1,200,0.0147344496809,0,200,1,0,1,96,0.0147344496809,0.237649013143,1
quadratic,supported,random,r2,optimized__barycentric,0.2,2,200,0.0146853581522,0,200,1,0,1,192,0.0146853581522,0.236440092636,1
quadratic,supported,random,r2,optimized__barycentric,0.2,3,200,0.0143029444816,0,200,1,0,1,288,0.0143029444816,0.235242282947,1
quadratic,supported,random,r2,optimized__barycentric,0.3,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__barycentric,0.3,1,200,0.0147344496809,0,200,1,0,1,96,0.0147344496809,0.237649013143,1
quadratic,supported,random,r2,optimized__barycentric,0.3,2,200,0.0146853581522,0,200,1,0,1,192,0.0146853581522,0.236440092636,1
quadratic,supported,random,r2,optimized__barycentric,0.3,3,200,0.0143029444816,0,200,1,0,1,288,0.0143029444816,0.235242282947,1
quadratic,supported,random,r2,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,0.0162971633852,0.458319562859,1
quadratic,supported,random,r2,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.0164725216435,0.456261485994,1
quadratic,supported,random,r2,optimized__lipschitz,0.2,2,200,0.00975617353079,0,1,0.005,0,1,192,0.016841442029,0.45409396445,1
quadratic,supported,random,r2,optimized__lipschitz,0.2,3,200,0.00975600493358,0,1,0.005,0,1,288,0.0167988402212,0.452119778931,1
quadratic,supported,random,r2,optimized__lipschitz,0.3,0,200,0.0162971633852,0,200,1,0,1,0,0.0162971633852,0.458319562859,1
quadratic,supported,random,r2,optimized__lipschitz,0.3,1,200,0.0164725216435,0,200,1,0,1,96,0.0164725216435,0.456261485994,1
quadratic,supported,random,r2,optimized__lipschitz,0.3,2,200,0.016841442029,0,200,1,0,1,192,0.016841442029,0.45409396445,1
quadratic,supported,random,r2,optimized__lipschitz,0.3,3,200,0.0167988402212,0,200,1,0,1,288,0.0167988402212,0.452119778931,1
quadratic,supported,random,r2,optimized__minimum,0.2,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__minimum,0.2,1,200,0.0147344496809,0,200,1,0,1,96,0.0147344496809,0.237649013143,1
quadratic,supported,random,r2,optimized__minimum,0.2,2,200,0.0146853581522,0,200,1,0,1,192,0.0146853581522,0.236440092636,1
quadratic,supported,random,r2,optimized__minimum,0.2,3,200,0.0143029444816,0,200,1,0,1,288,0.0143029444816,0.235242282947,1
quadratic,supported,random,r2,optimized__minimum,0.3,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__minimum,0.3,1,200,0.0147344496809,0,200,1,0,1,96,0.0147344496809,0.237649013143,1
quadratic,supported,random,r2,optimized__minimum,0.3,2,200,0.0146853581522,0,200,1,0,1,192,0.0146853581522,0.236440092636,1
quadratic,supported,random,r2,optimized__minimum,0.3,3,200,0.0143029444816,0,200,1,0,1,288,0.0143029444816,0.235242282947,1
quadratic,supported,random,r2,uniform__minimum,0.2,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,uniform__minimum,0.2,1,200,0.0238320363574,0,96,0.48,0,1,96,0.0351250410528,0.397312853682,1
quadratic,supported,random,r2,uniform__minimum,0.2,2,200,0.0231127521143,0,41,0.205,0,1,192,0.0455595477063,0.444214296773,1
quadratic,supported,random,r2,uniform__minimum,0.2,3,200,0.0294112827471,0,20,0.1,0,1,288,0.0542512759815,0.469165709478,1
quadratic,supported,random,r2,uniform__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,uniform__minimum,0.3,1,200,0.0351250410528,0,200,1,0,1,96,0.0351250410528,0.397312853682,1
quadratic,supported,random,r2,uniform__minimum,0.3,2,200,0.0455595477063,0,200,1,0,1,192,0.0455595477063,0.444214296773,1
quadratic,supported,random,r2,uniform__minimum,0.3,3,200,0.0539621221281,0,199,0.995,0,1,288,0.0542512759815,0.469165709478,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.2,0,200,0.0151479515171,0,138,0.69,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.2,1,200,0.0132308659557,0,67,0.335,0,1,96,0.0142446195188,0.408915875442,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.2,2,200,0.0124549819313,0,23,0.115,0,1,192,0.0147389446372,0.42570023517,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.2,3,200,0.0159599369402,0,1,0.005,0,1,288,0.0152481428025,0.441317488866,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.3,1,200,0.0142446195188,0,200,1,0,1,96,0.0142446195188,0.408915875442,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.3,2,200,0.0147389446372,0,200,1,0,1,192,0.0147389446372,0.42570023517,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.3,3,200,0.0152481428025,0,200,1,0,1,288,0.0152481428025,0.441317488866,1
quadratic,supported,random,rinf,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.0630479098003,0.539063324304,1
quadratic,supported,random,rinf,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.0665956558962,0.597208487377,1
quadratic,supported,random,rinf,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.073155319834,0.660178063471,1
quadratic,supported,random,rinf,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.0769388985957,0.721238352177,1
quadratic,supported,random,rinf,nearest_source__minimum,0.3,0,200,0.0631141169487,0,197,0.985,0,1,0,0.0630479098003,0.539063324304,1
quadratic,supported,random,rinf,nearest_source__minimum,0.3,1,200,0.0634529440377,0,163,0.815,0,1,96,0.0665956558962,0.597208487377,1
quadratic,supported,random,rinf,nearest_source__minimum,0.3,2,200,0.0628535616137,0,126,0.63,0,1,192,0.073155319834,0.660178063471,1
quadratic,supported,random,rinf,nearest_source__minimum,0.3,3,200,0.059087435519,0,90,0.45,0,1,288,0.0769388985957,0.721238352177,1
quadratic,supported,random,rinf,optimized__barycentric,0.2,0,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__barycentric,0.2,1,200,0.020176254558,0,200,1,0,1,96,0.020176254558,0.359464534331,1
quadratic,supported,random,rinf,optimized__barycentric,0.2,2,200,0.0201544566496,0,200,1,0,1,192,0.0201544566496,0.359464241625,1
quadratic,supported,random,rinf,optimized__barycentric,0.2,3,200,0.0201544563611,0,200,1,0,1,288,0.0201544563611,0.359464240321,1
quadratic,supported,random,rinf,optimized__barycentric,0.3,0,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__barycentric,0.3,1,200,0.020176254558,0,200,1,0,1,96,0.020176254558,0.359464534331,1
quadratic,supported,random,rinf,optimized__barycentric,0.3,2,200,0.0201544566496,0,200,1,0,1,192,0.0201544566496,0.359464241625,1
quadratic,supported,random,rinf,optimized__barycentric,0.3,3,200,0.0201544563611,0,200,1,0,1,288,0.0201544563611,0.359464240321,1
quadratic,supported,random,rinf,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,0.0630479098003,0.539063324304,1
quadratic,supported,random,rinf,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.0630479098003,0.539063324304,1
quadratic,supported,random,rinf,optimized__lipschitz,0.2,2,200,,,0,0,0,1,192,0.0630479098003,0.539063324304,1
quadratic,supported,random,rinf,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.0630479098003,0.539063324304,1
quadratic,supported,random,rinf,optimized__lipschitz,0.3,0,200,0.0631141169487,0,197,0.985,0,1,0,0.0630479098003,0.539063324304,1
quadratic,supported,random,rinf,optimized__lipschitz,0.3,1,200,0.0631141169487,0,197,0.985,0,1,96,0.0630479098003,0.539063324304,1
quadratic,supported,random,rinf,optimized__lipschitz,0.3,2,200,0.0631141169487,0,197,0.985,0,1,192,0.0630479098003,0.539063324304,1
quadratic,supported,random,rinf,optimized__lipschitz,0.3,3,200,0.0631141169487,0,197,0.985,0,1,288,0.0630479098003,0.539063324304,1
quadratic,supported,random,rinf,optimized__minimum,0.2,0,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__minimum,0.2,1,200,0.020176254558,0,200,1,0,1,96,0.020176254558,0.359464534331,1
quadratic,supported,random,rinf,optimized__minimum,0.2,2,200,0.0201544566496,0,200,1,0,1,192,0.0201544566496,0.359464241625,1
quadratic,supported,random,rinf,optimized__minimum,0.2,3,200,0.0201544563611,0,200,1,0,1,288,0.0201544563611,0.359464240321,1
quadratic,supported,random,rinf,optimized__minimum,0.3,0,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__minimum,0.3,1,200,0.020176254558,0,200,1,0,1,96,0.020176254558,0.359464534331,1
quadratic,supported,random,rinf,optimized__minimum,0.3,2,200,0.0201544566496,0,200,1,0,1,192,0.0201544566496,0.359464241625,1
quadratic,supported,random,rinf,optimized__minimum,0.3,3,200,0.0201544563611,0,200,1,0,1,288,0.0201544563611,0.359464240321,1
quadratic,supported,random,rinf,uniform__minimum,0.2,0,200,0.0151479515171,0,138,0.69,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,uniform__minimum,0.2,1,200,,,0,0,0,1,96,0.0351250410528,0.56576115329,1
quadratic,supported,random,rinf,uniform__minimum,0.2,2,200,,,0,0,0,1,192,0.0455595477063,0.660958245837,1
quadratic,supported,random,rinf,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.0542512759815,0.727099554133,1
quadratic,supported,random,rinf,uniform__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,uniform__minimum,0.3,1,200,0.0280919142109,0,145,0.725,0,1,96,0.0351250410528,0.56576115329,1
quadratic,supported,random,rinf,uniform__minimum,0.3,2,200,0.0179316418285,0,25,0.125,0,1,192,0.0455595477063,0.660958245837,1
quadratic,supported,random,rinf,uniform__minimum,0.3,3,200,0.0215286681969,0,4,0.02,0,1,288,0.0542512759815,0.727099554133,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.2,0,200,,,0,0,0,1,0,1.09858494247,3.19486489622,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.2,1,200,,,0,0,0,1,96,1.08985973315,3.16306968272,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.2,2,200,,,0,0,0,1,192,1.08338392694,3.1393059889,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.2,3,200,,,0,0,0,1,288,1.07866438048,3.1191381339,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.3,0,200,,,0,0,0,1,0,1.09858494247,3.19486489622,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.3,1,200,,,0,0,0,1,96,1.08985973315,3.16306968272,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.3,2,200,,,0,0,0,1,192,1.08338392694,3.1393059889,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.3,3,200,,,0,0,0,1,288,1.07866438048,3.1191381339,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.07650930478,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.799019422424,2.73665776665,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.799019422424,2.73665776665,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.799019422424,2.73665776665,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.07650930478,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.3,1,200,,,0,0,0,1,96,0.799019422424,2.73665776665,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.3,2,200,,,0,0,0,1,192,0.799019422424,2.73665776665,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.3,3,200,,,0,0,0,1,288,0.799019422424,2.73665776665,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.2,0,200,,,0,0,0,1,0,1.02492879725,3.07178313504,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.2,1,200,,,0,0,0,1,96,0.799885281319,2.73658913739,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.2,2,200,,,0,0,0,1,192,0.821965272766,2.6320487034,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.2,3,200,,,0,0,0,1,288,0.840770287869,2.59813577232,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.3,0,200,,,0,0,0,1,0,1.02492879725,3.07178313504,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.3,1,200,,,0,0,0,1,96,0.799885281319,2.73658913739,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.3,2,200,,,0,0,0,1,192,0.821965272766,2.6320487034,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.3,3,200,,,0,0,0,1,288,0.840770287869,2.59813577232,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,1.02483045032,3.07191388924,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.800412894565,2.73647270201,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.2,2,200,,,0,0,0,1,192,0.822039511139,2.63065859987,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.840821788331,2.59646107406,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.3,0,200,,,0,0,0,1,0,1.02483045032,3.07191388924,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.3,1,200,,,0,0,0,1,96,0.800412894565,2.73647270201,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.3,2,200,,,0,0,0,1,192,0.822039511139,2.63065859987,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.3,3,200,,,0,0,0,1,288,0.840821788331,2.59646107406,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.2,0,200,,,0,0,0,1,0,1.02501967478,3.07173538362,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.2,1,200,,,0,0,0,1,96,0.800412894565,2.73647270201,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.2,2,200,,,0,0,0,1,192,0.82203946588,2.63065663857,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.2,3,200,,,0,0,0,1,288,0.840820681373,2.5964573753,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.3,0,200,,,0,0,0,1,0,1.02501967478,3.07173538362,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.3,1,200,,,0,0,0,1,96,0.800412894565,2.73647270201,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.3,2,200,,,0,0,0,1,192,0.82203946588,2.63065663857,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.3,3,200,,,0,0,0,1,288,0.840820681373,2.5964573753,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.2,0,200,,,0,0,0,1,0,1.09858494247,3.19486489622,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.2,1,200,,,0,0,0,1,96,1.03867183846,3.03718923303,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.2,2,200,,,0,0,0,1,192,1.00906785101,2.94983482852,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.995187739767,2.8927382367,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.3,0,200,,,0,0,0,1,0,1.09858494247,3.19486489622,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.3,1,200,,,0,0,0,1,96,1.03867183846,3.03718923303,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.3,2,200,,,0,0,0,1,192,1.00906785101,2.94983482852,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.3,3,200,,,0,0,0,1,288,0.995187739767,2.8927382367,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.2,0,200,,,0,0,0,1,0,1.09858494247,3.31955293353,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.2,1,200,,,0,0,0,1,96,1.08985973315,3.30297080681,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.2,2,200,,,0,0,0,1,192,1.08338392694,3.29358347273,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.2,3,200,,,0,0,0,1,288,1.07866438048,3.2870233378,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.3,0,200,,,0,0,0,1,0,1.09858494247,3.31955293353,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.3,1,200,,,0,0,0,1,96,1.08985973315,3.30297080681,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.3,2,200,,,0,0,0,1,192,1.08338392694,3.29358347273,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.3,3,200,,,0,0,0,1,288,1.07866438048,3.2870233378,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.08111069633,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.08111069633,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.3,1,200,,,0,0,0,1,96,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.3,2,200,,,0,0,0,1,192,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.3,3,200,,,0,0,0,1,288,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.08111069633,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.2,1,200,,,0,0,0,1,96,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.2,2,200,,,0,0,0,1,192,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.2,3,200,,,0,0,0,1,288,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.08111069633,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.3,1,200,,,0,0,0,1,96,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.3,2,200,,,0,0,0,1,192,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.3,3,200,,,0,0,0,1,288,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.08111069633,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.2,2,200,,,0,0,0,1,192,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.08111069633,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.3,1,200,,,0,0,0,1,96,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.3,2,200,,,0,0,0,1,192,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.3,3,200,,,0,0,0,1,288,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.08111069633,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.2,1,200,,,0,0,0,1,96,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.2,2,200,,,0,0,0,1,192,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.2,3,200,,,0,0,0,1,288,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.08111069633,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.3,1,200,,,0,0,0,1,96,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.3,2,200,,,0,0,0,1,192,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.3,3,200,,,0,0,0,1,288,0.799019422424,2.7499408399,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.2,0,200,,,0,0,0,1,0,1.09858494247,3.31955293353,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.2,1,200,,,0,0,0,1,96,1.03867183846,3.20563753264,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.2,2,200,,,0,0,0,1,192,1.00906785101,3.16657877759,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.995187739767,3.15067208135,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.3,0,200,,,0,0,0,1,0,1.09858494247,3.31955293353,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.3,1,200,,,0,0,0,1,96,1.03867183846,3.20563753264,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.3,2,200,,,0,0,0,1,192,1.00906785101,3.16657877759,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.3,3,200,,,0,0,0,1,288,0.995187739767,3.15067208135,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.2,0,200,,,0,0,0,1,0,1.09858494247,3.19486489622,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.2,1,200,,,0,0,0,1,96,1.09447033272,3.17566118041,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.2,2,200,,,0,0,0,1,192,1.09033019583,3.1582641605,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.2,3,200,,,0,0,0,1,288,1.08675198998,3.14210444488,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.3,0,200,,,0,0,0,1,0,1.09858494247,3.19486489622,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.3,1,200,,,0,0,0,1,96,1.09447033272,3.17566118041,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.3,2,200,,,0,0,0,1,192,1.09033019583,3.1582641605,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.3,3,200,,,0,0,0,1,288,1.08675198998,3.14210444488,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.07650930478,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.943391368176,3.08768699715,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.879665596277,2.97637239465,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.837549652124,2.86644735659,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.07650930478,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.3,1,200,,,0,0,0,1,96,0.943391368176,3.08768699715,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.3,2,200,,,0,0,0,1,192,0.879665596277,2.97637239465,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.3,3,200,,,0,0,0,1,288,0.837549652124,2.86644735659,1
quadratic,unreachable,random,r2,optimized__barycentric,0.2,0,200,,,0,0,0,1,0,1.02492879725,3.07178313504,1
