surface,scenario,schedule,mode,method,tolerance,budget,n_worlds,released_mae,released_bad_rate,n_released,released,bad_release,path_covered,new_n,error,width,certificate_covered
quadratic,supported,nearest,rinf,uniform__minimum,0.2,1,200,0.0151479515171,0,138,0.69,0,1,29.76,0.016567064877,0.394784773445,1
quadratic,supported,nearest,rinf,uniform__minimum,0.2,2,200,0.0151479515171,0,138,0.69,0,1,59.52,0.0191278533044,0.3946902628,1
quadratic,supported,nearest,rinf,uniform__minimum,0.2,3,200,0.0151479515171,0,138,0.69,0,1,89.28,0.0174722687151,0.3946902628,1
quadratic,supported,nearest,rinf,uniform__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,nearest,rinf,uniform__minimum,0.3,1,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,nearest,rinf,uniform__minimum,0.3,2,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,nearest,rinf,uniform__minimum,0.3,3,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,r2,inverse_variance__minimum,0.2,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,inverse_variance__minimum,0.2,1,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,inverse_variance__minimum,0.2,2,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,inverse_variance__minimum,0.2,3,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,inverse_variance__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,inverse_variance__minimum,0.3,1,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,inverse_variance__minimum,0.3,2,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,inverse_variance__minimum,0.3,3,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.0630479098003,0.429664681718,1
quadratic,supported,random,r2,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.0665956558962,0.429507616694,1
quadratic,supported,random,r2,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.073155319834,0.429251407059,1
quadratic,supported,random,r2,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.0769388985957,0.429156896414,1
quadratic,supported,random,r2,nearest_source__minimum,0.3,0,200,0.0631141169487,0,197,0.985,0,1,0,0.0630479098003,0.532757531181,1
quadratic,supported,random,r2,nearest_source__minimum,0.3,1,200,0.0631141169487,0,197,0.985,0,1,1.44,0.0639014294816,0.532638366663,1
quadratic,supported,random,r2,nearest_source__minimum,0.3,2,200,0.0631141169487,0,197,0.985,0,1,2.88,0.0637444268926,0.532638366663,1
quadratic,supported,random,r2,nearest_source__minimum,0.3,3,200,0.0631141169487,0,197,0.985,0,1,4.32,0.0637444268926,0.532638366663,1
quadratic,supported,random,r2,optimized__barycentric,0.2,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__barycentric,0.2,1,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__barycentric,0.2,2,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__barycentric,0.2,3,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__barycentric,0.3,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__barycentric,0.3,1,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__barycentric,0.3,2,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__barycentric,0.3,3,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,0.0162971633852,0.429664681718,1
quadratic,supported,random,r2,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.0164725216435,0.429507616694,1
quadratic,supported,random,r2,optimized__lipschitz,0.2,2,200,0.00975617353079,0,1,0.005,0,1,192,0.016841442029,0.429240489317,1
quadratic,supported,random,r2,optimized__lipschitz,0.2,3,200,0.00975617353079,0,1,0.005,0,1,287.52,0.0167988410642,0.429145978672,1
quadratic,supported,random,r2,optimized__lipschitz,0.3,0,200,0.0162971633852,0,200,1,0,1,0,0.0162971633852,0.458319562859,1
quadratic,supported,random,r2,optimized__lipschitz,0.3,1,200,0.0162971633852,0,200,1,0,1,0,0.0162971633852,0.458319562859,1
quadratic,supported,random,r2,optimized__lipschitz,0.3,2,200,0.0162971633852,0,200,1,0,1,0,0.0162971633852,0.458319562859,1
quadratic,supported,random,r2,optimized__lipschitz,0.3,3,200,0.0162971633852,0,200,1,0,1,0,0.0162971633852,0.458319562859,1
quadratic,supported,random,r2,optimized__minimum,0.2,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__minimum,0.2,1,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__minimum,0.2,2,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__minimum,0.2,3,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__minimum,0.3,0,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__minimum,0.3,1,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__minimum,0.3,2,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,optimized__minimum,0.3,3,200,0.0151170621418,0,200,1,0,1,0,0.0151170621418,0.239334449341,1
quadratic,supported,random,r2,uniform__minimum,0.2,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,uniform__minimum,0.2,1,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,uniform__minimum,0.2,2,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,uniform__minimum,0.2,3,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,uniform__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,uniform__minimum,0.3,1,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,uniform__minimum,0.3,2,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,r2,uniform__minimum,0.3,3,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.267875750369,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.2,0,200,0.0151479515171,0,138,0.69,0,1,0,0.0142426824781,0.395208800357,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.2,1,200,0.0150941908003,0,141,0.705,0,1,29.76,0.0145186576076,0.395494194642,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.2,2,200,0.0150036075679,0,142,0.71,0,1,58.08,0.0145683800273,0.394987844497,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.2,3,200,0.0150036075679,0,142,0.71,0,1,85.92,0.0146544317639,0.394893333852,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.3,1,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.3,2,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,inverse_variance__minimum,0.3,3,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,0.0630479098003,0.415893203962,1
quadratic,supported,random,rinf,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.0665956558962,0.415606222168,1
quadratic,supported,random,rinf,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.073155319834,0.41522819383,1
quadratic,supported,random,rinf,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.0769388985957,0.415133683185,1
quadratic,supported,random,rinf,nearest_source__minimum,0.3,0,200,0.0631141169487,0,197,0.985,0,1,0,0.0630479098003,0.537083329693,1
quadratic,supported,random,rinf,nearest_source__minimum,0.3,1,200,0.0631141169487,0,197,0.985,0,1,1.44,0.0639014294816,0.53689920679,1
quadratic,supported,random,rinf,nearest_source__minimum,0.3,2,200,0.0631141169487,0,197,0.985,0,1,2.88,0.0637444268926,0.53689920679,1
quadratic,supported,random,rinf,nearest_source__minimum,0.3,3,200,0.0631141169487,0,197,0.985,0,1,4.32,0.0637444268926,0.53689920679,1
quadratic,supported,random,rinf,optimized__barycentric,0.2,0,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__barycentric,0.2,1,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__barycentric,0.2,2,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__barycentric,0.2,3,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__barycentric,0.3,0,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__barycentric,0.3,1,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__barycentric,0.3,2,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__barycentric,0.3,3,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,0.0630479098003,0.415893203962,1
quadratic,supported,random,rinf,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.0630479098003,0.415606222168,1
quadratic,supported,random,rinf,optimized__lipschitz,0.2,2,200,,,0,0,0,1,192,0.0630479098003,0.41522819383,1
quadratic,supported,random,rinf,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.0630479098003,0.415133683185,1
quadratic,supported,random,rinf,optimized__lipschitz,0.3,0,200,0.0631141169487,0,197,0.985,0,1,0,0.0630479098003,0.537083329693,1
quadratic,supported,random,rinf,optimized__lipschitz,0.3,1,200,0.0631141169487,0,197,0.985,0,1,1.44,0.0630479098003,0.53689920679,1
quadratic,supported,random,rinf,optimized__lipschitz,0.3,2,200,0.0631141169487,0,197,0.985,0,1,2.88,0.0630479098003,0.53689920679,1
quadratic,supported,random,rinf,optimized__lipschitz,0.3,3,200,0.0631141169487,0,197,0.985,0,1,4.32,0.0630479098003,0.53689920679,1
quadratic,supported,random,rinf,optimized__minimum,0.2,0,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__minimum,0.2,1,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__minimum,0.2,2,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__minimum,0.2,3,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__minimum,0.3,0,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__minimum,0.3,1,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__minimum,0.3,2,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,optimized__minimum,0.3,3,200,0.0201762543596,0,200,1,0,1,0,0.0201762543596,0.35946454447,1
quadratic,supported,random,rinf,uniform__minimum,0.2,0,200,0.0151479515171,0,138,0.69,0,1,0,0.0142426824781,0.395208800357,1
quadratic,supported,random,rinf,uniform__minimum,0.2,1,200,0.0151479515171,0,138,0.69,0,1,29.76,0.0220487824378,0.395105941465,1
quadratic,supported,random,rinf,uniform__minimum,0.2,2,200,0.0151479515171,0,138,0.69,0,1,59.52,0.0248439626829,0.394784773445,1
quadratic,supported,random,rinf,uniform__minimum,0.2,3,200,0.0151479515171,0,138,0.69,0,1,89.28,0.026984619086,0.3946902628,1
quadratic,supported,random,rinf,uniform__minimum,0.3,0,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,uniform__minimum,0.3,1,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,uniform__minimum,0.3,2,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,supported,random,rinf,uniform__minimum,0.3,3,200,0.0142426824781,0,200,1,0,1,0,0.0142426824781,0.392563787678,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.2,0,200,,,0,0,0,1,0,1.09858494247,3.07644871574,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.2,1,200,,,0,0,0,1,96,1.08985973315,2.68904845327,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.2,2,200,,,0,0,0,1,192,1.08338392694,2.67434149065,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.2,3,200,,,0,0,0,1,288,1.07866438048,2.66622351724,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.3,0,200,,,0,0,0,1,0,1.09858494247,3.07644871574,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.3,1,200,,,0,0,0,1,96,1.08985973315,2.68904845327,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.3,2,200,,,0,0,0,1,192,1.08338392694,2.67434149065,1
quadratic,unreachable,nearest,r2,inverse_variance__minimum,0.3,3,200,,,0,0,0,1,288,1.07866438048,2.66622351724,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.07644871574,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.799019422424,2.68904845327,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.799019422424,2.67434149065,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.799019422424,2.66622351724,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.07644871574,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.3,1,200,,,0,0,0,1,96,0.799019422424,2.68904845327,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.3,2,200,,,0,0,0,1,192,0.799019422424,2.67434149065,1
quadratic,unreachable,nearest,r2,nearest_source__minimum,0.3,3,200,,,0,0,0,1,288,0.799019422424,2.66622351724,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.2,0,200,,,0,0,0,1,0,1.02492879725,3.07644871574,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.2,1,200,,,0,0,0,1,96,0.799885281319,2.68904845327,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.2,2,200,,,0,0,0,1,192,0.821965272766,2.67434149065,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.2,3,200,,,0,0,0,1,288,0.840770287869,2.66622351724,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.3,0,200,,,0,0,0,1,0,1.02492879725,3.07644871574,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.3,1,200,,,0,0,0,1,96,0.799885281319,2.68904845327,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.3,2,200,,,0,0,0,1,192,0.821965272766,2.67434149065,1
quadratic,unreachable,nearest,r2,optimized__barycentric,0.3,3,200,,,0,0,0,1,288,0.840770287869,2.66622351724,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,1.02483045032,3.07644871574,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.800412894565,2.68904845327,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.2,2,200,,,0,0,0,1,192,0.822039511139,2.67434149065,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.840821788331,2.66622351724,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.3,0,200,,,0,0,0,1,0,1.02483045032,3.07644871574,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.3,1,200,,,0,0,0,1,96,0.800412894565,2.68904845327,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.3,2,200,,,0,0,0,1,192,0.822039511139,2.67434149065,1
quadratic,unreachable,nearest,r2,optimized__lipschitz,0.3,3,200,,,0,0,0,1,288,0.840821788331,2.66622351724,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.2,0,200,,,0,0,0,1,0,1.02501967478,3.07644871574,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.2,1,200,,,0,0,0,1,96,0.800412894565,2.68904845327,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.2,2,200,,,0,0,0,1,192,0.82203946588,2.67434149065,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.2,3,200,,,0,0,0,1,288,0.840820681373,2.66622351724,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.3,0,200,,,0,0,0,1,0,1.02501967478,3.07644871574,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.3,1,200,,,0,0,0,1,96,0.800412894565,2.68904845327,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.3,2,200,,,0,0,0,1,192,0.82203946588,2.67434149065,1
quadratic,unreachable,nearest,r2,optimized__minimum,0.3,3,200,,,0,0,0,1,288,0.840820681373,2.66622351724,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.2,0,200,,,0,0,0,1,0,1.09858494247,3.07644871574,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.2,1,200,,,0,0,0,1,96,1.03867183846,2.68904845327,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.2,2,200,,,0,0,0,1,192,1.00906785101,2.67434149065,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.995187739767,2.66622351724,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.3,0,200,,,0,0,0,1,0,1.09858494247,3.07644871574,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.3,1,200,,,0,0,0,1,96,1.03867183846,2.68904845327,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.3,2,200,,,0,0,0,1,192,1.00906785101,2.67434149065,1
quadratic,unreachable,nearest,r2,uniform__minimum,0.3,3,200,,,0,0,0,1,288,0.995187739767,2.66622351724,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.2,0,200,,,0,0,0,1,0,1.09858494247,3.06267723799,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.2,1,200,,,0,0,0,1,96,1.08985973315,2.65906868116,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.2,2,200,,,0,0,0,1,192,1.08338392694,2.64279545851,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.2,3,200,,,0,0,0,1,288,1.07866438048,2.63340710613,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.3,0,200,,,0,0,0,1,0,1.09858494247,3.06267723799,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.3,1,200,,,0,0,0,1,96,1.08985973315,2.65906868116,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.3,2,200,,,0,0,0,1,192,1.08338392694,2.64279545851,1
quadratic,unreachable,nearest,rinf,inverse_variance__minimum,0.3,3,200,,,0,0,0,1,288,1.07866438048,2.63340710613,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.06267723799,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.799019422424,2.65906868116,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.799019422424,2.64279545851,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.799019422424,2.63340710613,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.06267723799,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.3,1,200,,,0,0,0,1,96,0.799019422424,2.65906868116,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.3,2,200,,,0,0,0,1,192,0.799019422424,2.64279545851,1
quadratic,unreachable,nearest,rinf,nearest_source__minimum,0.3,3,200,,,0,0,0,1,288,0.799019422424,2.63340710613,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.06267723799,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.2,1,200,,,0,0,0,1,96,0.799019422424,2.65906868116,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.2,2,200,,,0,0,0,1,192,0.799019422424,2.64279545851,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.2,3,200,,,0,0,0,1,288,0.799019422424,2.63340710613,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.06267723799,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.3,1,200,,,0,0,0,1,96,0.799019422424,2.65906868116,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.3,2,200,,,0,0,0,1,192,0.799019422424,2.64279545851,1
quadratic,unreachable,nearest,rinf,optimized__barycentric,0.3,3,200,,,0,0,0,1,288,0.799019422424,2.63340710613,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.06267723799,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.2,1,200,,,0,0,0,1,96,0.799019422424,2.65906868116,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.2,2,200,,,0,0,0,1,192,0.799019422424,2.64279545851,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.2,3,200,,,0,0,0,1,288,0.799019422424,2.63340710613,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.06267723799,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.3,1,200,,,0,0,0,1,96,0.799019422424,2.65906868116,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.3,2,200,,,0,0,0,1,192,0.799019422424,2.64279545851,1
quadratic,unreachable,nearest,rinf,optimized__lipschitz,0.3,3,200,,,0,0,0,1,288,0.799019422424,2.63340710613,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.06267723799,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.2,1,200,,,0,0,0,1,96,0.799019422424,2.65906868116,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.2,2,200,,,0,0,0,1,192,0.799019422424,2.64279545851,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.2,3,200,,,0,0,0,1,288,0.799019422424,2.63340710613,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.06267723799,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.3,1,200,,,0,0,0,1,96,0.799019422424,2.65906868116,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.3,2,200,,,0,0,0,1,192,0.799019422424,2.64279545851,1
quadratic,unreachable,nearest,rinf,optimized__minimum,0.3,3,200,,,0,0,0,1,288,0.799019422424,2.63340710613,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.2,0,200,,,0,0,0,1,0,1.09858494247,3.06267723799,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.2,1,200,,,0,0,0,1,96,1.03867183846,2.65906868116,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.2,2,200,,,0,0,0,1,192,1.00906785101,2.64279545851,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.2,3,200,,,0,0,0,1,288,0.995187739767,2.63340710613,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.3,0,200,,,0,0,0,1,0,1.09858494247,3.06267723799,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.3,1,200,,,0,0,0,1,96,1.03867183846,2.65906868116,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.3,2,200,,,0,0,0,1,192,1.00906785101,2.64279545851,1
quadratic,unreachable,nearest,rinf,uniform__minimum,0.3,3,200,,,0,0,0,1,288,0.995187739767,2.63340710613,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.2,0,200,,,0,0,0,1,0,1.09858494247,3.07644871574,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.2,1,200,,,0,0,0,1,96,1.09447033272,2.96363495975,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.2,2,200,,,0,0,0,1,192,1.09033019583,2.86817673154,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.2,3,200,,,0,0,0,1,288,1.08675198998,2.78558490275,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.3,0,200,,,0,0,0,1,0,1.09858494247,3.07644871574,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.3,1,200,,,0,0,0,1,96,1.09447033272,2.96363495975,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.3,2,200,,,0,0,0,1,192,1.09033019583,2.86817673154,1
quadratic,unreachable,random,r2,inverse_variance__minimum,0.3,3,200,,,0,0,0,1,288,1.08675198998,2.78558490275,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.2,0,200,,,0,0,0,1,0,1.01541893719,3.07644871574,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.2,1,200,,,0,0,0,1,96,0.943391368176,2.96363495975,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.2,2,200,,,0,0,0,1,192,0.879665596277,2.86817673154,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.2,3,200,,,0,0,0,1,288,0.837549652124,2.78558490275,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.3,0,200,,,0,0,0,1,0,1.01541893719,3.07644871574,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.3,1,200,,,0,0,0,1,96,0.943391368176,2.96363495975,1
quadratic,unreachable,random,r2,nearest_source__minimum,0.3,2,200,,,0,0,0,1,192,0.879665596277,2.86817673154,1
