study_id,archive_path,rows,columns,selection_rank,variable,variable_label,value_label_count
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,346,fu_family_friends_loan_others_3,Family/Friends Loan Others,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,347,fu_family_friends_loan_others_4,Family/Friends Loan Others,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,348,fu_family_friends_loan_others_5,Family/Friends Loan Others,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,349,fu_family_friends_loan_others_6,Family/Friends Loan Others,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,350,fu_family_friends_loan_others_7,Family/Friends Loan Others,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,351,fu_family_friends_loan_others_8,Family/Friends Loan Others,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,352,fu_suppliers_loan,Suppliers' Loan in Last Month,5
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,353,fu_suppliers_term,Suppliers Loan Term,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,354,fu_suppliers_term_option,Suppliers' Loan Term (unit),5
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,355,fu_loan_denied,Loan Denied in Last Year,5
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,356,fu_theor_loan_location,Theoretical Loan Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,357,fu_theor_loan_trouble,Theoretical Loan Approval Trouble,5
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,358,fu_theor_loan_irate,Theoretical Loan IRate,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,359,fu_theor_loan_fr_fam,Theoretical Loan From Friends/Family,5
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,360,fu_theor_loan_fr_fam_amt,Theoretical Loan Friends/Fam Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,361,fu_dum_challenge_credit_debit,Dummy main challenge: creditors,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,362,fu_ladder_creditworthiness,Ladder Creditworthines,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,363,fu_trust_groups_business_assoc,Trust Groups Business Associates,7
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,364,fu_trust_groups_credit_inst,Trust Groups Credit Inst,7
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,365,fu_politics_interest,Politics Interest,6
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,366,css_loannumb,Loan Number in CSS,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,367,css_loantype,New or Repeat Borrower,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,368,css_loanrequested,Loan Amount Requested (by Applicant),0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,369,css_loanrecommend,Loan Amount Recommended (by Officer),0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,370,css_loanterm,Loan Term Requested (by Applicant),0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,371,css_creditscorefinal,Final Credit Score,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,372,css_loandecision,Step1 Loan Decision,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,373,css_loandecision_raw,Step1 Loan Decision (CSS original),0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,374,css_loandecision2,Step2 Loan Decision,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,375,css_calculatedloanamt,Exact Loan Amount Calculated,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,376,css_roundloanamt,Calculated Loan Amount Rounded,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,377,css_finalloanamt,Final Loan Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,378,css_randomizetag,1=decision randomized / 0=decision not randomized,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,379,css_randomizetag_raw,1=decision randomized / 0=decision not randomized (CSS original),0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,380,css_amtrandomizetag,,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,381,css_loansavailed,Number of Loans Availed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,382,css_previousloan,Amount of Last FMB Loan,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,383,css_businessprovince1,Business 1: Province,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,384,css_businessmunicipality1,Business 1: Municipality,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,385,css_businesstype1,Business 1: Type,6
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,386,css_yearsinbusiness1,Business 1: Years In Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,387,css_businesslocation1,Business 1: Location,3
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,388,css_businessspace1,Business 1: Space,3
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,389,css_businesslicense1,Business 1: License,3
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,390,css_totaloutstandingloans,Total Outstanding Loans,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,391,css_totalnonfmbloans,Total Non-FMB Loans,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,392,css_dailybusinessincome,Total Daily Business Income,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,393,css_weeklybusinessincome,Total Weekly Business Income,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,394,css_monthlybusinessincome,Total Monthly Business Income,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,395,css_dailybusinessexpense,Total Daily Business Expense,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,396,css_weeklybusinessexpense,Total Weekly Business Expense,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,397,css_monthlybusinessexpense,Total Monthly Business Expense,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,398,css_dailyhouseholdincome,Daily Household Income,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,399,css_weeklyhouseholdincome,Weekly Household Income,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,400,css_monthlyhouseholdincome,Monthly Household Income,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,401,css_dailybusincome1,Daily Income from 1 Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,402,css_dailybusincome2,Daily Income from 2 Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,403,css_dailybusincome3,Daily Income from 3 Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,404,css_weeklybusincome1,Weekly Income from 1 Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,405,css_weeklybusincome2,Weekly Income from 2 Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,406,css_weeklybusincome3,Weekly Income from 3 Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,407,css_monthlybusincome1,Monthly Income from 1 Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,408,css_monthlybusincome2,Monthly Income from 2 Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,409,css_monthlybusincome3,Monthly Income from 3 Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,410,css_noofbusiness,Number of Businesses,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,411,css_businessprovince2,Business 2: Province,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,412,css_businessmunicipality2,Business 2: Municipality,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,413,css_businesstype2,Business 2: Type,6
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,414,css_yearsinbusiness2,Business 2: Years In Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,415,css_businesslocation2,Business 2: Location,3
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,416,css_businessspace2,Business 2: Space,3
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,417,css_businesslicense2,Business 2: License,3
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,418,css_businessprovince3,Business 3: Province,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,419,css_businessmunicipality3,Business 3: Municipality,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,420,css_businesstype3,Business 3: Type,6
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,421,css_yearsinbusiness3,Business 3: Years In Business,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,422,css_businesslocation3,Business 3: Location,3
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,423,css_businessspace3,Business 3: Space,3
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,424,css_businesslicense3,Business 3: License,3
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,425,css_nametag_credit,credit bill in name?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,426,css_paidtag_credit,credit bill on time?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,427,css_loansource1,Loan 1: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,428,css_loanamount1,Loan 1: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,429,css_loancollateral1,Loan 1: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,430,css_loanoutstanding1,Loan 1: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,431,css_loanmissed1,Loan 1: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,432,css_loandate1,Loan 1: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,433,css_loansource2,Loan 2: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,434,css_loanamount2,Loan 2: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,435,css_loancollateral2,Loan 2: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,436,css_loanoutstanding2,Loan 2: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,437,css_loanmissed2,Loan 2: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,438,css_loandate2,Loan 2: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,439,css_loansource3,Loan 3: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,440,css_loanamount3,Loan 3: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,441,css_loancollateral3,Loan 3: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,442,css_loanoutstanding3,Loan 3: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,443,css_loanmissed3,Loan 3: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,444,css_loandate3,Loan 3: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,445,css_loansource4,Loan 4: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,446,css_loanamount4,Loan 4: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,447,css_loancollateral4,Loan 4: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,448,css_loanoutstanding4,Loan 4: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,449,css_loanmissed4,Loan 4: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,450,css_loandate4,Loan 4: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,451,css_loansource5,Loan 5: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,452,css_loanamount5,Loan 5: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,453,css_loancollateral5,Loan 5: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,454,css_loanoutstanding5,Loan 5: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,455,css_loanmissed5,Loan 5: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,456,css_loandate5,Loan 5: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,457,css_loansource6,Loan 6: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,458,css_loanamount6,Loan 6: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,459,css_loancollateral6,Loan 6: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,460,css_loanoutstanding6,Loan 6: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,461,css_loanmissed6,Loan 6: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,462,css_loandate6,Loan 6: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,463,css_loansource7,Loan 7: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,464,css_loanamount7,Loan 7: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,465,css_loancollateral7,Loan 7: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,466,css_loanoutstanding7,Loan 7: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,467,css_loanmissed7,Loan 7: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,468,css_loandate7,Loan 7: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,469,css_loansource8,Loan 8: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,470,css_loanamount8,Loan 8: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,471,css_loancollateral8,Loan 8: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,472,css_loanoutstanding8,Loan 8: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,473,css_loanmissed8,Loan 8: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,474,css_loandate8,Loan 8: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,475,css_loansource9,Loan 9: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,476,css_loanamount9,Loan 9: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,477,css_loancollateral9,Loan 9: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,478,css_loanoutstanding9,Loan 9: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,479,css_loanmissed9,Loan 9: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,480,css_loandate9,Loan 9: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,481,css_loansource10,Loan 10: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,482,css_loanamount10,Loan 10: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,483,css_loancollateral10,Loan 10: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,484,css_loanoutstanding10,Loan 10: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,485,css_loanmissed10,Loan 10: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,486,css_loandate10,Loan 10: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,487,css_loansource11,Loan 11: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,488,css_loanamount11,Loan 11: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,489,css_loancollateral11,Loan 11: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,490,css_loanoutstanding11,Loan 11: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,491,css_loanmissed11,Loan 11: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,492,css_loandate11,Loan 11: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,493,css_loansource12,Loan 12: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,494,css_loanamount12,Loan 12: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,495,css_loancollateral12,Loan 12: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,496,css_loanoutstanding12,Loan 12: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,497,css_loanmissed12,Loan 12: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,498,css_loandate12,Loan 12: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,499,css_loansource13,Loan 13: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,500,css_loanamount13,Loan 13: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,501,css_loancollateral13,Loan 13: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,502,css_loanoutstanding13,Loan 13: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,503,css_loanmissed13,Loan 13: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,504,css_loandate13,Loan 13: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,505,css_loansource14,Loan 14: Source,13
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,506,css_loanamount14,Loan 14: Amount,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,507,css_loancollateral14,Loan 14: Collateral Requirement,4
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,508,css_loanoutstanding14,Loan 14: Outstanding?,2
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,509,css_loanmissed14,Loan 14: Payments Missed,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,510,css_loandate14,Loan 14: Date,0
karlan_zinman_2011,data/microcredit-rct-data/karlan-and-zinman-2010.zip!1200138sdataset_clean.dta,1978,1953,511,css_loansource15,Loan 15: Source,13
