scenario,parameter,level,seed,true,ex_composable,ex_residual,ex_abs_error,atlas_accepted,atlas_abs_error
in_support,none,0.0,665284790,-0.6828950294296433,True,0.05682482751777448,0.011696359788166966,True,0.03823649710931043
in_support,none,0.0,305033245,0.30803980980431933,False,0.10858699914944474,0.026268769270907932,False,nan
in_support,none,0.0,2779639598,0.3446497427985318,True,0.01652257466749924,0.22542643365789883,True,0.20073463254533896
in_support,none,0.0,649026974,0.576549884115571,True,0.008399600216573993,0.12617124191888973,True,0.09257130208516368
in_support,none,0.0,3468107222,0.7211142474363297,False,0.10748154997234619,0.03590299477965753,False,nan
in_support,none,0.0,285525981,0.9808352290353113,True,0.08563622028455378,0.08257804670185787,False,nan
in_support,none,0.0,1821048083,0.9283205684211797,True,0.04574784051532197,0.18654193322993062,False,nan
in_support,none,0.0,483935278,0.2932940658887821,True,0.08302923361485481,0.09144050401772691,False,nan
in_support,none,0.0,3544019257,1.2041112603128352,True,2.799570696924166e-09,0.32694139813866774,False,nan
in_support,none,0.0,1945118277,1.0543482611911577,False,0.1567825174088252,0.26859468497098693,False,nan
in_support,none,0.0,1463768586,0.19432795241856363,False,0.11050171982703418,0.25444771369107927,False,nan
in_support,none,0.0,1369653046,-0.31182893155668945,False,0.11468356846182885,0.10183569303748646,True,0.1610042303209257
in_support,none,0.0,3345875480,1.0501534592844937,True,0.07929392196467645,0.004667674655769005,True,0.07698002731881193
in_support,none,0.0,1656224898,-0.8010728800685143,True,0.08545127171348983,0.0377941857195625,True,0.06609532826369391
in_support,none,0.0,3122318448,-0.11839704652329669,True,0.025928237067157987,0.14678510916212506,False,nan
in_support,none,0.0,1557551885,1.1258182125589686,True,0.056297909019975896,0.1349072129392408,True,0.19783231863883055
in_support,none,0.0,3528251692,-0.3030620757227003,True,1.1422823416008202e-06,0.00159444089306221,False,nan
in_support,none,0.0,1130712367,-0.2677169428124996,True,0.03840692996891254,0.009521471786965607,True,0.07168878270360174
in_support,none,0.0,1466808332,0.8658390824059083,True,0.0013777293391853624,0.31229026288485284,False,nan
in_support,none,0.0,2399444111,0.8343783327596069,True,0.035475703576261675,0.21642617828681376,False,nan
