ambiguity,sigma,n,risk,risk_mcse,analytic_risk,risk_over_rate,minimax_lower,upper
0.0242446201708,0.345510729459,40000,0.275648443133,0.00104732144884,0.276356100539,0.79779995129,0.0431888411824,0.299922296798
0.0242446201708,0.41246263829,40000,0.328812741593,0.00124925917303,0.32966594107,0.797194002725,0.0515578297863,0.353342191171
0.0242446201708,0.492388263171,40000,0.392322848558,0.00149044363185,0.393345144883,0.79677538622,0.0615485328963,0.417113613275
0.0242446201708,0.587801607227,40000,0.468177127752,0.00177845707907,0.469396712953,0.796488342317,0.0734752009034,0.493242447393
0.0242446201708,0.70170382867,40000,0.558760897718,0.00212236321026,0.560212802939,0.796291647398,0.0877129785838,0.584123271323
0.0242446201708,0.837677640068,40000,0.666921467233,0.00253299230749,0.668649975726,0.79615526944,0.104709705009,0.692614676111
0.0242446201708,1,40000,0.796058926871,0.00302327384985,0.798119048231,0.796058926871,0.125,0.822129180974
0.0289426612472,0.01,40000,0.0289949414677,4.97810035775e-05,0.0289537106589,1.00180633771,0.0289426612472,0.0369215068552
0.0289426612472,0.0119377664171,40000,0.0290550911821,5.88490708561e-05,0.029002982461,1.00388457488,0.0289426612472,0.0384676207619
0.0289426612472,0.014251026703,40000,0.029230834252,6.87951162054e-05,0.0291653364432,1.00995668651,0.0289426612472,0.0403133354291
0.0289426612472,0.0170125427985,40000,0.0296426411797,7.93584549179e-05,0.0295630054867,1.02418505771,0.0289426612472,0.0425167064861
0.0289426612472,0.020309176209,40000,0.0304407568321,9.04947453616e-05,0.0303516127681,1.05176080983,0.0289426612472,0.045147039387
0.0289426612472,0.0242446201708,40000,0.031801064318,0.000102334263167,0.0316979333628,1.09876089301,0.0289426612472,0.048287069364
0.0289426612472,0.0289426612472,40000,0.0338926334871,0.000115334350417,0.0337654041309,1.17102685194,0.0289426612472,0.0520355638048
0.0289426612472,0.0345510729459,40000,0.0368413464812,0.000130419941343,0.0367117168164,1.06628661109,0.0289426612472,0.0565104289099
0.0289426612472,0.041246263829,40000,0.0408256876883,0.000148256329715,0.0406951708151,0.989803291216,0.0289426612472,0.0618524183471
0.0289426612472,0.0492388263171,40000,0.045999534993,0.000169850297081,0.0458850551728,0.934212661706,0.0289426612472,0.0682295605576
0.0289426612472,0.0587801607227,40000,0.0525561116285,0.000196157392199,0.0524729798239,0.894113098404,0.0289426612472,0.0758424439694
0.0289426612472,0.070170382867,40000,0.0607262541997,0.000228189699166,0.0606839580677,0.865411470175,0.0289426612472,0.0849305263624
0.0289426612472,0.0837677640068,40000,0.0707774398379,0.000267127006705,0.0707872098415,0.844924544388,0.0289426612472,0.0957796668412
0.0289426612472,0.1,40000,0.0830460412432,0.000314221438015,0.0831071720465,0.830460412432,0.0289426612472,0.108731117327
0.0289426612472,0.119377664171,40000,0.0979186293167,0.000371054385308,0.0980353561847,0.820242463247,0.0289426612472,0.124192256394
0.0289426612472,0.14251026703,40000,0.1158595094,0.0004395023096,0.116043703909,0.81299061334,0.0289426612472,0.142649403067
0.0289426612472,0.170125427985,40000,0.137434260904,0.000521750515939,0.137700073251,0.807840794472,0.0289426612472,0.164683113637
