scenario,replicate,method,truth,estimate,error,radius,width,covered,joint_set_covered,weights,outer_status,outer_lower,outer_upper,outer_covered,assumption_valid,solver_successes,solver_failures,global_optimum_certified,fallback
bounded_nuisance_bias,130,adaptive_R2_invalid,0.537678835418,-0.363500988006,0.901179823424,2.12741932244,4.25483864488,True,True,"[1.4267353765205648e-07, 2.612271629229771e-06, 0.28689359092904254, 0.7131036541257906]",nonempty,-1.09940269428,1.21987304784,True,True,,,,
bounded_nuisance_bias,130,singleton_U,0.537678835418,0.0602351767782,0.47744365864,0.785106146538,1.57021229308,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-1.09940269428,1.21987304784,True,True,3,0,False,False
bounded_nuisance_bias,130,no_curvature,0.537678835418,0.0602351767782,0.47744365864,1.15963787106,2.31927574212,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-1.09940269428,1.21987304784,True,True,3,0,False,False
bounded_nuisance_bias,130,ridge_source_only,0.537678835418,0.341529536807,0.196149298611,,,,True,,nonempty,-1.09940269428,1.21987304784,True,True,,,,
bounded_nuisance_bias,130,archive_mean,0.537678835418,-0.135156123711,0.672834959129,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-1.09940269428,1.21987304784,True,True,,,,
nominal,131,robust_Rinf,0.134082744328,0.097287280186,0.0367954641425,0.580272729653,1.16054545931,True,True,"[0.2522295554418104, 0.7477704445581896, 2.6455411159267434e-17, 2.065259765320246e-17]",nonempty,-0.643807495149,0.756107287531,True,True,3,0,False,False
nominal,131,design_R2,0.134082744328,0.097287280186,0.0367954641425,0.530095955583,1.06019191117,True,True,"[0.2522295554418104, 0.7477704445581896, 2.6455411159267434e-17, 2.065259765320246e-17]",nonempty,-0.643807495149,0.756107287531,True,True,3,0,False,False
nominal,131,adaptive_Rinf,0.134082744328,0.358564573782,0.224481829454,1.2248558682,2.44971173639,True,True,"[0.02528457790088349, 7.636920494029835e-08, 1.938674273992167e-07, 0.9747151518624841]",nonempty,-0.643807495149,0.756107287531,True,True,,,,
nominal,131,adaptive_R2_invalid,0.134082744328,0.358564573782,0.224481829454,1.17585980589,2.35171961178,True,True,"[0.02528457790088349, 7.636920494029835e-08, 1.938674273992167e-07, 0.9747151518624841]",nonempty,-0.643807495149,0.756107287531,True,True,,,,
nominal,131,singleton_U,0.134082744328,0.09728728016,0.0367954641685,0.186921100341,0.373842200683,True,True,"[0.25222955533972136, 0.7477704446602788, 2.1398873643039237e-17, 6.393500870915533e-18]",nonempty,-0.643807495149,0.756107287531,True,True,3,0,False,False
nominal,131,no_curvature,0.134082744328,0.0972872794411,0.0367954648874,0.568437421577,1.13687484315,True,True,"[0.2522295525114738, 0.7477704474885263, 5.357561775405012e-18, 1.4529196388326238e-18]",nonempty,-0.643807495149,0.756107287531,True,True,3,0,False,False
nominal,131,ridge_source_only,0.134082744328,0.121550780218,0.0125319641109,,,,True,,nonempty,-0.643807495149,0.756107287531,True,True,,,,
nominal,131,archive_mean,0.134082744328,0.183188878187,0.0491061338581,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.643807495149,0.756107287531,True,True,,,,
extrapolation,131,robust_Rinf,0.84075,-0.264753431273,1.10550343127,2.03382976565,4.0676595313,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.27044608161,1.76907633438,True,True,3,0,False,False
extrapolation,131,design_R2,0.84075,-0.264753431273,1.10550343127,1.98685396665,3.9737079333,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.27044608161,1.76907633438,True,True,3,0,False,False
extrapolation,131,adaptive_Rinf,0.84075,-0.274056175603,1.1148061756,2.17790080216,4.35580160431,True,True,"[0.6659501137204549, 0.0025872488166452552, 0.04426693105983143, 0.28719570640306835]",nonempty,-2.27044608161,1.76907633438,True,True,,,,
extrapolation,131,adaptive_R2_invalid,0.84075,-0.274056175603,1.1148061756,2.09658871701,4.19317743402,True,True,"[0.6659501137204549, 0.0025872488166452552, 0.04426693105983143, 0.28719570640306835]",nonempty,-2.27044608161,1.76907633438,True,True,,,,
extrapolation,131,singleton_U,0.84075,-0.264753431273,1.10550343127,1.74679126861,3.49358253722,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.27044608161,1.76907633438,True,True,3,0,False,False
extrapolation,131,no_curvature,0.84075,-0.264753431273,1.10550343127,2.03382976565,4.0676595313,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.27044608161,1.76907633438,True,True,3,0,False,False
extrapolation,131,ridge_source_only,0.84075,-0.211040604323,1.05179060432,,,,True,,nonempty,-2.27044608161,1.76907633438,True,True,,,,
extrapolation,131,archive_mean,0.84075,-0.236061211778,1.07681121178,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-2.27044608161,1.76907633438,True,True,,,,
proxy_shift,131,robust_Rinf,0.134082744328,0.0470915057246,0.0869912386039,0.635475717121,1.27095143424,True,False,"[3.910337994473855e-13, 0.25280770673256275, 0.747192293266727, 3.1928550108970143e-13]",nonempty,-0.670251986631,0.773855574137,True,False,3,0,False,False
proxy_shift,131,design_R2,0.134082744328,0.0470915057246,0.0869912386039,0.564215562152,1.1284311243,True,False,"[3.910337994473855e-13, 0.25280770673256275, 0.747192293266727, 3.1928550108970143e-13]",nonempty,-0.670251986631,0.773855574137,True,False,3,0,False,False
proxy_shift,131,adaptive_Rinf,0.134082744328,0.358564573782,0.224481829454,1.25621411228,2.51242822456,True,False,"[0.02528457790088349, 7.636920494029835e-08, 1.938674273992167e-07, 0.9747151518624841]",nonempty,-0.670251986631,0.773855574137,True,False,,,,
proxy_shift,131,adaptive_R2_invalid,0.134082744328,0.358564573782,0.224481829454,1.20721804998,2.41443609995,True,False,"[0.02528457790088349, 7.636920494029835e-08, 1.938674273992167e-07, 0.9747151518624841]",nonempty,-0.670251986631,0.773855574137,True,False,,,,
proxy_shift,131,singleton_U,0.134082744328,0.0470915057277,0.0869912386008,0.242124087921,0.484248175842,True,False,"[1.7051413458245213e-13, 0.2528077065621325, 0.747192293437558, 1.389823977606754e-13]",nonempty,-0.670251986631,0.773855574137,True,False,3,0,False,False
proxy_shift,131,no_curvature,0.134082744328,0.0470915055212,0.0869912388073,0.632119801941,1.26423960388,True,False,"[1.7609371468614647e-17, 0.2528077176418, 0.7471922823582, 3.7389696669780894e-17]",nonempty,-0.670251986631,0.773855574137,True,False,3,0,False,False
proxy_shift,131,ridge_source_only,0.134082744328,0.0818796250994,0.052203119229,,,,False,,nonempty,-0.670251986631,0.773855574137,True,False,,,,
proxy_shift,131,archive_mean,0.134082744328,0.183188878187,0.0491061338581,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.670251986631,0.773855574137,True,False,,,,
understated_LH,131,robust_Rinf,0.134082744328,0.287372406497,0.153289662168,0.207812586938,0.415625173877,True,True,"[0.9999999999999991, 6.106226635438358e-16, 2.0187844451681315e-16, 0.0]",nonempty,0.0795598195583,0.277505527872,True,False,3,0,False,False
understated_LH,131,design_R2,0.134082744328,0.287372406497,0.153289662168,0.189022267338,0.378044534676,True,True,"[0.9999999999999991, 6.106226635438358e-16, 2.0187844451681315e-16, 0.0]",nonempty,0.0795598195583,0.277505527872,True,False,3,0,False,False
understated_LH,131,adaptive_Rinf,0.134082744328,0.358564573782,0.224481829454,0.404872052177,0.809744104353,True,True,"[0.02528457790088349, 7.636920494029835e-08, 1.938674273992167e-07, 0.9747151518624841]",nonempty,0.0795598195583,0.277505527872,True,False,,,,
understated_LH,131,adaptive_R2_invalid,0.134082744328,0.358564573782,0.224481829454,0.355875989871,0.711751979742,True,True,"[0.02528457790088349, 7.636920494029835e-08, 1.938674273992167e-07, 0.9747151518624841]",nonempty,0.0795598195583,0.277505527872,True,False,,,,
understated_LH,131,singleton_U,0.134082744328,0.287372406497,0.153289662168,0.168477424012,0.336954848025,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,0.0795598195583,0.277505527872,True,False,3,0,False,False
understated_LH,131,no_curvature,0.134082744328,0.287372406497,0.153289662168,0.207812586938,0.415625173877,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,0.0795598195583,0.277505527872,True,False,3,0,False,False
understated_LH,131,ridge_source_only,0.134082744328,0.121550780218,0.0125319641109,,,,True,,nonempty,0.0795598195583,0.277505527872,True,False,,,,
understated_LH,131,archive_mean,0.134082744328,0.183188878187,0.0491061338581,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,0.0795598195583,0.277505527872,True,False,,,,
high_noise,131,robust_Rinf,0.134082744328,0.195687452177,0.0616047078488,0.930444313325,1.86088862665,True,True,"[0.25222956155494963, 0.7477704384450502, 1.816631362657511e-19, 1.1214760573554741e-16]",nonempty,-0.915833274463,1.21718476629,True,True,3,0,False,False
high_noise,131,design_R2,0.134082744328,0.195687452177,0.0616047078488,0.779913989805,1.55982797961,True,True,"[0.25222956155494963, 0.7477704384450502, 1.816631362657511e-19, 1.1214760573554741e-16]",nonempty,-0.915833274463,1.21718476629,True,True,3,0,False,False
high_noise,131,adaptive_Rinf,0.134082744328,0.269519309885,0.135436565557,1.18414694456,2.36829388912,True,True,"[0.9930530232956011, 0.006799831072958919, 3.465182847023624e-06, 0.0001436804485930204]",nonempty,-0.915833274463,1.21718476629,True,True,,,,
high_noise,131,adaptive_R2_invalid,0.134082744328,0.269519309885,0.135436565557,1.12414519053,2.24829038105,True,True,"[0.9930530232956011, 0.006799831072958919, 3.465182847023624e-06, 0.0001436804485930204]",nonempty,-0.915833274463,1.21718476629,True,True,,,,
high_noise,131,singleton_U,0.134082744328,0.195687452178,0.0616047078494,0.537092684068,1.07418536814,True,True,"[0.2522295615613733, 0.7477704384386267, 2.5727547814574187e-18, 1.5842965975049342e-19]",nonempty,-0.915833274463,1.21718476629,True,True,3,0,False,False
high_noise,131,no_curvature,0.134082744328,0.195687451724,0.0616047073955,0.918609001886,1.83721800377,True,True,"[0.25222955700765687, 0.7477704429923431, 1.6105403625753068e-18, 5.959401497781402e-17]",nonempty,-0.915833274463,1.21718476629,True,True,3,0,False,False
high_noise,131,ridge_source_only,0.134082744328,0.111974602828,0.0221081415007,,,,True,,nonempty,-0.915833274463,1.21718476629,True,True,,,,
high_noise,131,archive_mean,0.134082744328,0.12881645463,0.0052662896986,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.915833274463,1.21718476629,True,True,,,,
bounded_nuisance_bias,131,robust_Rinf,0.134082744328,0.127019733522,0.00706301080663,0.64027272961,1.28054545922,True,True,"[0.2522295553589736, 0.7477704446410263, 1.966915724996318e-16, 2.1616342452398465e-18]",nonempty,-0.689767500957,0.778140826749,True,True,3,0,False,False
bounded_nuisance_bias,131,design_R2,0.134082744328,0.127019733522,0.00706301080663,0.590095955547,1.18019191109,True,True,"[0.2522295553589736, 0.7477704446410263, 1.966915724996318e-16, 2.1616342452398465e-18]",nonempty,-0.689767500957,0.778140826749,True,True,3,0,False,False
bounded_nuisance_bias,131,adaptive_Rinf,0.134082744328,0.420398981479,0.28631623715,1.29239104961,2.58478209923,True,True,"[6.429587938058135e-05, 7.834523604210197e-08, 1.1191179287385854e-09, 0.9999356246562654]",nonempty,-0.689767500957,0.778140826749,True,True,,,,
bounded_nuisance_bias,131,adaptive_R2_invalid,0.134082744328,0.420398981479,0.28631623715,1.24541006576,2.49082013152,True,True,"[6.429587938058135e-05, 7.834523604210197e-08, 1.1191179287385854e-09, 0.9999356246562654]",nonempty,-0.689767500957,0.778140826749,True,True,,,,
bounded_nuisance_bias,131,singleton_U,0.134082744328,0.127019733522,0.00706301080647,0.246921100352,0.493842200704,True,True,"[0.2522295553601998, 0.7477704446398001, 6.913483994353424e-17, 3.315800773924714e-17]",nonempty,-0.689767500957,0.778140826749,True,True,3,0,False,False
bounded_nuisance_bias,131,no_curvature,0.134082744328,0.127019733143,0.00706301118561,0.628437421563,1.25687484313,True,True,"[0.2522295525350253, 0.7477704474649748, 2.6431707618440508e-20, 2.1421825298115843e-19]",nonempty,-0.689767500957,0.778140826749,True,True,3,0,False,False
bounded_nuisance_bias,131,ridge_source_only,0.134082744328,0.120442447665,0.0136402966632,,,,True,,nonempty,-0.689767500957,0.778140826749,True,True,,,,
bounded_nuisance_bias,131,archive_mean,0.134082744328,0.183188878187,0.0491061338581,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.689767500957,0.778140826749,True,True,,,,
nominal,132,robust_Rinf,-0.173907884926,-0.203738336723,0.029830451797,0.548327802726,1.09665560545,True,True,"[0.6925894229632271, 2.3746611937465474e-17, 4.962209564779858e-18, 0.307410577036773]",nonempty,-0.69507221724,0.461641432137,True,True,3,0,False,False
nominal,132,design_R2,-0.173907884926,-0.203738336723,0.029830451797,0.47452840215,0.9490568043,True,True,"[0.6925894229632271, 2.3746611937465474e-17, 4.962209564779858e-18, 0.307410577036773]",nonempty,-0.69507221724,0.461641432137,True,True,3,0,False,False
nominal,132,adaptive_Rinf,-0.173907884926,0.600284468164,0.77419235309,1.72880447565,3.45760895129,True,True,"[3.149937616254226e-11, 3.027332062607999e-05, 0.9999255301507769, 4.419649709760327e-05]",nonempty,-0.69507221724,0.461641432137,True,True,,,,
nominal,132,adaptive_R2_invalid,-0.173907884926,0.600284468164,0.77419235309,1.69120676764,3.38241353529,True,True,"[3.149937616254226e-11, 3.027332062607999e-05, 0.9999255301507769, 4.419649709760327e-05]",nonempty,-0.69507221724,0.461641432137,True,True,,,,
nominal,132,singleton_U,-0.173907884926,-0.203738370165,0.0298304852385,0.190247843388,0.380495686777,True,True,"[0.6925893046382225, 2.9900832475444614e-11, 3.072635336713725e-11, 0.3074106953011502]",nonempty,-0.69507221724,0.461641432137,True,True,3,0,False,False
nominal,132,no_curvature,-0.173907884926,-0.20373834939,0.0298304644637,0.544282308139,1.08856461628,True,True,"[0.6925893782178765, 9.929244130751665e-18, 1.2701955294354595e-20, 0.30741062178212347]",nonempty,-0.69507221724,0.461641432137,True,True,3,0,False,False
nominal,132,ridge_source_only,-0.173907884926,-0.194078241735,0.0201703568085,,,,True,,nonempty,-0.69507221724,0.461641432137,True,True,,,,
nominal,132,archive_mean,-0.173907884926,0.119013000923,0.292920885849,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.69507221724,0.461641432137,True,True,,,,
extrapolation,132,robust_Rinf,0.84075,-0.290407786654,1.13115778665,1.87437812728,3.74875625456,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.16478591394,1.58397034063,True,True,3,0,False,False
extrapolation,132,design_R2,0.84075,-0.290407786654,1.13115778665,1.82740232828,3.65480465656,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.16478591394,1.58397034063,True,True,3,0,False,False
extrapolation,132,adaptive_Rinf,0.84075,-0.363677449995,1.20442744999,2.24033790691,4.48067581383,True,True,"[0.008465740164512419, 0.9695349774183214, 2.8947782297352686e-05, 0.021970334634868586]",nonempty,-2.16478591394,1.58397034063,True,True,,,,
extrapolation,132,adaptive_R2_invalid,0.84075,-0.363677449995,1.20442744999,2.20504052353,4.41008104706,True,True,"[0.008465740164512419, 0.9695349774183214, 2.8947782297352686e-05, 0.021970334634868586]",nonempty,-2.16478591394,1.58397034063,True,True,,,,
extrapolation,132,singleton_U,0.84075,-0.290407786654,1.13115778665,1.69533815125,3.3906763025,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.16478591394,1.58397034063,True,True,3,0,False,False
extrapolation,132,no_curvature,0.84075,-0.290407786654,1.13115778665,1.87437812728,3.74875625456,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.16478591394,1.58397034063,True,True,3,0,False,False
extrapolation,132,ridge_source_only,0.84075,-0.241224498163,1.08197449816,,,,True,,nonempty,-2.16478591394,1.58397034063,True,True,,,,
extrapolation,132,archive_mean,0.84075,-0.271415301485,1.11216530148,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-2.16478591394,1.58397034063,True,True,,,,
proxy_shift,132,robust_Rinf,-0.173907884926,-0.0985776103515,0.0753302745749,0.493896013595,0.987792027189,True,False,"[0.9643621379208461, 0.03563786207915386, 6.114900140334837e-18, 5.936014685821254e-19]",nonempty,-0.635146465825,0.401715680723,True,False,3,0,False,False
proxy_shift,132,design_R2,-0.173907884926,-0.0985776103515,0.0753302745749,0.469123741769,0.938247483538,True,False,"[0.9643621379208461, 0.03563786207915386, 6.114900140334837e-18, 5.936014685821254e-19]",nonempty,-0.635146465825,0.401715680723,True,False,3,0,False,False
proxy_shift,132,adaptive_Rinf,-0.173907884926,0.600284468164,0.77419235309,1.4386503093,2.87730061859,True,False,"[3.149937616254226e-11, 3.027332062607999e-05, 0.9999255301507769, 4.419649709760327e-05]",nonempty,-0.635146465825,0.401715680723,True,False,,,,
proxy_shift,132,adaptive_R2_invalid,-0.173907884926,0.600284468164,0.77419235309,1.4010526013,2.80210520259,True,False,"[3.149937616254226e-11, 3.027332062607999e-05, 0.9999255301507769, 4.419649709760327e-05]",nonempty,-0.635146465825,0.401715680723,True,False,,,,
proxy_shift,132,singleton_U,-0.173907884926,-0.0985776103682,0.0753302745583,0.13581606155,0.2716321231,True,False,"[0.9643621379535039, 0.035637862046496015, 1.0590943742325183e-16, 3.6257637783886224e-17]",nonempty,-0.635146465825,0.401715680723,True,False,3,0,False,False
proxy_shift,132,no_curvature,-0.173907884926,-0.098577608358,0.0753302765685,0.487789210776,0.975578421552,True,False,"[0.9643621340038196, 0.03563786599618037, 2.963316107868804e-18, 3.661280818569607e-17]",nonempty,-0.635146465825,0.401715680723,True,False,3,0,False,False
proxy_shift,132,ridge_source_only,-0.173907884926,-0.147708752863,0.0261991320638,,,,False,,nonempty,-0.635146465825,0.401715680723,True,False,,,,
proxy_shift,132,archive_mean,-0.173907884926,0.119013000923,0.292920885849,,,,False,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.635146465825,0.401715680723,True,False,,,,
understated_LH,132,robust_Rinf,-0.173907884926,-0.116715392551,0.0571924923751,0.172530279243,0.345060558485,True,True,"[1.0, 0.0, 0.0, 0.0]",inconsistent,0.198061130991,-0.0244787738868,False,False,3,0,False,False
understated_LH,132,design_R2,-0.173907884926,-0.116715392551,0.0571924923751,0.153739959642,0.307479919284,True,True,"[1.0, 0.0, 0.0, 0.0]",inconsistent,0.198061130991,-0.0244787738868,False,False,3,0,False,False
understated_LH,132,adaptive_Rinf,-0.173907884926,0.600284468164,0.77419235309,0.402270439565,0.80454087913,False,True,"[3.149937616254226e-11, 3.027332062607999e-05, 0.9999255301507769, 4.419649709760327e-05]",inconsistent,0.198061130991,-0.0244787738868,False,False,,,,
understated_LH,132,adaptive_R2_invalid,-0.173907884926,0.600284468164,0.77419235309,0.364672731563,0.729345463127,False,True,"[3.149937616254226e-11, 3.027332062607999e-05, 0.9999255301507769, 4.419649709760327e-05]",inconsistent,0.198061130991,-0.0244787738868,False,False,,,,
understated_LH,132,singleton_U,-0.173907884926,-0.116715392551,0.0571924923751,0.136722284036,0.273444568072,True,True,"[1.0, 0.0, 0.0, 0.0]",inconsistent,0.198061130991,-0.0244787738868,False,False,3,0,False,False
understated_LH,132,no_curvature,-0.173907884926,-0.116715392551,0.0571924923751,0.172530279243,0.345060558485,True,True,"[1.0, 0.0, 0.0, 0.0]",inconsistent,0.198061130991,-0.0244787738868,False,False,3,0,False,False
understated_LH,132,ridge_source_only,-0.173907884926,-0.194078241735,0.0201703568085,,,,True,,inconsistent,0.198061130991,-0.0244787738868,False,False,,,,
understated_LH,132,archive_mean,-0.173907884926,0.119013000923,0.292920885849,,,,True,"[0.25, 0.25, 0.25, 0.25]",inconsistent,0.198061130991,-0.0244787738868,False,False,,,,
high_noise,132,robust_Rinf,-0.173907884926,-0.11338433915,0.0605235457768,0.833233706408,1.66646741282,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.946618045557,0.719849367258,True,True,3,0,False,False
high_noise,132,design_R2,-0.173907884926,-0.11338433915,0.0605235457768,0.776862747606,1.55372549521,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.946618045557,0.719849367258,True,True,3,0,False,False
high_noise,132,adaptive_Rinf,-0.173907884926,-0.609538012861,0.435630127934,1.43072632797,2.86145265594,True,True,"[6.808355518581502e-14, 2.3819090500975736e-13, 0.07828665034637092, 0.9217133496533227]",nonempty,-0.946618045557,0.719849367258,True,True,,,,
high_noise,132,adaptive_R2_invalid,-0.173907884926,-0.609538012861,0.435630127934,1.24270315207,2.48540630414,True,True,"[6.808355518581502e-14, 2.3819090500975736e-13, 0.07828665034637092, 0.9217133496533227]",nonempty,-0.946618045557,0.719849367258,True,True,,,,
high_noise,132,singleton_U,-0.173907884926,-0.11338433915,0.0605235457768,0.47515375434,0.950307508681,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.946618045557,0.719849367258,True,True,3,0,False,False
high_noise,132,no_curvature,-0.173907884926,-0.11338433915,0.0605235457768,0.833233706408,1.66646741282,True,True,"[1.0, 8.326672684688674e-17, 0.0, 0.0]",nonempty,-0.946618045557,0.719849367258,True,True,3,0,False,False
high_noise,132,ridge_source_only,-0.173907884926,-0.362076067499,0.188168182573,,,,True,,nonempty,-0.946618045557,0.719849367258,True,True,,,,
high_noise,132,archive_mean,-0.173907884926,-0.006067602047,0.167840282879,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.946618045557,0.719849367258,True,True,,,,
bounded_nuisance_bias,132,robust_Rinf,-0.173907884926,-0.226849069411,0.0529411844849,0.60832780151,1.21665560302,True,True,"[0.6925894110590735, 5.354782917897833e-12, 5.502968468138227e-12, 0.3074105889300687]",nonempty,-0.81507221724,0.461641432137,True,True,3,0,False,False
bounded_nuisance_bias,132,design_R2,-0.173907884926,-0.226849069411,0.0529411844849,0.534528400193,1.06905680039,True,True,"[0.6925894110590735, 5.354782917897833e-12, 5.502968468138227e-12, 0.3074105889300687]",nonempty,-0.81507221724,0.461641432137,True,True,3,0,False,False
bounded_nuisance_bias,132,adaptive_Rinf,-0.173907884926,0.539233464113,0.71314134904,1.78784916325,3.57569832649,True,True,"[1.255480182051615e-08, 0.01206612914960985, 0.9878901937578157, 4.366453777271236e-05]",nonempty,-0.81507221724,0.461641432137,True,True,,,,
bounded_nuisance_bias,132,adaptive_R2_invalid,-0.173907884926,0.539233464113,0.71314134904,1.74841217929,3.49682435859,True,True,"[1.255480182051615e-08, 0.01206612914960985, 0.9878901937578157, 4.366453777271236e-05]",nonempty,-0.81507221724,0.461641432137,True,True,,,,
bounded_nuisance_bias,132,singleton_U,-0.173907884926,-0.226849080662,0.0529411957357,0.25024784229,0.50049568458,True,True,"[0.6925893421268625, 3.421848509894122e-17, 2.6464939800746835e-18, 0.30741065787313754]",nonempty,-0.81507221724,0.461641432137,True,True,3,0,False,False
bounded_nuisance_bias,132,no_curvature,-0.173907884926,-0.226849074777,0.0529411898503,0.604282308138,1.20856461628,True,True,"[0.6925893782151398, 4.6990436692842275e-18, 1.6625750494229144e-17, 0.3074106217848603]",nonempty,-0.81507221724,0.461641432137,True,True,3,0,False,False
bounded_nuisance_bias,132,ridge_source_only,-0.173907884926,-0.187620522981,0.0137126380549,,,,True,,nonempty,-0.81507221724,0.461641432137,True,True,,,,
bounded_nuisance_bias,132,archive_mean,-0.173907884926,0.119013000923,0.292920885849,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.81507221724,0.461641432137,True,True,,,,
nominal,133,robust_Rinf,-0.255990587186,-0.245060522157,0.010930065029,0.66295039388,1.32590078776,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.908010916037,0.417889871723,True,True,3,0,False,False
nominal,133,design_R2,-0.255990587186,-0.245060522157,0.010930065029,0.64416007428,1.28832014856,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.908010916037,0.417889871723,True,True,3,0,False,False
nominal,133,adaptive_Rinf,-0.255990587186,0.465010810531,0.721001397717,1.85874228835,3.71748457671,True,True,"[1.6712873029224646e-05, 0.9998629204651117, 5.367381775199897e-09, 0.00012036129447708749]",nonempty,-0.908010916037,0.417889871723,True,True,,,,
nominal,133,adaptive_R2_invalid,-0.255990587186,0.465010810531,0.721001397717,1.83052019802,3.66104039605,True,True,"[1.6712873029224646e-05, 0.9998629204651117, 5.367381775199897e-09, 0.00012036129447708749]",nonempty,-0.908010916037,0.417889871723,True,True,,,,
nominal,133,singleton_U,-0.255990587186,-0.245060522157,0.010930065029,0.282643353736,0.565286707473,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.908010916037,0.417889871723,True,True,3,0,False,False
nominal,133,no_curvature,-0.255990587186,-0.245060522157,0.010930065029,0.66295039388,1.32590078776,True,True,"[1.0, 0.0, 0.0, 0.0]",nonempty,-0.908010916037,0.417889871723,True,True,3,0,False,False
nominal,133,ridge_source_only,-0.255990587186,-0.295032007553,0.0390414203672,,,,True,,nonempty,-0.908010916037,0.417889871723,True,True,,,,
nominal,133,archive_mean,-0.255990587186,0.105085536339,0.361076123525,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-0.908010916037,0.417889871723,True,True,,,,
extrapolation,133,robust_Rinf,0.84075,-0.239987526615,1.08073752662,1.9986804495,3.997360899,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.23866797611,1.75869292288,True,True,3,0,False,False
extrapolation,133,design_R2,0.84075,-0.239987526615,1.08073752662,1.9517046505,3.903409301,True,True,"[0.0, 0.0, 0.0, 1.0]",nonempty,-2.23866797611,1.75869292288,True,True,3,0,False,False
extrapolation,133,adaptive_Rinf,0.84075,-0.257668766288,1.09841876629,2.2152046123,4.43040922461,True,True,"[0.5261076730737558, 0.03798540346806749, 0.297876083339594, 0.13803084011858277]",nonempty,-2.23866797611,1.75869292288,True,True,,,,
extrapolation,133,adaptive_R2_invalid,0.84075,-0.257668766288,1.09841876629,2.11534403339,4.23068806677,True,True,"[0.5261076730737558, 0.03798540346806749, 0.297876083339594, 0.13803084011858277]",nonempty,-2.23866797611,1.75869292288,True,True,,,,
extrapolation,133,singleton_U,0.84075,-0.239987526615,1.08073752662,1.73355895834,3.46711791669,True,True,"[0.0, 8.326672684688674e-17, 0.0, 1.0]",nonempty,-2.23866797611,1.75869292288,True,True,3,0,False,False
extrapolation,133,no_curvature,0.84075,-0.239987526615,1.08073752662,1.9986804495,3.997360899,True,True,"[3.6082248300317592e-16, 2.6367796834847473e-16, 1.387778780781446e-16, 0.9999999999999992]",nonempty,-2.23866797611,1.75869292288,True,True,3,0,False,False
extrapolation,133,ridge_source_only,0.84075,-0.258124197089,1.09887419709,,,,True,,nonempty,-2.23866797611,1.75869292288,True,True,,,,
extrapolation,133,archive_mean,0.84075,-0.244072296688,1.08482229669,,,,True,"[0.25, 0.25, 0.25, 0.25]",nonempty,-2.23866797611,1.75869292288,True,True,,,,
proxy_shift,133,robust_Rinf,-0.255990587186,-0.245060522157,0.010930065029,0.925737204462,1.85147440892,True,False,"[1.0, 0.0, 0.0, 0.0]",nonempty,-1.11815414898,0.680676682305,True,False,3,0,False,False
proxy_shift,133,design_R2,-0.255990587186,-0.245060522157,0.010930065029,0.906946884861,1.81389376972,True,False,"[1.0, 0.0, 0.0, 0.0]",nonempty,-1.11815414898,0.680676682305,True,False,3,0,False,False
proxy_shift,133,adaptive_Rinf,-0.255990587186,0.465010810531,0.721001397717,1.58326023567,3.16652047135,True,False,"[1.6712873029224646e-05, 0.9998629204651117, 5.367381775199897e-09, 0.00012036129447708749]",nonempty,-1.11815414898,0.680676682305,True,False,,,,
