replicate,method,trial,selected,information,information_ratio,target_radius,target_radius_ratio,condition,all_subset_kappa,target_radius_bound,greedy_seconds,exhaustive_seconds
4,random,234,"(0, 2, 3, 4)",2.67764763712,0.554162645623,1.62222634094,1.83197579023,15.8828981818,42.6332868015,7.97058913412,,
4,random,235,"(2, 4, 5, 6)",3.87476789984,0.801917175653,0.972664491639,1.09842736228,24.7683036453,42.6332868015,6.52889927816,,
4,random,236,"(3, 4, 5, 8)",3.71006408257,0.767830277191,1.7052016159,1.92567954234,29.3432754064,42.6332868015,6.71060426588,,
4,random,237,"(4, 6, 7, 11)",3.01867930113,0.624742137319,0.887380646208,1.00211654783,16.5181654459,42.6332868015,7.53018641914,,
4,random,238,"(0, 5, 7, 10)",3.12240788794,0.646209677446,2.01544933779,2.27604145001,30.3015493566,42.6332868015,7.40112266775,,
4,random,239,"(4, 5, 6, 7)",3.99151522318,0.826079057402,0.892682647955,1.00810408396,21.6218601946,42.6332868015,6.40308866606,,
4,random,240,"(0, 1, 3, 8)",3.1345803292,0.648728870845,1.40545742688,1.58717924575,24.3238546253,42.6332868015,7.38612293303,,
4,random,241,"(0, 3, 7, 11)",2.30945515187,0.477961983933,1.8187489084,2.05390819062,6.29765903354,42.6332868015,8.47502686556,,
4,random,242,"(1, 3, 9, 11)",3.30844872117,0.684712458359,1.30806867916,1.47719839809,25.6523800633,42.6332868015,7.17515880874,,
4,random,243,"(2, 4, 8, 11)",2.34505663598,0.485330023082,1.51298405329,1.7086087722,15.3113553288,42.6332868015,8.42488850696,,
4,random,244,"(0, 2, 7, 10)",2.06277386568,0.42690912982,1.99713344251,2.25535735933,8.51839347494,42.6332868015,8.83072723627,,
4,random,245,"(0, 1, 10, 11)",2.77612040284,0.574542447513,1.54160534145,1.740930715,35.2821327428,42.6332868015,7.84084243012,,
4,random,246,"(1, 6, 9, 10)",3.43436171284,0.710771255497,0.959211474952,1.08323490716,40.0283762899,42.6332868015,7.02615346756,,
4,random,247,"(0, 3, 10, 11)",2.42521416591,0.501919326409,1.82767971781,2.06399372938,10.7547070152,42.6332868015,8.3130839591,,
4,random,248,"(0, 4, 5, 11)",3.67698872593,0.760985042259,1.41195751293,1.59451977523,24.9370812998,42.6332868015,6.74769902036,,
4,random,249,"(4, 7, 9, 11)",2.65610794956,0.549704818508,1.43689239288,1.62267866727,19.1514594274,42.6332868015,7.99925455695,,
5,greedy,0,"(0, 2, 7, 9)",4.07540257503,0.994531371967,1.35600077241,1.25417560242,16.8511390339,32.630519146,5.35479406728,0.000314399999979,
5,logdet_optimum,0,"(0, 1, 7, 9)",4.09781198452,1,1.36953621433,1.26669463733,20.4986674878,32.630519146,5.33483174031,,0.0172726000001
5,target_optimum,0,"(3, 7, 8, 9)",3.50446195506,0.855203208029,1.08118892586,1,23.1086192195,32.630519146,5.88936991758,,
5,random,0,"(0, 2, 6, 11)",2.64936939538,0.646532687539,1.38719155795,1.2830242012,10.927720874,32.630519146,6.79144983362,,
5,random,1,"(1, 4, 6, 8)",2.49262805532,0.608282679813,1.26700636845,1.17186398986,17.08931103,32.630519146,6.97120434938,,
5,random,2,"(3, 6, 8, 11)",2.11704682642,0.516628589699,1.21608190476,1.12476355952,7.94946062886,32.630519146,7.42152730144,,
5,random,3,"(0, 1, 2, 5)",2.79030714736,0.680926103467,1.38098049322,1.2772795394,25.232101895,32.630519146,6.63378027068,,
5,random,4,"(0, 3, 5, 11)",2.20429379231,0.53791969974,1.38184218274,1.2780765227,11.0330115444,32.630519146,7.31439051266,,
5,random,5,"(2, 4, 7, 8)",2.9547935553,0.721066160784,1.12984008949,1.04499783754,26.4866549151,32.630519146,6.45438933851,,
5,random,6,"(1, 7, 9, 10)",3.56328446173,0.869557821391,1.37488610692,1.27164279437,24.4078573257,32.630519146,5.83191410215,,
5,random,7,"(1, 2, 8, 11)",2.39152918812,0.58361125331,1.26171454049,1.16696953725,28.2155087345,32.630519146,7.089663027,,
5,random,8,"(1, 3, 6, 10)",2.49050095553,0.607763597973,1.44045751659,1.33229029834,10.3535589489,32.630519146,6.9736761954,,
5,random,9,"(0, 2, 8, 9)",4.01676320924,0.980221450962,1.33156857855,1.23157807734,14.3637146876,32.630519146,5.40738425797,,
5,random,10,"(2, 4, 5, 9)",3.59314376741,0.876844467481,1.34694363892,1.2457985896,24.8974300708,32.630519146,5.80296338163,,
5,random,11,"(2, 5, 9, 11)",3.25115796973,0.79338876015,1.3907717366,1.28633553613,30.8591146271,32.630519146,6.14332635987,,
5,random,12,"(1, 9, 10, 11)",2.87890216876,0.702546183092,1.44455918299,1.33608396132,23.5189668053,32.630519146,6.53654658817,,
5,random,13,"(1, 4, 8, 10)",2.52778347771,0.616861751407,1.2709200487,1.175483783,16.0464545376,32.630519146,6.93047784012,,
5,random,14,"(0, 5, 7, 8)",2.85695413252,0.697190145206,1.14123315926,1.05553537589,26.6075156823,32.630519146,6.56050110123,,
5,random,15,"(4, 6, 10, 11)",1.57420419441,0.384157252786,1.39059425218,1.28617137941,13.8552261196,32.630519146,8.12429246971,,
5,random,16,"(0, 3, 9, 11)",2.90218189226,0.708227196178,1.39700731372,1.29210286964,20.7888643348,32.630519146,6.51123422578,,
5,random,17,"(1, 3, 9, 10)",3.16054378924,0.771275939739,1.40996832816,1.30409061214,19.119939602,32.630519146,6.23680923653,,
5,random,18,"(1, 3, 5, 8)",2.66457598227,0.65024359154,1.25570098273,1.16140755117,16.0799725182,32.630519146,6.7742591651,,
5,random,19,"(1, 2, 3, 9)",3.45794327324,0.843851129895,1.30276165259,1.20493432872,22.4557510817,32.630519146,5.93520833743,,
5,random,20,"(4, 5, 8, 11)",2.31018382632,0.563760327472,1.13620405333,1.05088391692,13.2363124747,32.630519146,7.18643608197,,
5,random,21,"(4, 7, 10, 11)",1.99653752885,0.487220384047,1.33928243435,1.23871268224,22.704066778,32.630519146,7.57209481227,,
5,random,22,"(4, 8, 10, 11)",1.93935743914,0.47326657408,1.23204913109,1.13953177065,11.6950867158,32.630519146,7.64460193728,,
5,random,23,"(0, 6, 7, 11)",2.55171419115,0.622701627305,1.36937583275,1.26654629917,15.062477686,32.630519146,6.9028910112,,
5,random,24,"(1, 5, 8, 10)",2.73011016618,0.666236073418,1.25197952734,1.15796554829,18.158387176,32.630519146,6.70067085153,,
5,random,25,"(3, 5, 10, 11)",2.1890655942,0.534203521895,1.39976630665,1.29465468354,8.23495053137,32.630519146,7.33297825547,,
5,random,26,"(0, 3, 5, 8)",2.67625256642,0.653093059547,1.2507071023,1.15678867253,9.53306272486,32.630519146,6.76108861698,,
5,random,27,"(1, 2, 6, 10)",2.53899694539,0.619598203866,1.38177648635,1.2780157596,24.920304594,32.630519146,6.91753748786,,
5,random,28,"(0, 2, 3, 8)",2.95369043225,0.720796962723,1.31648771931,1.21762967399,11.2292026855,32.630519146,6.45557611187,,
5,random,29,"(0, 2, 9, 11)",3.40421643409,0.830740025884,1.40123232634,1.29601061648,20.2497367002,32.630519146,5.98859366339,,
5,random,30,"(3, 5, 10, 11)",2.1890655942,0.534203521895,1.39976630665,1.29465468354,8.23495053137,32.630519146,7.33297825547,,
5,random,31,"(0, 2, 4, 8)",3.15314155777,0.769469553429,1.245786899,1.15223793845,9.14984988108,32.630519146,6.24450836904,,
5,random,32,"(2, 5, 6, 10)",2.68313239166,0.65477196167,1.39873792994,1.29370352996,15.1324268329,32.630519146,6.75334054193,,
5,random,33,"(0, 2, 4, 9)",3.69484412555,0.901662677424,1.33875863393,1.23822821517,17.3983480715,32.630519146,5.70543172473,,
5,random,34,"(5, 7, 9, 11)",3.04971726053,0.744230646025,1.3665563067,1.26393849772,28.910300854,32.630519146,6.35308041129,,
5,random,35,"(4, 7, 10, 11)",1.99653752885,0.487220384047,1.33928243435,1.23871268224,22.704066778,32.630519146,7.57209481227,,
5,random,36,"(1, 4, 7, 10)",2.70821049809,0.660891838941,1.35298091935,1.25138251696,21.571867937,32.630519146,6.72517261731,,
5,random,37,"(1, 3, 7, 10)",2.93645711004,0.71659146909,1.30941053988,1.21108393599,11.8490543544,32.630519146,6.4741446027,,
5,random,38,"(0, 6, 9, 11)",3.0260578604,0.73845697944,1.44263195609,1.33430145425,15.970661077,32.630519146,6.37818154716,,
5,random,39,"(2, 4, 5, 10)",2.67647772747,0.653148006199,1.35853288553,1.25651757342,15.8982926774,32.630519146,6.76083489944,,
5,random,40,"(0, 5, 9, 11)",3.14960302065,0.768606034768,1.44047690193,1.33230822799,21.5759731341,32.630519146,6.24819219266,,
5,random,41,"(0, 3, 4, 6)",2.41485279827,0.589302976171,1.42366422514,1.31675805319,7.60911662961,32.630519146,7.06215710034,,
5,random,42,"(3, 4, 6, 7)",2.46950930001,0.602640948228,1.3055308009,1.2074955354,12.0056326607,32.630519146,6.9981170931,,
5,random,43,"(1, 3, 5, 7)",2.63370350969,0.642709699623,1.32670171037,1.22707667332,23.9739369126,32.630519146,6.80920534932,,
5,random,44,"(0, 3, 7, 11)",2.43366202899,0.593893042966,1.30219071814,1.20440626703,15.3560918369,32.630519146,7.04005280845,,
5,random,45,"(0, 2, 3, 4)",2.88853204875,0.704896188418,1.3556212005,1.25382453342,7.93283821405,32.630519146,6.52606397608,,
5,random,46,"(5, 6, 7, 9)",3.38662338855,0.826446748005,1.37220405858,1.26916214712,22.5532444833,32.630519146,6.00617903265,,
5,random,47,"(4, 5, 9, 11)",2.83692166363,0.692301568335,1.36983303773,1.26696917159,24.82619598,32.630519146,6.58244154666,,
5,random,48,"(2, 3, 5, 10)",2.89951629698,0.707576703842,1.34531865685,1.24429563111,7.99004248172,32.630519146,6.51412758766,,
5,random,49,"(0, 4, 5, 10)",2.51390815714,0.613475719879,1.4122482378,1.3061993182,10.0249349766,32.630519146,6.94652348647,,
5,random,50,"(1, 3, 6, 7)",2.90790276309,0.709623275561,1.31503739499,1.2162882578,10.7222120342,32.630519146,6.50502886293,,
5,random,51,"(1, 5, 8, 9)",3.59462307726,0.877205467415,1.27039626566,1.17499933202,22.4563740342,32.630519146,5.80153282784,,
5,random,52,"(1, 5, 8, 11)",2.32206138865,0.566658840724,1.2500494484,1.15618040336,21.5339013357,32.630519146,7.17222392999,,
5,random,53,"(1, 2, 6, 11)",2.38730901549,0.582581393316,1.36716571405,1.26450214329,26.4420288482,32.630519146,7.09465138141,,
5,random,54,"(0, 3, 5, 11)",2.20429379231,0.53791969974,1.38184218274,1.2780765227,11.0330115444,32.630519146,7.31439051266,,
5,random,55,"(0, 3, 6, 8)",2.59685279845,0.633716922167,1.26314515286,1.1682927217,6.99847519953,32.630519146,6.85115471614,,
5,random,56,"(1, 4, 7, 8)",3.03530899251,0.740714557908,1.09966173642,1.01708564537,20.2039457928,32.630519146,6.3683548914,,
5,random,57,"(3, 4, 6, 10)",1.94549662882,0.47476473693,1.40510804824,1.29959530165,7.95239414976,32.630519146,7.63678399406,,
5,random,58,"(1, 3, 6, 7)",2.90790276309,0.709623275561,1.31503739499,1.2162882578,10.7222120342,32.630519146,6.50502886293,,
5,random,59,"(0, 1, 7, 9)",4.09781198452,1,1.36953621433,1.26669463733,20.4986674878,32.630519146,5.33483174031,,
5,random,60,"(1, 5, 10, 11)",2.29312145328,0.559596551024,1.4340250725,1.32634088105,20.0387123511,32.630519146,7.20690144268,,
5,random,61,"(0, 4, 9, 11)",2.9251533499,0.713832982321,1.37019153759,1.26730075089,21.3131162107,32.630519146,6.48635312889,,
5,random,62,"(2, 4, 7, 8)",2.9547935553,0.721066160784,1.12984008949,1.04499783754,26.4866549151,32.630519146,6.45438933851,,
5,random,63,"(2, 3, 6, 11)",2.40979631444,0.588069028922,1.33901497504,1.23846530705,10.931611981,32.630519146,7.06811122276,,
5,random,64,"(0, 4, 6, 7)",2.78170021722,0.678825731322,1.34829610464,1.2470494956,13.9111384121,32.630519146,6.64330317986,,
5,random,65,"(5, 8, 9, 11)",3.02215217849,0.737503865454,1.24712089608,1.15347176267,21.8519042072,32.630519146,6.38233475683,,
5,random,66,"(0, 3, 6, 9)",3.27344306944,0.798827052534,1.39963266466,1.29453107703,14.7306302313,32.630519146,6.12055124146,,
5,random,67,"(2, 4, 6, 8)",2.58241342604,0.630193243563,1.27526035474,1.17949816562,18.4811991902,32.630519146,6.8676623005,,
5,random,68,"(0, 3, 5, 11)",2.20429379231,0.53791969974,1.38184218274,1.2780765227,11.0330115444,32.630519146,7.31439051266,,
5,random,69,"(1, 2, 4, 9)",3.44017785446,0.839515787316,1.32408580536,1.22465720254,26.3826696245,32.630519146,5.9528079569,,
5,random,70,"(0, 5, 6, 11)",2.3628212629,0.576605581668,1.43864934933,1.33061791046,10.6892113368,32.630519146,7.12366589411,,
5,random,71,"(0, 2, 3, 10)",2.86035683287,0.698020515259,1.37268090237,1.26960318362,7.87465294108,32.630519146,6.55678158613,,
5,random,72,"(2, 3, 7, 8)",2.84877627587,0.695194481013,1.1110405669,1.02761001369,20.6707234172,32.630519146,6.56944900399,,
5,random,73,"(4, 5, 9, 11)",2.83692166363,0.692301568335,1.36983303773,1.26696917159,24.82619598,32.630519146,6.58244154666,,
5,random,74,"(1, 5, 6, 9)",3.45565645954,0.843293072642,1.44661002463,1.33798080061,22.6649536615,32.630519146,5.93747088786,,
5,random,75,"(1, 2, 8, 9)",3.68269482313,0.898697850715,1.2783453409,1.18235149319,26.9508985266,32.630519146,5.71699626511,,
5,random,76,"(3, 5, 6, 9)",3.18195530317,0.776501048654,1.3749897029,1.2717386111,14.5298046398,32.630519146,6.21459231362,,
5,random,77,"(3, 4, 5, 9)",3.16994411947,0.773569927424,1.29068538793,1.19376489812,18.2888563625,32.630519146,6.22704554262,,
5,random,78,"(0, 1, 5, 11)",2.43679669392,0.594658003619,1.43666598291,1.32878347952,18.3287723383,32.630519146,7.03637573463,,
5,random,79,"(0, 2, 4, 11)",2.63640424945,0.643368768359,1.35340795699,1.25177748738,9.66342450098,32.630519146,6.80614105709,,
5,random,80,"(4, 5, 8, 9)",3.35800745658,0.819463525722,1.12496179061,1.04048586117,19.945332947,32.630519146,6.03489285271,,
5,random,81,"(1, 3, 4, 11)",2.3615475999,0.576294766285,1.37753061239,1.27408871794,9.86108474836,32.630519146,7.12517824624,,
5,random,82,"(0, 6, 8, 9)",3.509441329,0.856418337946,1.23201528477,1.13950046592,12.2456282092,32.630519146,5.88448438259,,
5,random,83,"(3, 4, 5, 6)",2.38928646561,0.583063955748,1.40350151327,1.29810940503,7.34848359693,32.630519146,7.09231354682,,
5,random,84,"(0, 3, 6, 7)",2.82542349634,0.689495639872,1.30796799478,1.20974971487,10.331312005,32.630519146,6.59506797687,,
5,random,85,"(3, 6, 10, 11)",1.87877589913,0.458482699115,1.40527393765,1.29974873405,6.58564408786,32.630519146,7.7221798872,,
5,random,86,"(2, 4, 8, 10)",2.60656439028,0.636086867852,1.28954144927,1.19270686042,18.412930797,32.630519146,6.84007441614,,
5,random,87,"(1, 4, 7, 9)",3.65570526605,0.892111517038,1.34297908146,1.24213173974,26.6182375051,32.630519146,5.74277072459,,
5,random,88,"(0, 1, 3, 10)",2.7723028184,0.676532458997,1.44564379821,1.33708713032,8.58235261816,32.630519146,6.65371629399,,
5,random,89,"(2, 5, 6, 8)",2.81588023169,0.687166771518,1.19218156003,1.10265794582,15.4124462182,32.630519146,6.60556607001,,
5,random,90,"(0, 2, 6, 9)",3.80262319724,0.927964292066,1.39233086292,1.28777758412,13.9768219791,32.630519146,5.60385905086,,
5,random,91,"(1, 2, 3, 5)",2.57153383195,0.627538267169,1.323054728,1.22370355112,21.994765904,32.630519146,6.88012649389,,
5,random,92,"(1, 4, 6, 8)",2.49262805532,0.608282679813,1.26700636845,1.17186398986,17.08931103,32.630519146,6.97120434938,,
5,random,93,"(5, 8, 10, 11)",2.23180855821,0.544634201531,1.20776853507,1.1170744596,13.322892604,32.630519146,7.2809250138,,
5,random,94,"(0, 2, 4, 6)",2.86349418118,0.698786130745,1.3734997769,1.27036056702,10.3885465467,32.630519146,6.55335399773,,
5,random,95,"(0, 6, 7, 8)",2.95885882728,0.722058219961,1.11314547183,1.02955685654,13.6991427053,32.630519146,6.45001767832,,
5,random,96,"(6, 7, 9, 11)",2.96703517888,0.724053516873,1.36796130669,1.26523799308,24.1676601831,32.630519146,6.44123406244,,
5,random,97,"(8, 9, 10, 11)",2.78485302046,0.679595118317,1.29823876428,1.20075107433,21.1811503392,32.630519146,6.63981325889,,
5,random,98,"(4, 6, 10, 11)",1.57420419441,0.384157252786,1.39059425218,1.28617137941,13.8552261196,32.630519146,8.12429246971,,
5,random,99,"(1, 2, 3, 8)",2.71978934571,0.663717456043,1.24257970458,1.14927157952,16.9589162299,32.630519146,6.71220684057,,
5,random,100,"(0, 2, 4, 11)",2.63640424945,0.643368768359,1.35340795699,1.25177748738,9.66342450098,32.630519146,6.80614105709,,
5,random,101,"(1, 2, 3, 10)",2.72156891756,0.664151729713,1.32470226713,1.22522737281,11.7905239979,32.630519146,6.71021632671,,
5,random,102,"(3, 5, 8, 9)",3.33038029096,0.812721594728,1.24605420431,1.1524851712,16.8141405097,32.630519146,6.06274475666,,
5,random,103,"(2, 4, 8, 9)",3.57945300363,0.873503473841,1.28339160784,1.1870188245,26.16934678,32.630519146,5.81621966675,,
5,random,104,"(0, 7, 8, 11)",2.69221988713,0.656989607453,1.13605290828,1.05074412169,16.4266050749,32.630519146,6.74311979204,,
5,random,105,"(0, 4, 8, 9)",3.55570845989,0.867709029432,1.21749445674,1.12607003977,12.0298388124,32.630519146,5.83928251844,,
5,random,106,"(3, 7, 10, 11)",2.23068132868,0.544359120697,1.3020342829,1.20426157887,11.8234098301,32.630519146,7.28229302126,,
5,random,107,"(2, 3, 6, 7)",2.81736534707,0.68752918819,1.2992967474,1.20172961111,14.138454858,32.630519146,6.60393126772,,
5,random,108,"(4, 5, 6, 8)",2.35910886794,0.575699636013,1.18888257815,1.09960669196,14.634823812,32.630519146,7.12807490153,,
5,random,109,"(1, 6, 7, 10)",2.70640182053,0.660450462528,1.37906246777,1.27550554282,22.3615544597,32.630519146,6.72720020103,,
5,random,110,"(0, 2, 5, 11)",2.62111324922,0.639637264745,1.38966720726,1.2853139484,14.9198769549,32.630519146,6.82350862906,,
5,random,111,"(2, 3, 4, 10)",2.48490043377,0.606396887693,1.33978679904,1.23917917303,11.2290898299,32.630519146,6.98018860521,,
5,random,112,"(1, 5, 10, 11)",2.29312145328,0.559596551024,1.4340250725,1.32634088105,20.0387123511,32.630519146,7.20690144268,,
5,random,113,"(2, 4, 8, 11)",2.50055853862,0.610217976829,1.23093916889,1.13850515802,18.5491489747,32.630519146,6.96199626615,,
5,random,114,"(2, 3, 7, 11)",2.52819087267,0.616961169087,1.28843257029,1.19168124967,20.3080946297,32.630519146,6.93000728247,,
5,random,115,"(1, 5, 6, 11)",2.3171890751,0.565469837038,1.4344443169,1.32672864344,21.2361977777,32.630519146,7.17805051607,,
5,random,116,"(1, 5, 6, 7)",2.64943217763,0.646548008459,1.37560491067,1.27230762152,29.5966685913,32.630519146,6.79137877024,,
5,random,117,"(1, 6, 9, 10)",3.08672333962,0.753261338314,1.46855253734,1.35827560033,24.9119344691,32.630519146,6.31401723368,,
5,random,118,"(0, 3, 5, 10)",2.56253560422,0.62534240563,1.42081540257,1.31412315516,8.72626258568,32.630519146,6.89045239235,,
5,random,119,"(7, 8, 9, 11)",3.22662845069,0.787402756124,1.14581991798,1.05977770451,27.1780336917,32.630519146,6.1684932426,,
5,random,120,"(2, 3, 6, 7)",2.81736534707,0.68752918819,1.2992967474,1.20172961111,14.138454858,32.630519146,6.60393126772,,
5,random,121,"(0, 3, 4, 8)",2.66228637572,0.64968485274,1.26447025761,1.16951832134,6.72673378747,32.630519146,6.77684472309,,
5,random,122,"(0, 6, 10, 11)",2.14569313929,0.523619225917,1.44228382166,1.33397946203,9.2103976636,32.630519146,7.38617852076,,
5,random,123,"(4, 8, 9, 10)",2.94686854807,0.719132200112,1.28820411379,1.19146994848,24.7361827383,32.630519146,6.46292015152,,
5,random,124,"(4, 6, 7, 8)",2.51014715186,0.612557911721,1.14021241516,1.05459128178,24.653149535,32.630519146,6.95087917005,,
5,random,125,"(1, 4, 7, 10)",2.70821049809,0.660891838941,1.35298091935,1.25138251696,21.571867937,32.630519146,6.72517261731,,
5,random,126,"(3, 4, 5, 7)",2.61762400476,0.638785775102,1.32647163527,1.22686387508,14.5030308839,32.630519146,6.82747793139,,
5,random,127,"(2, 9, 10, 11)",2.94173436996,0.717879292917,1.40488372258,1.29938782111,22.9027906879,32.630519146,6.46845281552,,
5,random,128,"(0, 2, 8, 11)",2.67551249309,0.652912457476,1.31999333665,1.22087204658,16.4523460953,32.630519146,6.76192261864,,
5,random,129,"(1, 5, 7, 8)",2.68592843465,0.655454287506,1.12807795755,1.04336802808,30.3340874299,32.630519146,6.75019417002,,
5,random,130,"(1, 9, 10, 11)",2.87890216876,0.702546183092,1.44455918299,1.33608396132,23.5189668053,32.630519146,6.53654658817,,
5,random,131,"(5, 6, 9, 10)",2.96329620446,0.723141084962,1.44874803905,1.33995826669,21.721141828,32.630519146,6.44524924827,,
5,random,132,"(0, 2, 6, 8)",3.02557332555,0.738338737107,1.23048775842,1.13808764499,11.0170461785,32.630519146,6.37869664317,,
5,random,133,"(2, 4, 7, 11)",2.55843748658,0.62434233104,1.34551562304,1.24447780667,28.9504996803,32.630519146,6.89516031406,,
5,random,134,"(0, 4, 7, 8)",3.10108726674,0.756766605802,1.10889501912,1.02562557995,10.6878504084,32.630519146,6.29891963206,,
5,random,135,"(4, 5, 10, 11)",1.95189706826,0.476326653257,1.38444094827,1.28048014104,12.696162176,32.630519146,7.62864187534,,
5,random,136,"(3, 6, 8, 10)",2.27295248079,0.554674662813,1.28379021468,1.18738749906,8.39469785102,32.630519146,7.23116817225,,
5,random,137,"(2, 3, 6, 8)",2.7210910668,0.664035118517,1.26223503253,1.16745094436,11.3539490614,32.630519146,6.71075076165,,
5,random,138,"(1, 3, 9, 10)",3.16054378924,0.771275939739,1.40996832816,1.30409061214,19.119939602,32.630519146,6.23680923653,,
5,random,139,"(1, 4, 6, 9)",3.16638215817,0.7727006925,1.41038745618,1.30447826689,25.8700244832,32.630519146,6.23074338934,,
5,random,140,"(0, 1, 9, 10)",3.4766890776,0.848425718586,1.46034699896,1.35068623442,17.7700186673,32.630519146,5.9166938991,,
5,random,141,"(0, 1, 10, 11)",2.51633033538,0.614066810504,1.44364111732,1.33523483528,10.0421945411,32.630519146,6.94371976609,,
5,random,142,"(0, 1, 6, 11)",2.56657977812,0.626329316186,1.44267913147,1.33434508713,11.7171740581,32.630519146,6.8858095926,,
5,random,143,"(0, 5, 9, 10)",3.31916274557,0.809984147176,1.44579813414,1.33722987682,19.6841963001,32.630519146,6.07409021145,,
5,random,144,"(0, 2, 3, 8)",2.95369043225,0.720796962723,1.31648771931,1.21762967399,11.2292026855,32.630519146,6.45557611187,,
5,random,145,"(4, 6, 7, 8)",2.51014715186,0.612557911721,1.14021241516,1.05459128178,24.653149535,32.630519146,6.95087917005,,
5,random,146,"(1, 4, 6, 8)",2.49262805532,0.608282679813,1.26700636845,1.17186398986,17.08931103,32.630519146,6.97120434938,,
5,random,147,"(0, 8, 9, 11)",3.2767986998,0.799645935972,1.31812078962,1.21914011335,13.9475058915,32.630519146,6.11712914722,,
5,random,148,"(0, 3, 4, 5)",2.5972244083,0.63380760711,1.41811132579,1.31162213363,8.64924785767,32.630519146,6.85073040319,,
5,random,149,"(0, 6, 9, 11)",3.0260578604,0.73845697944,1.44263195609,1.33430145425,15.970661077,32.630519146,6.37818154716,,
5,random,150,"(3, 7, 10, 11)",2.23068132868,0.544359120697,1.3020342829,1.20426157887,11.8234098301,32.630519146,7.28229302126,,
5,random,151,"(0, 5, 10, 11)",2.35110946815,0.573747521122,1.43708502768,1.32917105726,9.21025533393,32.630519146,7.13758462628,,
5,random,152,"(0, 5, 7, 9)",3.71616054022,0.906864579013,1.36330215827,1.26092871067,21.8528253903,32.630519146,5.68519779749,,
5,random,153,"(1, 3, 6, 8)",2.67642624908,0.65313544379,1.27864131524,1.18262524214,11.1547394274,32.630519146,6.76089290584,,
5,random,154,"(4, 5, 6, 7)",2.43402018671,0.593980445151,1.35614608188,1.25431000027,25.0854272708,32.630519146,7.03963257945,,
5,random,155,"(2, 3, 8, 11)",2.40571206712,0.587072339143,1.29012432586,1.19324596748,11.3283785701,32.630519146,7.07292417974,,
5,random,156,"(2, 3, 6, 10)",2.55369456369,0.623184902903,1.35593661116,1.25411625918,10.7938269254,32.630519146,6.90061300453,,
5,random,157,"(0, 2, 4, 8)",3.15314155777,0.769469553429,1.245786899,1.15223793845,9.14984988108,32.630519146,6.24450836904,,
5,random,158,"(0, 5, 8, 11)",2.42084697487,0.590765751093,1.24774955619,1.15405321526,15.0244876816,32.630519146,7.05510532059,,
5,random,159,"(0, 4, 6, 8)",2.57672980545,0.628806254456,1.24320261875,1.14984771765,7.57769059622,32.630519146,6.87417091386,,
5,random,160,"(3, 4, 7, 9)",3.27260567972,0.798622702085,1.20784107784,1.11714155496,17.8664460989,32.630519146,6.12140551552,,
5,random,161,"(3, 7, 9, 11)",2.92811600151,0.714555966103,1.24624922376,1.15266554619,23.7310006165,32.630519146,6.48315111874,,
5,random,162,"(1, 3, 4, 9)",3.28423409615,0.801460415595,1.33980055025,1.23919189164,19.6934520307,32.630519146,6.1095532957,,
5,random,163,"(0, 3, 8, 10)",2.60635800183,0.636036502326,1.33153089866,1.23154322692,6.32021924329,32.630519146,6.84030970558,,
5,random,164,"(0, 2, 6, 7)",3.07601666293,0.750648559414,1.36227993487,1.25998324834,20.7204526597,32.630519146,6.32529431588,,
5,random,165,"(1, 2, 6, 10)",2.53899694539,0.619598203866,1.38177648635,1.2780157596,24.920304594,32.630519146,6.91753748786,,
5,random,166,"(1, 5, 9, 11)",3.06401602807,0.747720012447,1.43655420866,1.32868009865,31.720069157,32.630519146,6.33795823416,,
5,random,167,"(1, 4, 5, 10)",2.46589500665,0.601758942569,1.41081901399,1.30487741804,20.0321314844,32.630519146,7.0023339044,,
5,random,168,"(2, 5, 7, 11)",2.38695066053,0.582493942997,1.3601680003,1.25802990373,29.6881851298,32.630519146,7.09507512799,,
5,random,169,"(0, 7, 8, 11)",2.69221988713,0.656989607453,1.13605290828,1.05074412169,16.4266050749,32.630519146,6.74311979204,,
5,random,170,"(3, 4, 5, 6)",2.38928646561,0.583063955748,1.40350151327,1.29810940503,7.34848359693,32.630519146,7.09231354682,,
5,random,171,"(0, 2, 3, 9)",3.67423028712,0.896632227392,1.36058801088,1.25841837476,19.3907049687,32.630519146,5.72506724366,,
5,random,172,"(3, 7, 10, 11)",2.23068132868,0.544359120697,1.3020342829,1.20426157887,11.8234098301,32.630519146,7.28229302126,,
5,random,173,"(0, 1, 3, 5)",2.7167148067,0.66296716808,1.41864872854,1.31211918159,15.3112553112,32.630519146,6.71564721225,,
5,random,174,"(3, 5, 7, 9)",3.36759569373,0.821803368834,1.24397540599,1.15056247455,22.8110926998,32.630519146,6.02525655705,,
5,random,175,"(0, 3, 5, 6)",2.60503266612,0.635713077114,1.42516612641,1.31814717329,8.36069786299,32.630519146,6.84182082359,,
5,random,176,"(5, 7, 10, 11)",2.22699114566,0.543458595482,1.36779300692,1.26508233132,25.2649423887,32.630519146,7.28677323119,,
5,random,177,"(5, 7, 8, 9)",3.5960284345,0.877548420493,1.14643484911,1.06034645907,21.5271125276,32.630519146,5.80017411594,,
5,random,178,"(0, 8, 10, 11)",2.42277820777,0.591237035014,1.28308437887,1.18673466606,7.18983848108,32.630519146,7.05283484409,,
5,random,179,"(2, 5, 10, 11)",2.49522075126,0.608915382326,1.38847815775,1.28421418731,15.978105554,32.630519146,6.96819263127,,
