k,replicate,test_scale,method,radius,joint_covered,marginal_fraction
64,1226,1,joint_max,3.33409455348,True,1
64,1226,1,marginal_only_invalid,1.86318274679,False,0.907692307692
64,1226,1,gaussian_union,3.36363545621,True,1
64,1226,2,joint_max,3.33409455348,False,0.861538461538
64,1226,2,marginal_only_invalid,1.86318274679,False,0.630769230769
64,1226,2,gaussian_union,3.36363545621,False,0.861538461538
64,1227,1,joint_max,3.36530441969,True,1
64,1227,1,marginal_only_invalid,1.95783298505,False,0.953846153846
64,1227,1,gaussian_union,3.36363545621,True,1
64,1227,2,joint_max,3.36530441969,False,0.861538461538
64,1227,2,marginal_only_invalid,1.95783298505,False,0.692307692308
64,1227,2,gaussian_union,3.36363545621,False,0.861538461538
64,1228,1,joint_max,3.32270010384,True,1
64,1228,1,marginal_only_invalid,1.7079978315,False,0.938461538462
64,1228,1,gaussian_union,3.36363545621,True,1
64,1228,2,joint_max,3.32270010384,False,0.923076923077
64,1228,2,marginal_only_invalid,1.7079978315,False,0.584615384615
64,1228,2,gaussian_union,3.36363545621,False,0.938461538462
64,1229,1,joint_max,3.34608863494,True,1
64,1229,1,marginal_only_invalid,1.94216687516,False,0.969230769231
64,1229,1,gaussian_union,3.36363545621,True,1
64,1229,2,joint_max,3.34608863494,False,0.907692307692
64,1229,2,marginal_only_invalid,1.94216687516,False,0.630769230769
64,1229,2,gaussian_union,3.36363545621,False,0.907692307692
64,1230,1,joint_max,3.39776742346,False,0.984615384615
64,1230,1,marginal_only_invalid,1.9472551607,False,0.923076923077
64,1230,1,gaussian_union,3.36363545621,False,0.984615384615
64,1230,2,joint_max,3.39776742346,False,0.846153846154
64,1230,2,marginal_only_invalid,1.9472551607,False,0.646153846154
64,1230,2,gaussian_union,3.36363545621,False,0.846153846154
64,1231,1,joint_max,3.29970875127,True,1
64,1231,1,marginal_only_invalid,2.11422878097,False,0.984615384615
64,1231,1,gaussian_union,3.36363545621,True,1
64,1231,2,joint_max,3.29970875127,False,0.923076923077
64,1231,2,marginal_only_invalid,2.11422878097,False,0.723076923077
64,1231,2,gaussian_union,3.36363545621,False,0.938461538462
64,1232,1,joint_max,3.35846638446,True,1
64,1232,1,marginal_only_invalid,1.60752760013,False,0.846153846154
64,1232,1,gaussian_union,3.36363545621,True,1
64,1232,2,joint_max,3.35846638446,False,0.846153846154
64,1232,2,marginal_only_invalid,1.60752760013,False,0.615384615385
64,1232,2,gaussian_union,3.36363545621,False,0.846153846154
64,1233,1,joint_max,3.22012507369,True,1
64,1233,1,marginal_only_invalid,2.02720352155,False,0.953846153846
64,1233,1,gaussian_union,3.36363545621,True,1
64,1233,2,joint_max,3.22012507369,False,0.923076923077
64,1233,2,marginal_only_invalid,2.02720352155,False,0.707692307692
64,1233,2,gaussian_union,3.36363545621,False,0.923076923077
64,1234,1,joint_max,3.24767471658,True,1
64,1234,1,marginal_only_invalid,2.04471607206,False,0.938461538462
64,1234,1,gaussian_union,3.36363545621,True,1
64,1234,2,joint_max,3.24767471658,False,0.892307692308
64,1234,2,marginal_only_invalid,2.04471607206,False,0.630769230769
64,1234,2,gaussian_union,3.36363545621,False,0.892307692308
64,1235,1,joint_max,3.45677726541,True,1
64,1235,1,marginal_only_invalid,1.97941671634,False,0.953846153846
64,1235,1,gaussian_union,3.36363545621,True,1
64,1235,2,joint_max,3.45677726541,False,0.953846153846
64,1235,2,marginal_only_invalid,1.97941671634,False,0.646153846154
64,1235,2,gaussian_union,3.36363545621,False,0.953846153846
64,1236,1,joint_max,3.28165105411,True,1
64,1236,1,marginal_only_invalid,1.99991855312,False,0.953846153846
64,1236,1,gaussian_union,3.36363545621,True,1
64,1236,2,joint_max,3.28165105411,False,0.907692307692
64,1236,2,marginal_only_invalid,1.99991855312,False,0.692307692308
64,1236,2,gaussian_union,3.36363545621,False,0.923076923077
64,1237,1,joint_max,3.31850164347,True,1
64,1237,1,marginal_only_invalid,1.79666547969,False,0.969230769231
64,1237,1,gaussian_union,3.36363545621,True,1
64,1237,2,joint_max,3.31850164347,False,0.953846153846
64,1237,2,marginal_only_invalid,1.79666547969,False,0.707692307692
64,1237,2,gaussian_union,3.36363545621,False,0.953846153846
64,1238,1,joint_max,3.53931271818,True,1
64,1238,1,marginal_only_invalid,1.98867468891,False,0.969230769231
64,1238,1,gaussian_union,3.36363545621,True,1
64,1238,2,joint_max,3.53931271818,False,0.938461538462
64,1238,2,marginal_only_invalid,1.98867468891,False,0.692307692308
64,1238,2,gaussian_union,3.36363545621,False,0.923076923077
64,1239,1,joint_max,3.43666909625,True,1
64,1239,1,marginal_only_invalid,2.02494860332,False,0.969230769231
64,1239,1,gaussian_union,3.36363545621,True,1
64,1239,2,joint_max,3.43666909625,False,0.923076923077
64,1239,2,marginal_only_invalid,2.02494860332,False,0.723076923077
64,1239,2,gaussian_union,3.36363545621,False,0.907692307692
64,1240,1,joint_max,3.42310543871,True,1
64,1240,1,marginal_only_invalid,2.02277519632,False,0.969230769231
64,1240,1,gaussian_union,3.36363545621,True,1
64,1240,2,joint_max,3.42310543871,False,0.923076923077
64,1240,2,marginal_only_invalid,2.02277519632,False,0.769230769231
64,1240,2,gaussian_union,3.36363545621,False,0.923076923077
64,1241,1,joint_max,3.43341090836,True,1
64,1241,1,marginal_only_invalid,1.92434155291,False,0.953846153846
64,1241,1,gaussian_union,3.36363545621,True,1
64,1241,2,joint_max,3.43341090836,False,0.953846153846
64,1241,2,marginal_only_invalid,1.92434155291,False,0.692307692308
64,1241,2,gaussian_union,3.36363545621,False,0.953846153846
64,1242,1,joint_max,3.52210694433,True,1
64,1242,1,marginal_only_invalid,2.08236851187,False,0.923076923077
64,1242,1,gaussian_union,3.36363545621,True,1
64,1242,2,joint_max,3.52210694433,False,0.830769230769
64,1242,2,marginal_only_invalid,2.08236851187,False,0.707692307692
64,1242,2,gaussian_union,3.36363545621,False,0.815384615385
64,1243,1,joint_max,3.19068000303,True,1
64,1243,1,marginal_only_invalid,1.95693911198,False,0.923076923077
64,1243,1,gaussian_union,3.36363545621,True,1
64,1243,2,joint_max,3.19068000303,False,0.861538461538
64,1243,2,marginal_only_invalid,1.95693911198,False,0.630769230769
64,1243,2,gaussian_union,3.36363545621,False,0.892307692308
64,1244,1,joint_max,3.19410911302,True,1
64,1244,1,marginal_only_invalid,1.95212552006,False,0.969230769231
64,1244,1,gaussian_union,3.36363545621,True,1
64,1244,2,joint_max,3.19410911302,False,0.938461538462
64,1244,2,marginal_only_invalid,1.95212552006,False,0.753846153846
64,1244,2,gaussian_union,3.36363545621,False,0.953846153846
64,1245,1,joint_max,3.49394985223,True,1
64,1245,1,marginal_only_invalid,2.01367972716,False,0.938461538462
64,1245,1,gaussian_union,3.36363545621,True,1
64,1245,2,joint_max,3.49394985223,False,0.923076923077
64,1245,2,marginal_only_invalid,2.01367972716,False,0.723076923077
64,1245,2,gaussian_union,3.36363545621,False,0.923076923077
64,1246,1,joint_max,3.3256540718,True,1
64,1246,1,marginal_only_invalid,1.94209135772,False,0.984615384615
64,1246,1,gaussian_union,3.36363545621,True,1
64,1246,2,joint_max,3.3256540718,False,0.969230769231
64,1246,2,marginal_only_invalid,1.94209135772,False,0.738461538462
64,1246,2,gaussian_union,3.36363545621,False,0.969230769231
64,1247,1,joint_max,3.44141074577,True,1
64,1247,1,marginal_only_invalid,2.02181134145,False,0.938461538462
64,1247,1,gaussian_union,3.36363545621,True,1
64,1247,2,joint_max,3.44141074577,False,0.907692307692
64,1247,2,marginal_only_invalid,2.02181134145,False,0.723076923077
64,1247,2,gaussian_union,3.36363545621,False,0.907692307692
64,1248,1,joint_max,3.30750128561,True,1
64,1248,1,marginal_only_invalid,1.93392782536,False,0.938461538462
64,1248,1,gaussian_union,3.36363545621,True,1
64,1248,2,joint_max,3.30750128561,False,0.876923076923
64,1248,2,marginal_only_invalid,1.93392782536,False,0.676923076923
64,1248,2,gaussian_union,3.36363545621,False,0.892307692308
64,1249,1,joint_max,3.41688952155,True,1
64,1249,1,marginal_only_invalid,2.11748082323,False,0.969230769231
64,1249,1,gaussian_union,3.36363545621,True,1
64,1249,2,joint_max,3.41688952155,False,0.907692307692
64,1249,2,marginal_only_invalid,2.11748082323,False,0.723076923077
64,1249,2,gaussian_union,3.36363545621,False,0.907692307692
64,1250,1,joint_max,3.30611723378,True,1
64,1250,1,marginal_only_invalid,2.22808862572,False,0.984615384615
64,1250,1,gaussian_union,3.36363545621,True,1
64,1250,2,joint_max,3.30611723378,False,0.953846153846
64,1250,2,marginal_only_invalid,2.22808862572,False,0.769230769231
64,1250,2,gaussian_union,3.36363545621,False,0.953846153846
64,1251,1,joint_max,3.33421897968,True,1
64,1251,1,marginal_only_invalid,2.01517433435,False,0.861538461538
64,1251,1,gaussian_union,3.36363545621,True,1
64,1251,2,joint_max,3.33421897968,False,0.769230769231
64,1251,2,marginal_only_invalid,2.01517433435,False,0.584615384615
64,1251,2,gaussian_union,3.36363545621,False,0.769230769231
64,1252,1,joint_max,3.29712833123,True,1
64,1252,1,marginal_only_invalid,1.97931295107,False,0.953846153846
64,1252,1,gaussian_union,3.36363545621,True,1
64,1252,2,joint_max,3.29712833123,False,0.938461538462
64,1252,2,marginal_only_invalid,1.97931295107,False,0.707692307692
64,1252,2,gaussian_union,3.36363545621,False,0.938461538462
64,1253,1,joint_max,3.3653268346,True,1
64,1253,1,marginal_only_invalid,2.00502483028,False,0.969230769231
64,1253,1,gaussian_union,3.36363545621,True,1
64,1253,2,joint_max,3.3653268346,False,0.907692307692
64,1253,2,marginal_only_invalid,2.00502483028,False,0.661538461538
64,1253,2,gaussian_union,3.36363545621,False,0.907692307692
64,1254,1,joint_max,3.40799566226,True,1
64,1254,1,marginal_only_invalid,1.93463649625,False,0.969230769231
64,1254,1,gaussian_union,3.36363545621,True,1
64,1254,2,joint_max,3.40799566226,False,0.923076923077
64,1254,2,marginal_only_invalid,1.93463649625,False,0.676923076923
64,1254,2,gaussian_union,3.36363545621,False,0.923076923077
64,1255,1,joint_max,3.4303047446,True,1
64,1255,1,marginal_only_invalid,1.91355544319,False,0.953846153846
64,1255,1,gaussian_union,3.36363545621,False,0.984615384615
64,1255,2,joint_max,3.4303047446,False,0.938461538462
64,1255,2,marginal_only_invalid,1.91355544319,False,0.676923076923
64,1255,2,gaussian_union,3.36363545621,False,0.938461538462
64,1256,1,joint_max,3.33869884551,True,1
64,1256,1,marginal_only_invalid,2.13892622301,False,0.984615384615
64,1256,1,gaussian_union,3.36363545621,True,1
64,1256,2,joint_max,3.33869884551,False,0.923076923077
64,1256,2,marginal_only_invalid,2.13892622301,False,0.6
64,1256,2,gaussian_union,3.36363545621,False,0.923076923077
64,1257,1,joint_max,3.39884905647,True,1
64,1257,1,marginal_only_invalid,1.78521456869,False,0.923076923077
64,1257,1,gaussian_union,3.36363545621,True,1
64,1257,2,joint_max,3.39884905647,False,0.892307692308
64,1257,2,marginal_only_invalid,1.78521456869,False,0.6
64,1257,2,gaussian_union,3.36363545621,False,0.892307692308
64,1258,1,joint_max,3.42484454135,True,1
64,1258,1,marginal_only_invalid,1.77077942061,False,0.907692307692
64,1258,1,gaussian_union,3.36363545621,True,1
64,1258,2,joint_max,3.42484454135,False,0.907692307692
64,1258,2,marginal_only_invalid,1.77077942061,False,0.523076923077
64,1258,2,gaussian_union,3.36363545621,False,0.876923076923
64,1259,1,joint_max,3.35999688205,True,1
64,1259,1,marginal_only_invalid,2.10213533026,False,0.938461538462
64,1259,1,gaussian_union,3.36363545621,True,1
64,1259,2,joint_max,3.35999688205,False,0.892307692308
64,1259,2,marginal_only_invalid,2.10213533026,False,0.723076923077
64,1259,2,gaussian_union,3.36363545621,False,0.892307692308
64,1260,1,joint_max,3.5889065876,True,1
64,1260,1,marginal_only_invalid,1.65502003138,False,0.892307692308
64,1260,1,gaussian_union,3.36363545621,True,1
64,1260,2,joint_max,3.5889065876,False,0.907692307692
64,1260,2,marginal_only_invalid,1.65502003138,False,0.553846153846
64,1260,2,gaussian_union,3.36363545621,False,0.907692307692
64,1261,1,joint_max,3.38246701896,True,1
64,1261,1,marginal_only_invalid,1.97727387646,False,0.969230769231
64,1261,1,gaussian_union,3.36363545621,True,1
64,1261,2,joint_max,3.38246701896,False,0.953846153846
64,1261,2,marginal_only_invalid,1.97727387646,False,0.692307692308
64,1261,2,gaussian_union,3.36363545621,False,0.953846153846
64,1262,1,joint_max,3.40433468782,True,1
64,1262,1,marginal_only_invalid,1.8190661748,False,0.923076923077
64,1262,1,gaussian_union,3.36363545621,True,1
64,1262,2,joint_max,3.40433468782,False,0.892307692308
64,1262,2,marginal_only_invalid,1.8190661748,False,0.646153846154
64,1262,2,gaussian_union,3.36363545621,False,0.892307692308
64,1263,1,joint_max,3.42382842149,True,1
64,1263,1,marginal_only_invalid,2.10037469219,False,0.984615384615
64,1263,1,gaussian_union,3.36363545621,True,1
64,1263,2,joint_max,3.42382842149,False,0.938461538462
64,1263,2,marginal_only_invalid,2.10037469219,False,0.753846153846
64,1263,2,gaussian_union,3.36363545621,False,0.938461538462
64,1264,1,joint_max,3.31461479663,True,1
64,1264,1,marginal_only_invalid,1.90628389781,False,0.938461538462
64,1264,1,gaussian_union,3.36363545621,True,1
64,1264,2,joint_max,3.31461479663,False,0.923076923077
64,1264,2,marginal_only_invalid,1.90628389781,False,0.738461538462
64,1264,2,gaussian_union,3.36363545621,False,0.923076923077
64,1265,1,joint_max,3.32062595506,True,1
64,1265,1,marginal_only_invalid,2.09214820508,False,0.938461538462
64,1265,1,gaussian_union,3.36363545621,True,1
64,1265,2,joint_max,3.32062595506,False,0.876923076923
64,1265,2,marginal_only_invalid,2.09214820508,False,0.723076923077
64,1265,2,gaussian_union,3.36363545621,False,0.892307692308
64,1266,1,joint_max,3.40691131868,True,1
64,1266,1,marginal_only_invalid,2.02983317739,False,0.907692307692
64,1266,1,gaussian_union,3.36363545621,True,1
64,1266,2,joint_max,3.40691131868,False,0.892307692308
64,1266,2,marginal_only_invalid,2.02983317739,False,0.646153846154
64,1266,2,gaussian_union,3.36363545621,False,0.876923076923
64,1267,1,joint_max,3.40696479355,True,1
64,1267,1,marginal_only_invalid,1.8814187127,False,0.953846153846
64,1267,1,gaussian_union,3.36363545621,True,1
64,1267,2,joint_max,3.40696479355,False,0.953846153846
64,1267,2,marginal_only_invalid,1.8814187127,False,0.692307692308
64,1267,2,gaussian_union,3.36363545621,False,0.953846153846
64,1268,1,joint_max,3.42730619576,True,1
64,1268,1,marginal_only_invalid,2.12361580407,False,0.969230769231
64,1268,1,gaussian_union,3.36363545621,True,1
64,1268,2,joint_max,3.42730619576,False,0.892307692308
64,1268,2,marginal_only_invalid,2.12361580407,False,0.723076923077
64,1268,2,gaussian_union,3.36363545621,False,0.876923076923
64,1269,1,joint_max,3.34361289945,True,1
64,1269,1,marginal_only_invalid,2.03763818018,False,0.984615384615
64,1269,1,gaussian_union,3.36363545621,True,1
64,1269,2,joint_max,3.34361289945,False,0.953846153846
64,1269,2,marginal_only_invalid,2.03763818018,False,0.723076923077
64,1269,2,gaussian_union,3.36363545621,False,0.953846153846
64,1270,1,joint_max,3.44476656141,True,1
64,1270,1,marginal_only_invalid,2.24738151605,False,0.984615384615
64,1270,1,gaussian_union,3.36363545621,True,1
64,1270,2,joint_max,3.44476656141,False,0.923076923077
64,1270,2,marginal_only_invalid,2.24738151605,False,0.676923076923
64,1270,2,gaussian_union,3.36363545621,False,0.907692307692
64,1271,1,joint_max,3.43364149251,True,1
64,1271,1,marginal_only_invalid,1.89586585363,False,0.969230769231
64,1271,1,gaussian_union,3.36363545621,True,1
64,1271,2,joint_max,3.43364149251,False,0.969230769231
64,1271,2,marginal_only_invalid,1.89586585363,False,0.707692307692
64,1271,2,gaussian_union,3.36363545621,False,0.969230769231
64,1272,1,joint_max,3.34090656214,True,1
64,1272,1,marginal_only_invalid,1.98781979094,False,0.953846153846
64,1272,1,gaussian_union,3.36363545621,True,1
64,1272,2,joint_max,3.34090656214,False,0.830769230769
64,1272,2,marginal_only_invalid,1.98781979094,False,0.646153846154
64,1272,2,gaussian_union,3.36363545621,False,0.846153846154
64,1273,1,joint_max,3.33614265244,False,0.984615384615
64,1273,1,marginal_only_invalid,2.24283875961,False,0.953846153846
64,1273,1,gaussian_union,3.36363545621,False,0.984615384615
64,1273,2,joint_max,3.33614265244,False,0.907692307692
64,1273,2,marginal_only_invalid,2.24283875961,False,0.769230769231
64,1273,2,gaussian_union,3.36363545621,False,0.907692307692
64,1274,1,joint_max,3.2854191598,True,1
64,1274,1,marginal_only_invalid,1.78985457241,False,0.923076923077
64,1274,1,gaussian_union,3.36363545621,True,1
64,1274,2,joint_max,3.2854191598,False,0.907692307692
64,1274,2,marginal_only_invalid,1.78985457241,False,0.630769230769
64,1274,2,gaussian_union,3.36363545621,False,0.907692307692
64,1275,1,joint_max,3.3743478226,True,1
64,1275,1,marginal_only_invalid,1.99072303796,False,0.984615384615
64,1275,1,gaussian_union,3.36363545621,True,1
64,1275,2,joint_max,3.3743478226,False,0.969230769231
64,1275,2,marginal_only_invalid,1.99072303796,False,0.676923076923
64,1275,2,gaussian_union,3.36363545621,False,0.969230769231
64,1276,1,joint_max,3.3304673193,True,1
64,1276,1,marginal_only_invalid,1.79955349904,False,0.938461538462
64,1276,1,gaussian_union,3.36363545621,True,1
64,1276,2,joint_max,3.3304673193,False,0.938461538462
64,1276,2,marginal_only_invalid,1.79955349904,False,0.646153846154
64,1276,2,gaussian_union,3.36363545621,False,0.938461538462
64,1277,1,joint_max,3.28949963338,False,0.984615384615
64,1277,1,marginal_only_invalid,2.073127597,False,0.969230769231
64,1277,1,gaussian_union,3.36363545621,False,0.984615384615
64,1277,2,joint_max,3.28949963338,False,0.861538461538
64,1277,2,marginal_only_invalid,2.073127597,False,0.692307692308
64,1277,2,gaussian_union,3.36363545621,False,0.907692307692
64,1278,1,joint_max,3.50666242104,True,1
64,1278,1,marginal_only_invalid,1.92290171716,False,0.969230769231
64,1278,1,gaussian_union,3.36363545621,True,1
64,1278,2,joint_max,3.50666242104,False,0.953846153846
64,1278,2,marginal_only_invalid,1.92290171716,False,0.630769230769
64,1278,2,gaussian_union,3.36363545621,False,0.953846153846
64,1279,1,joint_max,3.44721847748,True,1
64,1279,1,marginal_only_invalid,1.97203437323,False,0.984615384615
64,1279,1,gaussian_union,3.36363545621,True,1
64,1279,2,joint_max,3.44721847748,False,0.953846153846
64,1279,2,marginal_only_invalid,1.97203437323,False,0.676923076923
64,1279,2,gaussian_union,3.36363545621,False,0.938461538462
64,1280,1,joint_max,3.55006811724,True,1
64,1280,1,marginal_only_invalid,1.97654914964,False,0.907692307692
64,1280,1,gaussian_union,3.36363545621,True,1
64,1280,2,joint_max,3.55006811724,False,0.876923076923
64,1280,2,marginal_only_invalid,1.97654914964,False,0.676923076923
64,1280,2,gaussian_union,3.36363545621,False,0.846153846154
64,1281,1,joint_max,3.41951871386,True,1
64,1281,1,marginal_only_invalid,2.00060674451,False,0.953846153846
64,1281,1,gaussian_union,3.36363545621,True,1
64,1281,2,joint_max,3.41951871386,False,0.861538461538
64,1281,2,marginal_only_invalid,2.00060674451,False,0.630769230769
64,1281,2,gaussian_union,3.36363545621,False,0.861538461538
64,1282,1,joint_max,3.45287799841,True,1
64,1282,1,marginal_only_invalid,2.16842077071,True,1
64,1282,1,gaussian_union,3.36363545621,True,1
64,1282,2,joint_max,3.45287799841,False,0.953846153846
64,1282,2,marginal_only_invalid,2.16842077071,False,0.846153846154
64,1282,2,gaussian_union,3.36363545621,False,0.953846153846
64,1283,1,joint_max,3.47380313403,True,1
64,1283,1,marginal_only_invalid,2.09212519245,True,1
64,1283,1,gaussian_union,3.36363545621,True,1
64,1283,2,joint_max,3.47380313403,False,0.984615384615
64,1283,2,marginal_only_invalid,2.09212519245,False,0.784615384615
64,1283,2,gaussian_union,3.36363545621,False,0.984615384615
64,1284,1,joint_max,3.23530349093,True,1
64,1284,1,marginal_only_invalid,1.91209484379,False,0.969230769231
64,1284,1,gaussian_union,3.36363545621,True,1
64,1284,2,joint_max,3.23530349093,False,0.923076923077
64,1284,2,marginal_only_invalid,1.91209484379,False,0.707692307692
64,1284,2,gaussian_union,3.36363545621,False,0.938461538462
64,1285,1,joint_max,3.3966216256,True,1
64,1285,1,marginal_only_invalid,2.0989647654,False,0.953846153846
64,1285,1,gaussian_union,3.36363545621,True,1
64,1285,2,joint_max,3.3966216256,False,0.892307692308
64,1285,2,marginal_only_invalid,2.0989647654,False,0.646153846154
64,1285,2,gaussian_union,3.36363545621,False,0.876923076923
64,1286,1,joint_max,3.19405990335,True,1
64,1286,1,marginal_only_invalid,1.95351041084,False,0.923076923077
64,1286,1,gaussian_union,3.36363545621,True,1
64,1286,2,joint_max,3.19405990335,False,0.892307692308
64,1286,2,marginal_only_invalid,1.95351041084,False,0.584615384615
64,1286,2,gaussian_union,3.36363545621,False,0.892307692308
64,1287,1,joint_max,3.15992300972,True,1
64,1287,1,marginal_only_invalid,2.07195219217,False,0.984615384615
64,1287,1,gaussian_union,3.36363545621,True,1
64,1287,2,joint_max,3.15992300972,False,0.938461538462
64,1287,2,marginal_only_invalid,2.07195219217,False,0.723076923077
64,1287,2,gaussian_union,3.36363545621,False,0.953846153846
64,1288,1,joint_max,3.37283880758,True,1
64,1288,1,marginal_only_invalid,1.90989848177,False,0.938461538462
64,1288,1,gaussian_union,3.36363545621,True,1
64,1288,2,joint_max,3.37283880758,False,0.907692307692
64,1288,2,marginal_only_invalid,1.90989848177,False,0.646153846154
64,1288,2,gaussian_union,3.36363545621,False,0.907692307692
64,1289,1,joint_max,3.29910497212,False,0.984615384615
64,1289,1,marginal_only_invalid,1.92818373469,False,0.969230769231
64,1289,1,gaussian_union,3.36363545621,True,1
64,1289,2,joint_max,3.29910497212,False,0.923076923077
64,1289,2,marginal_only_invalid,1.92818373469,False,0.569230769231
64,1289,2,gaussian_union,3.36363545621,False,0.923076923077
64,1290,1,joint_max,3.33986337083,True,1
64,1290,1,marginal_only_invalid,2.11038368454,False,0.984615384615
64,1290,1,gaussian_union,3.36363545621,True,1
64,1290,2,joint_max,3.33986337083,False,0.938461538462
64,1290,2,marginal_only_invalid,2.11038368454,False,0.723076923077
64,1290,2,gaussian_union,3.36363545621,False,0.969230769231
64,1291,1,joint_max,3.31711337851,True,1
64,1291,1,marginal_only_invalid,1.87300934903,False,0.876923076923
64,1291,1,gaussian_union,3.36363545621,True,1
64,1291,2,joint_max,3.31711337851,False,0.846153846154
64,1291,2,marginal_only_invalid,1.87300934903,False,0.707692307692
64,1291,2,gaussian_union,3.36363545621,False,0.846153846154
64,1292,1,joint_max,3.4338142691,True,1
64,1292,1,marginal_only_invalid,1.94441617691,False,0.969230769231
64,1292,1,gaussian_union,3.36363545621,True,1
64,1292,2,joint_max,3.4338142691,False,0.938461538462
64,1292,2,marginal_only_invalid,1.94441617691,False,0.707692307692
64,1292,2,gaussian_union,3.36363545621,False,0.938461538462
64,1293,1,joint_max,3.34604157635,True,1
64,1293,1,marginal_only_invalid,2.33335047291,False,0.969230769231
64,1293,1,gaussian_union,3.36363545621,True,1
64,1293,2,joint_max,3.34604157635,False,0.861538461538
64,1293,2,marginal_only_invalid,2.33335047291,False,0.692307692308
64,1293,2,gaussian_union,3.36363545621,False,0.861538461538
64,1294,1,joint_max,3.56835701405,True,1
64,1294,1,marginal_only_invalid,1.96714964132,False,0.938461538462
64,1294,1,gaussian_union,3.36363545621,True,1
64,1294,2,joint_max,3.56835701405,False,0.923076923077
64,1294,2,marginal_only_invalid,1.96714964132,False,0.661538461538
64,1294,2,gaussian_union,3.36363545621,False,0.892307692308
64,1295,1,joint_max,3.32036729154,True,1
64,1295,1,marginal_only_invalid,1.99405432356,False,0.953846153846
64,1295,1,gaussian_union,3.36363545621,True,1
64,1295,2,joint_max,3.32036729154,False,0.938461538462
64,1295,2,marginal_only_invalid,1.99405432356,False,0.738461538462
64,1295,2,gaussian_union,3.36363545621,False,0.953846153846
64,1296,1,joint_max,3.45577667744,True,1
64,1296,1,marginal_only_invalid,1.84013532048,False,0.923076923077
64,1296,1,gaussian_union,3.36363545621,True,1
64,1296,2,joint_max,3.45577667744,False,0.907692307692
64,1296,2,marginal_only_invalid,1.84013532048,False,0.707692307692
64,1296,2,gaussian_union,3.36363545621,False,0.861538461538
64,1297,1,joint_max,3.38163583761,True,1
64,1297,1,marginal_only_invalid,2.21141719805,False,0.969230769231
64,1297,1,gaussian_union,3.36363545621,True,1
64,1297,2,joint_max,3.38163583761,False,0.892307692308
64,1297,2,marginal_only_invalid,2.21141719805,False,0.723076923077
64,1297,2,gaussian_union,3.36363545621,False,0.892307692308
64,1298,1,joint_max,3.4546903181,True,1
64,1298,1,marginal_only_invalid,1.82765685737,False,0.969230769231
64,1298,1,gaussian_union,3.36363545621,True,1
64,1298,2,joint_max,3.4546903181,False,0.923076923077
64,1298,2,marginal_only_invalid,1.82765685737,False,0.661538461538
64,1298,2,gaussian_union,3.36363545621,False,0.907692307692
64,1299,1,joint_max,3.38760796568,True,1
64,1299,1,marginal_only_invalid,2.12370921042,False,0.984615384615
64,1299,1,gaussian_union,3.36363545621,True,1
64,1299,2,joint_max,3.38760796568,False,0.861538461538
64,1299,2,marginal_only_invalid,2.12370921042,False,0.646153846154
64,1299,2,gaussian_union,3.36363545621,False,0.861538461538
64,1300,1,joint_max,3.44342397013,False,0.969230769231
64,1300,1,marginal_only_invalid,1.93924068062,False,0.953846153846
64,1300,1,gaussian_union,3.36363545621,False,0.969230769231
64,1300,2,joint_max,3.44342397013,False,0.907692307692
64,1300,2,marginal_only_invalid,1.93924068062,False,0.584615384615
64,1300,2,gaussian_union,3.36363545621,False,0.907692307692
64,1301,1,joint_max,3.32695304138,False,0.984615384615
64,1301,1,marginal_only_invalid,2.12079149285,False,0.907692307692
64,1301,1,gaussian_union,3.36363545621,False,0.984615384615
64,1301,2,joint_max,3.32695304138,False,0.830769230769
64,1301,2,marginal_only_invalid,2.12079149285,False,0.707692307692
64,1301,2,gaussian_union,3.36363545621,False,0.846153846154
64,1302,1,joint_max,3.38335436952,True,1
64,1302,1,marginal_only_invalid,2.12674046111,True,1
64,1302,1,gaussian_union,3.36363545621,True,1
64,1302,2,joint_max,3.38335436952,False,0.923076923077
64,1302,2,marginal_only_invalid,2.12674046111,False,0.769230769231
64,1302,2,gaussian_union,3.36363545621,False,0.923076923077
64,1303,1,joint_max,3.46606579166,True,1
64,1303,1,marginal_only_invalid,2.02856230411,False,0.923076923077
64,1303,1,gaussian_union,3.36363545621,True,1
64,1303,2,joint_max,3.46606579166,False,0.907692307692
64,1303,2,marginal_only_invalid,2.02856230411,False,0.692307692308
64,1303,2,gaussian_union,3.36363545621,False,0.907692307692
64,1304,1,joint_max,3.41316220288,True,1
64,1304,1,marginal_only_invalid,2.05241019514,False,0.938461538462
64,1304,1,gaussian_union,3.36363545621,True,1
64,1304,2,joint_max,3.41316220288,False,0.892307692308
64,1304,2,marginal_only_invalid,2.05241019514,False,0.723076923077
64,1304,2,gaussian_union,3.36363545621,False,0.892307692308
64,1305,1,joint_max,3.31304949858,True,1
64,1305,1,marginal_only_invalid,2.07483550498,False,0.984615384615
64,1305,1,gaussian_union,3.36363545621,True,1
64,1305,2,joint_max,3.31304949858,False,0.861538461538
64,1305,2,marginal_only_invalid,2.07483550498,False,0.646153846154
64,1305,2,gaussian_union,3.36363545621,False,0.876923076923
64,1306,1,joint_max,3.42200575391,True,1
64,1306,1,marginal_only_invalid,2.07388960469,False,0.969230769231
64,1306,1,gaussian_union,3.36363545621,True,1
64,1306,2,joint_max,3.42200575391,False,0.923076923077
64,1306,2,marginal_only_invalid,2.07388960469,False,0.753846153846
64,1306,2,gaussian_union,3.36363545621,False,0.923076923077
