surface,scenario,replicate,method,stage,candidate,planned_radius,solver_failures
linear,bridgeable,14,r2_targeted,1,9,0.189674388194393,0
linear,bridgeable,14,r2_targeted,2,4,0.184570899314118,0
linear,bridgeable,14,r2_targeted,2,5,0.180565844280289,0
linear,bridgeable,14,r2_targeted,2,6,0.172405763869639,0
linear,bridgeable,14,r2_targeted,2,7,0.165643107284966,0
linear,bridgeable,14,r2_targeted,2,8,0.159632467844153,0
linear,bridgeable,14,r2_targeted,3,4,0.156839298392278,0
linear,bridgeable,14,r2_targeted,3,5,0.155017236571887,0
linear,bridgeable,14,r2_targeted,3,6,0.151192206032901,0
linear,bridgeable,14,r2_targeted,3,7,0.147656674704683,0
linear,bridgeable,14,rinf_targeted,1,4,0.544363224182003,0
linear,bridgeable,14,rinf_targeted,1,5,0.433455647507996,0
linear,bridgeable,14,rinf_targeted,1,6,0.329971728173811,0
linear,bridgeable,14,rinf_targeted,1,7,0.290784761462345,0
linear,bridgeable,14,rinf_targeted,1,8,0.269781209226609,0
linear,bridgeable,14,rinf_targeted,1,9,0.257478593650556,0
linear,bridgeable,14,rinf_targeted,2,4,0.257478591499151,0
linear,bridgeable,14,rinf_targeted,2,5,0.257478589723064,0
linear,bridgeable,14,rinf_targeted,2,6,0.257478593650556,0
linear,bridgeable,14,rinf_targeted,2,7,0.257478588077509,0
linear,bridgeable,14,rinf_targeted,2,8,0.257478589541923,0
linear,bridgeable,14,rinf_targeted,3,4,0.257478588077509,0
linear,bridgeable,14,rinf_targeted,3,5,0.257478588077509,0
linear,bridgeable,14,rinf_targeted,3,6,0.257478588077509,0
linear,bridgeable,14,rinf_targeted,3,8,0.257478588077509,0
linear,bridgeable,15,r2_targeted,1,4,0.498920341225476,0
linear,bridgeable,15,r2_targeted,1,5,0.424420236129284,0
linear,bridgeable,15,r2_targeted,1,6,0.296994950009519,0
linear,bridgeable,15,r2_targeted,1,7,0.242905974042297,0
linear,bridgeable,15,r2_targeted,1,8,0.214362347292239,0
linear,bridgeable,15,r2_targeted,1,9,0.191588660371421,0
linear,bridgeable,15,r2_targeted,2,4,0.186395631756653,0
linear,bridgeable,15,r2_targeted,2,5,0.181310311929223,0
linear,bridgeable,15,r2_targeted,2,6,0.173834331523164,0
linear,bridgeable,15,r2_targeted,2,7,0.16773506947275,0
linear,bridgeable,15,r2_targeted,2,8,0.161302113366792,0
linear,bridgeable,15,r2_targeted,3,4,0.158576734715785,0
linear,bridgeable,15,r2_targeted,3,5,0.15610241833428,0
linear,bridgeable,15,r2_targeted,3,6,0.152266491613975,0
linear,bridgeable,15,r2_targeted,3,7,0.148910125957082,0
linear,bridgeable,15,rinf_targeted,1,4,0.546418928962244,0
linear,bridgeable,15,rinf_targeted,1,5,0.438985655590094,0
linear,bridgeable,15,rinf_targeted,1,6,0.335420133895861,0
linear,bridgeable,15,rinf_targeted,1,7,0.297087475557538,0
linear,bridgeable,15,rinf_targeted,1,8,0.276871209134109,0
linear,bridgeable,15,rinf_targeted,1,9,0.256591928057973,0
linear,bridgeable,15,rinf_targeted,2,4,0.256591928057973,0
linear,bridgeable,15,rinf_targeted,2,5,0.256591928057973,0
linear,bridgeable,15,rinf_targeted,2,6,0.256591924878194,0
linear,bridgeable,15,rinf_targeted,2,7,0.256591928057973,0
linear,bridgeable,15,rinf_targeted,2,8,0.256591920778702,0
linear,bridgeable,15,rinf_targeted,3,4,0.256591920778702,0
linear,bridgeable,15,rinf_targeted,3,5,0.256591920778702,0
linear,bridgeable,15,rinf_targeted,3,6,0.256591920778702,0
linear,bridgeable,15,rinf_targeted,3,7,0.256591920778702,0
linear,bridgeable,16,r2_targeted,1,4,0.494559206850232,0
linear,bridgeable,16,r2_targeted,1,5,0.355953242351956,0
linear,bridgeable,16,r2_targeted,1,6,0.275117450048865,0
linear,bridgeable,16,r2_targeted,1,7,0.231992829765951,0
linear,bridgeable,16,r2_targeted,1,8,0.206119237882952,0
linear,bridgeable,16,r2_targeted,1,9,0.195905766767497,0
linear,bridgeable,16,r2_targeted,2,4,0.191852318736373,0
linear,bridgeable,16,r2_targeted,2,5,0.182612428072899,0
linear,bridgeable,16,r2_targeted,2,6,0.175126565376765,0
linear,bridgeable,16,r2_targeted,2,7,0.168022737201709,0
linear,bridgeable,16,r2_targeted,2,8,0.161785900597993,0
linear,bridgeable,16,r2_targeted,3,4,0.159679504998038,0
linear,bridgeable,16,r2_targeted,3,5,0.155584132040201,0
linear,bridgeable,16,r2_targeted,3,6,0.152218098920786,0
linear,bridgeable,16,r2_targeted,3,7,0.14872128918913,0
linear,bridgeable,16,rinf_targeted,1,4,0.538349337666463,0
linear,bridgeable,16,rinf_targeted,1,5,0.376445710592163,0
linear,bridgeable,16,rinf_targeted,1,6,0.32130447138394,0
linear,bridgeable,16,rinf_targeted,1,7,0.290503022583078,0
linear,bridgeable,16,rinf_targeted,1,8,0.271454020192438,0
linear,bridgeable,16,rinf_targeted,1,9,0.262995206340277,0
linear,bridgeable,16,rinf_targeted,2,4,0.262995198613609,0
linear,bridgeable,16,rinf_targeted,2,5,0.262995201657382,0
linear,bridgeable,16,rinf_targeted,2,6,0.262995203577801,0
linear,bridgeable,16,rinf_targeted,2,7,0.262995193187291,0
linear,bridgeable,16,rinf_targeted,2,8,0.262995200937279,0
linear,bridgeable,16,rinf_targeted,3,4,0.262995193187291,0
linear,bridgeable,16,rinf_targeted,3,5,0.262995192361559,0
linear,bridgeable,16,rinf_targeted,3,6,0.262995193187291,0
linear,bridgeable,16,rinf_targeted,3,8,0.262995193187291,0
linear,bridgeable,17,r2_targeted,1,4,0.487351293528374,0
linear,bridgeable,17,r2_targeted,1,5,0.375304920507167,0
linear,bridgeable,17,r2_targeted,1,6,0.280121922065979,0
linear,bridgeable,17,r2_targeted,1,7,0.235800811847911,0
linear,bridgeable,17,r2_targeted,1,8,0.200055154670958,0
linear,bridgeable,17,r2_targeted,1,9,0.195527765239814,0
linear,bridgeable,17,r2_targeted,2,4,0.190348353431256,0
linear,bridgeable,17,r2_targeted,2,5,0.182991138053109,0
linear,bridgeable,17,r2_targeted,2,6,0.175116753020945,0
linear,bridgeable,17,r2_targeted,2,7,0.169067276963314,0
linear,bridgeable,17,r2_targeted,2,8,0.160147711473307,0
linear,bridgeable,17,r2_targeted,3,4,0.157596867433194,0
linear,bridgeable,17,r2_targeted,3,5,0.154400512999203,0
linear,bridgeable,17,r2_targeted,3,6,0.15086049322195,0
linear,bridgeable,17,r2_targeted,3,7,0.148033738945439,0
linear,bridgeable,17,rinf_targeted,1,4,0.535233567368355,0
linear,bridgeable,17,rinf_targeted,1,5,0.388543878922293,0
linear,bridgeable,17,rinf_targeted,1,6,0.323956053683042,0
linear,bridgeable,17,rinf_targeted,1,7,0.29177147866038,0
linear,bridgeable,17,rinf_targeted,1,8,0.26434006707489,0
linear,bridgeable,17,rinf_targeted,1,9,0.258326258701454,0
linear,bridgeable,17,rinf_targeted,2,4,0.258326258701454,0
linear,bridgeable,17,rinf_targeted,2,5,0.258326258701454,0
linear,bridgeable,17,rinf_targeted,2,6,0.258326258701454,0
linear,bridgeable,17,rinf_targeted,2,7,0.258326258701454,0
linear,bridgeable,17,rinf_targeted,2,8,0.258326258701454,0
linear,bridgeable,17,rinf_targeted,3,5,0.258326258701454,0
linear,bridgeable,17,rinf_targeted,3,6,0.258326258701454,0
linear,bridgeable,17,rinf_targeted,3,7,0.258326258701454,0
linear,bridgeable,17,rinf_targeted,3,8,0.258326258701454,0
linear,bridgeable,18,r2_targeted,1,4,0.484705593208583,0
linear,bridgeable,18,r2_targeted,1,5,0.382319184376677,0
linear,bridgeable,18,r2_targeted,1,6,0.285643429596316,0
linear,bridgeable,18,r2_targeted,1,7,0.240461792053516,0
linear,bridgeable,18,r2_targeted,1,8,0.209515623460034,0
linear,bridgeable,18,r2_targeted,1,9,0.190970916798126,0
linear,bridgeable,18,r2_targeted,2,4,0.185139567940451,0
linear,bridgeable,18,r2_targeted,2,5,0.179963392722385,0
linear,bridgeable,18,r2_targeted,2,6,0.173011274900908,0
linear,bridgeable,18,r2_targeted,2,7,0.166813710808501,0
linear,bridgeable,18,r2_targeted,2,8,0.160881493233782,0
linear,bridgeable,18,r2_targeted,3,4,0.157818383625961,0
linear,bridgeable,18,r2_targeted,3,5,0.155291660894366,0
linear,bridgeable,18,r2_targeted,3,6,0.151751222452891,0
linear,bridgeable,18,r2_targeted,3,7,0.148426521275316,0
linear,bridgeable,18,rinf_targeted,1,4,0.542043725920262,0
linear,bridgeable,18,rinf_targeted,1,5,0.393604163391288,0
linear,bridgeable,18,rinf_targeted,1,6,0.328139606124876,0
linear,bridgeable,18,rinf_targeted,1,7,0.296373348267653,0
linear,bridgeable,18,rinf_targeted,1,8,0.273355506353929,0
linear,bridgeable,18,rinf_targeted,1,9,0.257904181746327,0
linear,bridgeable,18,rinf_targeted,2,4,0.257904175991686,0
linear,bridgeable,18,rinf_targeted,2,5,0.257904173391534,0
linear,bridgeable,18,rinf_targeted,2,6,0.257904171511953,0
linear,bridgeable,18,rinf_targeted,2,7,0.257904179392023,0
linear,bridgeable,18,rinf_targeted,2,8,0.257904173848267,0
linear,bridgeable,18,rinf_targeted,3,4,0.257904171511953,0
linear,bridgeable,18,rinf_targeted,3,5,0.257904171511953,0
linear,bridgeable,18,rinf_targeted,3,7,0.257904171511953,0
linear,bridgeable,18,rinf_targeted,3,8,0.257904171511953,0
linear,bridgeable,19,r2_targeted,1,4,0.462530514220136,0
linear,bridgeable,19,r2_targeted,1,5,0.396284747189337,0
linear,bridgeable,19,r2_targeted,1,6,0.290288683408927,0
linear,bridgeable,19,r2_targeted,1,7,0.231910940891317,0
linear,bridgeable,19,r2_targeted,1,8,0.20417656995968,0
linear,bridgeable,19,r2_targeted,1,9,0.189837237031978,0
linear,bridgeable,19,r2_targeted,2,4,0.185057596630193,0
linear,bridgeable,19,r2_targeted,2,5,0.179836406043848,0
linear,bridgeable,19,r2_targeted,2,6,0.173104898587218,0
linear,bridgeable,19,r2_targeted,2,7,0.166457843107926,0
linear,bridgeable,19,r2_targeted,2,8,0.159637232097224,0
linear,bridgeable,19,r2_targeted,3,4,0.156948619926455,0
linear,bridgeable,19,r2_targeted,3,5,0.154598669016417,0
linear,bridgeable,19,r2_targeted,3,6,0.151449993163498,0
linear,bridgeable,19,r2_targeted,3,7,0.147910190344716,0
linear,bridgeable,19,rinf_targeted,1,4,0.503857419569663,0
linear,bridgeable,19,rinf_targeted,1,5,0.408269543801423,0
linear,bridgeable,19,rinf_targeted,1,6,0.331540271082572,0
linear,bridgeable,19,rinf_targeted,1,7,0.289020097231064,0
linear,bridgeable,19,rinf_targeted,1,8,0.269724072523284,0
linear,bridgeable,19,rinf_targeted,1,9,0.256245785378912,0
linear,bridgeable,19,rinf_targeted,2,4,0.256245785378912,0
linear,bridgeable,19,rinf_targeted,2,5,0.256245785378912,0
linear,bridgeable,19,rinf_targeted,2,6,0.256245785378912,0
linear,bridgeable,19,rinf_targeted,2,7,0.256245785378912,0
linear,bridgeable,19,rinf_targeted,2,8,0.256245785378912,0
linear,bridgeable,19,rinf_targeted,3,5,0.256245784513443,0
linear,bridgeable,19,rinf_targeted,3,6,0.256245783405737,0
linear,bridgeable,19,rinf_targeted,3,7,0.256245785378912,0
linear,bridgeable,19,rinf_targeted,3,8,0.256245785378912,0
linear,bridgeable,20,r2_targeted,1,4,0.511691358790101,0
linear,bridgeable,20,r2_targeted,1,5,0.416832089079817,0
linear,bridgeable,20,r2_targeted,1,6,0.29146977031509,0
linear,bridgeable,20,r2_targeted,1,7,0.238676122709704,0
linear,bridgeable,20,r2_targeted,1,8,0.213089185897393,0
linear,bridgeable,20,r2_targeted,1,9,0.19714822570417,0
linear,bridgeable,20,r2_targeted,2,4,0.191801712890025,0
linear,bridgeable,20,r2_targeted,2,5,0.186390462464868,0
linear,bridgeable,20,r2_targeted,2,6,0.178030739880889,0
linear,bridgeable,20,r2_targeted,2,7,0.17026276994285,0
linear,bridgeable,20,r2_targeted,2,8,0.164118199518272,0
linear,bridgeable,20,r2_targeted,3,4,0.161396639122321,0
linear,bridgeable,20,r2_targeted,3,5,0.158801320190012,0
linear,bridgeable,20,r2_targeted,3,6,0.154714122032877,0
linear,bridgeable,20,r2_targeted,3,7,0.150736555644898,0
linear,bridgeable,20,rinf_targeted,1,4,0.581486949345666,0
linear,bridgeable,20,rinf_targeted,1,5,0.427622324567895,0
linear,bridgeable,20,rinf_targeted,1,6,0.332087824956814,0
linear,bridgeable,20,rinf_targeted,1,7,0.294807141270878,0
linear,bridgeable,20,rinf_targeted,1,8,0.276384581591666,0
linear,bridgeable,20,rinf_targeted,1,9,0.264450446683819,0
linear,bridgeable,20,rinf_targeted,2,4,0.264450446683819,0
linear,bridgeable,20,rinf_targeted,2,5,0.264450446683819,0
linear,bridgeable,20,rinf_targeted,2,6,0.264450446683819,0
linear,bridgeable,20,rinf_targeted,2,7,0.264450446683819,0
linear,bridgeable,20,rinf_targeted,2,8,0.264450446683819,0
linear,bridgeable,20,rinf_targeted,3,5,0.264450446683819,0
linear,bridgeable,20,rinf_targeted,3,6,0.264450446683819,0
linear,bridgeable,20,rinf_targeted,3,7,0.264450446683819,0
linear,bridgeable,20,rinf_targeted,3,8,0.264450446683819,0
linear,bridgeable,21,r2_targeted,1,4,0.490376354153772,0
linear,bridgeable,21,r2_targeted,1,5,0.414068314743667,0
linear,bridgeable,21,r2_targeted,1,6,0.287352115448612,0
linear,bridgeable,21,r2_targeted,1,7,0.243822293269494,0
linear,bridgeable,21,r2_targeted,1,8,0.209414316920479,0
linear,bridgeable,21,r2_targeted,1,9,0.18884088371714,0
linear,bridgeable,21,r2_targeted,2,4,0.183885069195112,0
linear,bridgeable,21,r2_targeted,2,5,0.179277902646892,0
linear,bridgeable,21,r2_targeted,2,6,0.171611713164612,0
linear,bridgeable,21,r2_targeted,2,7,0.166281394350734,0
linear,bridgeable,21,r2_targeted,2,8,0.159309517358738,0
linear,bridgeable,21,r2_targeted,3,4,0.156495997290436,0
linear,bridgeable,21,r2_targeted,3,5,0.154384275144347,0
linear,bridgeable,21,r2_targeted,3,6,0.150688729042209,0
linear,bridgeable,21,r2_targeted,3,7,0.14780778355747,0
linear,bridgeable,21,rinf_targeted,1,4,0.555539390146557,0
linear,bridgeable,21,rinf_targeted,1,5,0.420709851370844,0
linear,bridgeable,21,rinf_targeted,1,6,0.329025279619344,0
linear,bridgeable,21,rinf_targeted,1,7,0.297963555125323,0
linear,bridgeable,21,rinf_targeted,1,8,0.273378196734561,0
linear,bridgeable,21,rinf_targeted,1,9,0.256901007590053,0
linear,bridgeable,21,rinf_targeted,2,4,0.256901007590053,0
linear,bridgeable,21,rinf_targeted,2,5,0.256901007590053,0
linear,bridgeable,21,rinf_targeted,2,6,0.256901007590053,0
linear,bridgeable,21,rinf_targeted,2,7,0.256901007590053,0
linear,bridgeable,21,rinf_targeted,2,8,0.256901007590053,0
linear,bridgeable,21,rinf_targeted,3,5,0.256901007590053,0
linear,bridgeable,21,rinf_targeted,3,6,0.256901007590053,0
linear,bridgeable,21,rinf_targeted,3,7,0.256901007590053,0
linear,bridgeable,21,rinf_targeted,3,8,0.256901007590053,0
linear,bridgeable,22,r2_targeted,1,4,0.501409896896752,0
linear,bridgeable,22,r2_targeted,1,5,0.404893129879997,0
linear,bridgeable,22,r2_targeted,1,6,0.29448413388886,0
linear,bridgeable,22,r2_targeted,1,7,0.240365766885936,0
linear,bridgeable,22,r2_targeted,1,8,0.213237210656247,0
linear,bridgeable,22,r2_targeted,1,9,0.196093519485841,0
linear,bridgeable,22,r2_targeted,2,4,0.191828492091505,0
linear,bridgeable,22,r2_targeted,2,5,0.185094303275643,0
linear,bridgeable,22,r2_targeted,2,6,0.17722305331299,0
linear,bridgeable,22,r2_targeted,2,7,0.169818798597557,0
linear,bridgeable,22,r2_targeted,2,8,0.164050628862959,0
linear,bridgeable,22,r2_targeted,3,4,0.161737573086973,0
linear,bridgeable,22,r2_targeted,3,5,0.158585963736538,0
linear,bridgeable,22,r2_targeted,3,6,0.154721727123784,0
linear,bridgeable,22,r2_targeted,3,7,0.150917913835376,0
linear,bridgeable,22,rinf_targeted,1,4,0.542506505260462,0
linear,bridgeable,22,rinf_targeted,1,5,0.411534666507174,0
linear,bridgeable,22,rinf_targeted,1,6,0.333763753208724,0
linear,bridgeable,22,rinf_targeted,1,7,0.296544838479148,0
linear,bridgeable,22,rinf_targeted,1,8,0.276787624169082,0
linear,bridgeable,22,rinf_targeted,1,9,0.263359427171364,0
linear,bridgeable,22,rinf_targeted,2,4,0.263359427171364,0
linear,bridgeable,22,rinf_targeted,2,5,0.263359423631072,0
linear,bridgeable,22,rinf_targeted,2,6,0.263359427171364,0
linear,bridgeable,22,rinf_targeted,2,7,0.263359423632309,0
linear,bridgeable,22,rinf_targeted,2,8,0.263359418088003,0
linear,bridgeable,22,rinf_targeted,3,4,0.263359418088003,0
linear,bridgeable,22,rinf_targeted,3,5,0.263359418088003,0
linear,bridgeable,22,rinf_targeted,3,6,0.263359418088003,0
linear,bridgeable,22,rinf_targeted,3,7,0.263359418088003,0
linear,bridgeable,23,r2_targeted,1,4,0.491346553295641,0
linear,bridgeable,23,r2_targeted,1,5,0.390125564626838,0
linear,bridgeable,23,r2_targeted,1,6,0.290335946666182,0
linear,bridgeable,23,r2_targeted,1,7,0.234257665220497,0
linear,bridgeable,23,r2_targeted,1,8,0.206439575818361,0
linear,bridgeable,23,r2_targeted,1,9,0.198282282757337,0
linear,bridgeable,23,r2_targeted,2,4,0.192212261359583,0
linear,bridgeable,23,r2_targeted,2,5,0.18560477672346,0
linear,bridgeable,23,r2_targeted,2,6,0.177479950174958,0
linear,bridgeable,23,r2_targeted,2,7,0.169265656848039,0
linear,bridgeable,23,r2_targeted,2,8,0.162172437229137,0
linear,bridgeable,23,r2_targeted,3,4,0.159150740679231,0
linear,bridgeable,23,r2_targeted,3,5,0.156296978028486,0
linear,bridgeable,23,r2_targeted,3,6,0.152674335192699,0
linear,bridgeable,23,r2_targeted,3,7,0.14858467587169,0
linear,bridgeable,23,rinf_targeted,1,4,0.549940357960214,0
linear,bridgeable,23,rinf_targeted,1,5,0.404155673523273,0
linear,bridgeable,23,rinf_targeted,1,6,0.33081396028985,0
linear,bridgeable,23,rinf_targeted,1,7,0.291338818492952,0
linear,bridgeable,23,rinf_targeted,1,8,0.270907894216105,0
linear,bridgeable,23,rinf_targeted,1,9,0.263008534028821,0
linear,bridgeable,23,rinf_targeted,2,4,0.263008534028821,0
linear,bridgeable,23,rinf_targeted,2,5,0.263008534028821,0
linear,bridgeable,23,rinf_targeted,2,6,0.263008534028821,0
linear,bridgeable,23,rinf_targeted,2,7,0.263008534028821,0
linear,bridgeable,23,rinf_targeted,2,8,0.263008534028821,0
linear,bridgeable,23,rinf_targeted,3,5,0.263008534028821,0
linear,bridgeable,23,rinf_targeted,3,6,0.263008534028821,0
linear,bridgeable,23,rinf_targeted,3,7,0.263008534028821,0
linear,bridgeable,23,rinf_targeted,3,8,0.263008534028821,0
linear,bridgeable,24,r2_targeted,1,4,0.494550496422389,0
linear,bridgeable,24,r2_targeted,1,5,0.391905445875327,0
linear,bridgeable,24,r2_targeted,1,6,0.295699546895312,0
linear,bridgeable,24,r2_targeted,1,7,0.24113004397897,0
linear,bridgeable,24,r2_targeted,1,8,0.209985017279619,0
linear,bridgeable,24,r2_targeted,1,9,0.194921909520194,0
linear,bridgeable,24,r2_targeted,2,4,0.189793116004077,0
linear,bridgeable,24,r2_targeted,2,5,0.183041025754288,0
linear,bridgeable,24,r2_targeted,2,6,0.176285621223641,0
linear,bridgeable,24,r2_targeted,2,7,0.168901673563588,0
linear,bridgeable,24,r2_targeted,2,8,0.162209985924675,0
linear,bridgeable,24,r2_targeted,3,4,0.159358949973643,0
linear,bridgeable,24,r2_targeted,3,5,0.156486599488621,0
linear,bridgeable,24,r2_targeted,3,6,0.15340087018434,0
linear,bridgeable,24,r2_targeted,3,7,0.149741759644575,0
linear,bridgeable,24,rinf_targeted,1,4,0.547946682767515,0
linear,bridgeable,24,rinf_targeted,1,5,0.407334559399534,0
linear,bridgeable,24,rinf_targeted,1,6,0.334449553101585,0
linear,bridgeable,24,rinf_targeted,1,7,0.296559792027722,0
linear,bridgeable,24,rinf_targeted,1,8,0.273469863825215,0
linear,bridgeable,24,rinf_targeted,1,9,0.26216976608116,0
linear,bridgeable,24,rinf_targeted,2,4,0.26216976608116,0
linear,bridgeable,24,rinf_targeted,2,5,0.26216976608116,0
linear,bridgeable,24,rinf_targeted,2,6,0.26216976608116,0
linear,bridgeable,24,rinf_targeted,2,7,0.26216976163678,0
linear,bridgeable,24,rinf_targeted,2,8,0.262169763711995,0
linear,bridgeable,24,rinf_targeted,3,4,0.26216976163678,0
linear,bridgeable,24,rinf_targeted,3,5,0.26216976163678,0
linear,bridgeable,24,rinf_targeted,3,6,0.26216976163678,0
linear,bridgeable,24,rinf_targeted,3,8,0.262169761114372,0
linear,bridgeable,25,r2_targeted,1,4,0.462472508592976,0
linear,bridgeable,25,r2_targeted,1,5,0.408133075094572,0
linear,bridgeable,25,r2_targeted,1,6,0.27873702871179,0
linear,bridgeable,25,r2_targeted,1,7,0.223815456738175,0
linear,bridgeable,25,r2_targeted,1,8,0.202449876263361,0
linear,bridgeable,25,r2_targeted,1,9,0.189265905698758,0
linear,bridgeable,25,r2_targeted,2,4,0.185185647829242,0
linear,bridgeable,25,r2_targeted,2,5,0.180180802138013,0
linear,bridgeable,25,r2_targeted,2,6,0.172468837969894,0
linear,bridgeable,25,r2_targeted,2,7,0.164928001210663,0
linear,bridgeable,25,r2_targeted,2,8,0.159083481936879,0
linear,bridgeable,25,r2_targeted,3,4,0.156797169258569,0
linear,bridgeable,25,r2_targeted,3,5,0.15445413577306,0
linear,bridgeable,25,r2_targeted,3,6,0.150733096593524,0
linear,bridgeable,25,r2_targeted,3,7,0.146895498630241,0
linear,bridgeable,25,rinf_targeted,1,4,0.499400720788104,0
linear,bridgeable,25,rinf_targeted,1,5,0.430420176701642,0
linear,bridgeable,25,rinf_targeted,1,6,0.322587514845038,0
