surface,scenario,method,tolerance,budget,n,mean_new_n,mean_actual_bridges,n_released,released_mae,released_bad_rate,mean_certificate_radius,mean_output_width,inconsistent_fraction,released,released_lower,released_upper,bad_release,bad_release_lower,bad_release_upper,path_covered,path_covered_lower,path_covered_upper,covered,covered_lower,covered_upper,joint_set_covered,joint_set_covered_lower,joint_set_covered_upper
linear,unreachable,r2_random,0.2,1,200,96,1,0,,,1.33545053454,2.58784221755,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_random,0.2,2,200,192,2,0,,,1.29395079113,2.48959752732,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_random,0.2,3,200,288,3,0,,,1.26083950657,2.43217228093,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_random,0.3,0,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_random,0.3,1,200,96,1,0,,,1.33545053454,2.58784221755,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_random,0.3,2,200,192,2,0,,,1.29395079113,2.48959752732,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_random,0.3,3,200,288,3,0,,,1.26083950657,2.43217228093,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_static,0.2,0,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_static,0.2,1,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_static,0.2,2,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_static,0.2,3,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_static,0.3,0,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_static,0.3,1,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_static,0.3,2,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_static,0.3,3,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_targeted,0.2,0,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_targeted,0.2,1,200,96,1,0,,,1.26281151071,2.3343310463,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_targeted,0.2,2,200,192,2,0,,,1.20790765884,2.32879637854,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_targeted,0.2,3,200,288,3,0,,,1.1883708022,2.32819101164,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_targeted,0.3,0,200,0,0,0,,,1.38842053484,2.75164129029,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_targeted,0.3,1,200,96,1,0,,,1.26281151071,2.3343310463,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_targeted,0.3,2,200,192,2,0,,,1.20790765884,2.32879637854,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,r2_targeted,0.3,3,200,288,3,0,,,1.1883708022,2.32819101164,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,rinf_targeted,0.2,0,200,0,0,0,,,1.39456101975,2.73786981253,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,rinf_targeted,0.2,1,200,96,1,0,,,1.27144720049,2.30737913607,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,rinf_targeted,0.2,2,200,192,2,0,,,1.27144720049,2.30588529347,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,rinf_targeted,0.2,3,200,288,3,0,,,1.27144720049,2.30464400155,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,rinf_targeted,0.3,0,200,0,0,0,,,1.39456101975,2.73786981253,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,rinf_targeted,0.3,1,200,96,1,0,,,1.27144720049,2.30737913607,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,rinf_targeted,0.3,2,200,192,2,0,,,1.27144720049,2.30588529347,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,rinf_targeted,0.3,3,200,288,3,0,,,1.27144720049,2.30464400155,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,target_only,0.2,0,200,0,0,0,,,inf,inf,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,target_only,0.2,1,200,96,1,0,,,0.29205966008,0.584119320161,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,0.995,0.972226295602,0.999116831284,0.995,0.972226295602,0.999116831284,0.94,0.898068307042,0.965347805746
linear,unreachable,target_only,0.2,2,200,192,2,0,,,0.206517366154,0.413034732308,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,0.995,0.972226295602,0.999116831284,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,target_only,0.2,3,200,288,3,200,0.0432636894808,0,0.168620723367,0.337241446734,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,0.995,0.972226295602,0.999116831284,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,target_only,0.3,0,200,0,0,0,,,inf,inf,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
linear,unreachable,target_only,0.3,1,200,96,1,200,0.0785121121703,0.005,0.29205966008,0.584119320161,0,1,0.981154673623,1,0.005,0.000883168715601,0.0277737043979,0.995,0.972226295602,0.999116831284,0.995,0.972226295602,0.999116831284,0.94,0.898068307042,0.965347805746
linear,unreachable,target_only,0.3,2,200,96,1,200,0.0785121121703,0.005,0.29205966008,0.584119320161,0,1,0.981154673623,1,0.005,0.000883168715601,0.0277737043979,0.995,0.972226295602,0.999116831284,0.995,0.972226295602,0.999116831284,0.94,0.898068307042,0.965347805746
linear,unreachable,target_only,0.3,3,200,96,1,200,0.0785121121703,0.005,0.29205966008,0.584119320161,0,1,0.981154673623,1,0.005,0.000883168715601,0.0277737043979,0.995,0.972226295602,0.999116831284,0.995,0.972226295602,0.999116831284,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_nearest,0.2,0,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_nearest,0.2,1,200,96,1,0,,,0.41057490438,0.773589015616,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_nearest,0.2,2,200,192,2,0,,,0.321788118703,0.74396618835,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_nearest,0.2,3,200,288,3,0,,,0.254052214748,0.716576502185,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_nearest,0.3,0,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_nearest,0.3,1,200,96,1,0,,,0.41057490438,0.773589015616,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_nearest,0.3,2,200,192,2,100,0.0462266921888,0,0.321788118703,0.656910005376,0,0.5,0.431360859604,0.568639140396,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_nearest,0.3,3,200,240,2.5,200,0.0469408411942,0,0.259288198275,0.518576396551,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_random,0.2,0,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_random,0.2,1,200,96,1,0,,,0.347213192181,0.871951819807,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_random,0.2,2,200,192,2,0,,,0.245740633384,0.785328231631,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_random,0.2,3,200,288,3,53,0.0339764437301,0,0.210234454063,0.658161258269,0,0.265,0.208681541471,0.330175761926,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_random,0.3,0,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_random,0.3,1,200,96,1,99,0.0423328698757,0,0.347213192181,0.70529641635,0,0.495,0.426458453599,0.563729999665,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_random,0.3,2,200,144.48,1.505,182,0.040140141074,0,0.260442456523,0.51946992938,0,0.91,0.862234281233,0.942312551138,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_random,0.3,3,200,153.12,1.595,200,0.040053910409,0,0.247202404486,0.494404808972,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_static,0.2,0,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_static,0.2,1,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_static,0.2,2,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_static,0.2,3,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_static,0.3,0,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_static,0.3,1,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_static,0.3,2,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_static,0.3,3,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_targeted,0.2,0,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_targeted,0.2,1,200,96,1,0,,,0.243164714376,0.876724988479,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_targeted,0.2,2,200,192,2,4,0.0232326099995,0,0.208245019213,0.791056317574,0,0.02,0.00780442641635,0.0502870869058,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_targeted,0.2,3,200,286.08,2.98,199,0.0371267095259,0,0.192672129901,0.387605645623,0,0.995,0.972226295602,0.999116831284,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_targeted,0.3,0,200,0,0,0,,,0.584267985241,1.18711760346,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_targeted,0.3,1,200,96,1,200,0.0480840488153,0,0.243164714376,0.486329428752,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_targeted,0.3,2,200,96,1,200,0.0480840488153,0,0.243164714376,0.486329428752,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,r2_targeted,0.3,3,200,96,1,200,0.0480840488153,0,0.243164714376,0.486329428752,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,rinf_targeted,0.2,0,200,0,0,0,,,0.600044773384,1.1733461257,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,rinf_targeted,0.2,1,200,96,1,0,,,0.308664910825,0.849175868308,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,rinf_targeted,0.2,2,200,192,2,0,,,0.308599629615,0.779379511922,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,rinf_targeted,0.2,3,200,288,3,0,,,0.308599629034,0.735439180509,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,rinf_targeted,0.3,0,200,0,0,0,,,0.600044773384,1.1733461257,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,rinf_targeted,0.3,1,200,96,1,7,0.0471620858578,0,0.308664910825,0.839841160925,0,0.035,0.0170555420086,0.0704706115223,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,rinf_targeted,0.3,2,200,188.64,1.965,8,0.0502068947295,0,0.308599629755,0.772545386815,0,0.04,0.0204056320662,0.0769320682009,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,rinf_targeted,0.3,3,200,280.8,2.925,8,0.0502068947295,0,0.308599629211,0.729794805675,0,0.04,0.0204056320662,0.0769320682009,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,target_only,0.2,0,200,0,0,0,,,inf,inf,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,target_only,0.2,1,200,96,1,0,,,0.29205966008,0.584119320161,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,target_only,0.2,2,200,192,2,0,,,0.206517366154,0.413034732308,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,target_only,0.2,3,200,288,3,200,0.0489140042349,0,0.168620723367,0.337241446734,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,target_only,0.3,0,200,0,0,0,,,inf,inf,0,0,1.73472347598e-18,0.0188453263773,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,target_only,0.3,1,200,96,1,200,0.0763507700992,0,0.29205966008,0.584119320161,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,target_only,0.3,2,200,96,1,200,0.0763507700992,0,0.29205966008,0.584119320161,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,bridgeable,target_only,0.3,3,200,96,1,200,0.0763507700992,0,0.29205966008,0.584119320161,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.94,0.898068307042,0.965347805746
quadratic,supported,r2_nearest,0.2,0,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_nearest,0.2,1,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_nearest,0.2,2,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_nearest,0.2,3,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_nearest,0.3,0,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_nearest,0.3,1,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_nearest,0.3,2,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_nearest,0.3,3,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_random,0.2,0,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_random,0.2,1,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_random,0.2,2,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_random,0.2,3,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_random,0.3,0,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_random,0.3,1,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_random,0.3,2,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_random,0.3,3,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_static,0.2,0,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_static,0.2,1,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_static,0.2,2,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
quadratic,supported,r2_static,0.2,3,200,0,0,200,0.0151170621418,0,0.119667224671,0.239334449341,0,1,0.981154673623,1,0,1.73472347598e-18,0.0188453263773,1,0.981154673623,1,1,0.981154673623,1,0.945,0.904213001228,0.969014658297
