surface,scenario,replicate,method,tolerance,stage,source_id,n,treated_mean,control_mean,effect,noise_sd,target_batch
quadratic,unreachable,58,r2_random,0.2,3,5,96,-0.294500607433484,-0.184634245182385,-0.1098663622511,0.102062072615966,
quadratic,unreachable,58,r2_random,0.3,1,7,96,-0.288337125593172,-0.0316692353094642,-0.256667890283707,0.102062072615966,
quadratic,unreachable,58,r2_random,0.3,2,9,96,-0.161586343340421,-0.244182652961389,0.0825963096209688,0.102062072615966,
quadratic,unreachable,58,r2_random,0.3,3,5,96,-0.294500607433484,-0.184634245182385,-0.1098663622511,0.102062072615966,
quadratic,unreachable,58,r2_targeted,0.2,1,9,96,-0.161586343340421,-0.244182652961389,0.0825963096209688,0.102062072615966,
quadratic,unreachable,58,r2_targeted,0.2,2,8,96,-0.221458551299911,-0.232777936201478,0.0113193849015665,0.102062072615966,
quadratic,unreachable,58,r2_targeted,0.2,3,7,96,-0.288337125593172,-0.0316692353094642,-0.256667890283707,0.102062072615966,
quadratic,unreachable,58,r2_targeted,0.3,1,9,96,-0.161586343340421,-0.244182652961389,0.0825963096209688,0.102062072615966,
quadratic,unreachable,58,r2_targeted,0.3,2,8,96,-0.221458551299911,-0.232777936201478,0.0113193849015665,0.102062072615966,
quadratic,unreachable,58,r2_targeted,0.3,3,7,96,-0.288337125593172,-0.0316692353094642,-0.256667890283707,0.102062072615966,
quadratic,unreachable,58,rinf_targeted,0.2,1,9,96,-0.161586343340421,-0.244182652961389,0.0825963096209688,0.102062072615966,
quadratic,unreachable,58,rinf_targeted,0.2,2,4,96,-0.435365952526937,0.0867983700291802,-0.522164322556118,0.102062072615966,
quadratic,unreachable,58,rinf_targeted,0.2,3,5,96,-0.294500607433484,-0.184634245182385,-0.1098663622511,0.102062072615966,
quadratic,unreachable,58,rinf_targeted,0.3,1,9,96,-0.161586343340421,-0.244182652961389,0.0825963096209688,0.102062072615966,
quadratic,unreachable,58,rinf_targeted,0.3,2,4,96,-0.435365952526937,0.0867983700291802,-0.522164322556118,0.102062072615966,
quadratic,unreachable,58,rinf_targeted,0.3,3,5,96,-0.294500607433484,-0.184634245182385,-0.1098663622511,0.102062072615966,
quadratic,unreachable,58,target_only,0.2,1,10,96,0.597656510419321,-0.0985681314887253,0.696224641908046,0.102062072615966,1
quadratic,unreachable,58,target_only,0.2,2,10,96,0.645355694607115,0.107390060732193,0.537965633874922,0.102062072615966,2
quadratic,unreachable,58,target_only,0.2,3,10,96,0.749495990516451,0.0522503947287892,0.697245595787662,0.102062072615966,3
quadratic,unreachable,58,target_only,0.3,1,10,96,0.597656510419321,-0.0985681314887253,0.696224641908046,0.102062072615966,1
quadratic,unreachable,59,r2_nearest,0.2,1,9,96,-0.170852809114121,-0.0286106399379654,-0.142242169176155,0.102062072615966,
quadratic,unreachable,59,r2_nearest,0.2,2,8,96,-0.124125606799314,-0.00782834400362554,-0.116297262795689,0.102062072615966,
quadratic,unreachable,59,r2_nearest,0.2,3,7,96,-0.112488520725581,-0.0188090255144692,-0.093679495211112,0.102062072615966,
quadratic,unreachable,59,r2_nearest,0.3,1,9,96,-0.170852809114121,-0.0286106399379654,-0.142242169176155,0.102062072615966,
quadratic,unreachable,59,r2_nearest,0.3,2,8,96,-0.124125606799314,-0.00782834400362554,-0.116297262795689,0.102062072615966,
quadratic,unreachable,59,r2_nearest,0.3,3,7,96,-0.112488520725581,-0.0188090255144692,-0.093679495211112,0.102062072615966,
quadratic,unreachable,59,r2_random,0.2,1,7,96,-0.112488520725581,-0.0188090255144692,-0.093679495211112,0.102062072615966,
quadratic,unreachable,59,r2_random,0.2,2,6,96,-0.224395070416566,-0.054039921252132,-0.170355149164434,0.102062072615966,
quadratic,unreachable,59,r2_random,0.2,3,8,96,-0.124125606799314,-0.00782834400362554,-0.116297262795689,0.102062072615966,
quadratic,unreachable,59,r2_random,0.3,1,7,96,-0.112488520725581,-0.0188090255144692,-0.093679495211112,0.102062072615966,
quadratic,unreachable,59,r2_random,0.3,2,6,96,-0.224395070416566,-0.054039921252132,-0.170355149164434,0.102062072615966,
quadratic,unreachable,59,r2_random,0.3,3,8,96,-0.124125606799314,-0.00782834400362554,-0.116297262795689,0.102062072615966,
quadratic,unreachable,59,r2_targeted,0.2,1,9,96,-0.170852809114121,-0.0286106399379654,-0.142242169176155,0.102062072615966,
quadratic,unreachable,59,r2_targeted,0.2,2,8,96,-0.124125606799314,-0.00782834400362554,-0.116297262795689,0.102062072615966,
quadratic,unreachable,59,r2_targeted,0.2,3,7,96,-0.112488520725581,-0.0188090255144692,-0.093679495211112,0.102062072615966,
quadratic,unreachable,59,r2_targeted,0.3,1,9,96,-0.170852809114121,-0.0286106399379654,-0.142242169176155,0.102062072615966,
quadratic,unreachable,59,r2_targeted,0.3,2,8,96,-0.124125606799314,-0.00782834400362554,-0.116297262795689,0.102062072615966,
quadratic,unreachable,59,r2_targeted,0.3,3,7,96,-0.112488520725581,-0.0188090255144692,-0.093679495211112,0.102062072615966,
quadratic,unreachable,59,rinf_targeted,0.2,1,9,96,-0.170852809114121,-0.0286106399379654,-0.142242169176155,0.102062072615966,
quadratic,unreachable,59,rinf_targeted,0.2,2,4,96,-0.536907786331046,0.118287465683326,-0.655195252014372,0.102062072615966,
quadratic,unreachable,59,rinf_targeted,0.2,3,5,96,-0.283661124291152,0.0151537221340383,-0.298814846425191,0.102062072615966,
quadratic,unreachable,59,rinf_targeted,0.3,1,9,96,-0.170852809114121,-0.0286106399379654,-0.142242169176155,0.102062072615966,
quadratic,unreachable,59,rinf_targeted,0.3,2,4,96,-0.536907786331046,0.118287465683326,-0.655195252014372,0.102062072615966,
quadratic,unreachable,59,rinf_targeted,0.3,3,5,96,-0.283661124291152,0.0151537221340383,-0.298814846425191,0.102062072615966,
quadratic,unreachable,59,target_only,0.2,1,10,96,0.663394288543427,0.0315412674187943,0.631853021124633,0.102062072615966,1
quadratic,unreachable,59,target_only,0.2,2,10,96,0.749212150621653,0.0647047653010738,0.68450738532058,0.102062072615966,2
quadratic,unreachable,59,target_only,0.2,3,10,96,0.817983640824769,0.00603740371191892,0.81194623711285,0.102062072615966,3
quadratic,unreachable,59,target_only,0.3,1,10,96,0.663394288543427,0.0315412674187943,0.631853021124633,0.102062072615966,1
quadratic,unreachable,60,r2_nearest,0.2,1,9,96,-0.0511443965526569,0.0295816868735122,-0.0807260834261691,0.102062072615966,
quadratic,unreachable,60,r2_nearest,0.2,2,8,96,-0.201010729655265,-0.000795723393624266,-0.20021500626164,0.102062072615966,
quadratic,unreachable,60,r2_nearest,0.2,3,7,96,-0.153747512771762,-0.0127564243157931,-0.140991088455969,0.102062072615966,
quadratic,unreachable,60,r2_nearest,0.3,1,9,96,-0.0511443965526569,0.0295816868735122,-0.0807260834261691,0.102062072615966,
quadratic,unreachable,60,r2_nearest,0.3,2,8,96,-0.201010729655265,-0.000795723393624266,-0.20021500626164,0.102062072615966,
quadratic,unreachable,60,r2_nearest,0.3,3,7,96,-0.153747512771762,-0.0127564243157931,-0.140991088455969,0.102062072615966,
quadratic,unreachable,60,r2_random,0.2,1,6,96,-0.314099658200665,-0.0234856747855043,-0.29061398341516,0.102062072615966,
quadratic,unreachable,60,r2_random,0.2,2,9,96,-0.0511443965526569,0.0295816868735122,-0.0807260834261691,0.102062072615966,
quadratic,unreachable,60,r2_random,0.2,3,4,96,-0.587591292568741,-0.090456087801632,-0.497135204767109,0.102062072615966,
quadratic,unreachable,60,r2_random,0.3,1,6,96,-0.314099658200665,-0.0234856747855043,-0.29061398341516,0.102062072615966,
quadratic,unreachable,60,r2_random,0.3,2,9,96,-0.0511443965526569,0.0295816868735122,-0.0807260834261691,0.102062072615966,
quadratic,unreachable,60,r2_random,0.3,3,4,96,-0.587591292568741,-0.090456087801632,-0.497135204767109,0.102062072615966,
quadratic,unreachable,60,r2_targeted,0.2,1,9,96,-0.0511443965526569,0.0295816868735122,-0.0807260834261691,0.102062072615966,
quadratic,unreachable,60,r2_targeted,0.2,2,8,96,-0.201010729655265,-0.000795723393624266,-0.20021500626164,0.102062072615966,
quadratic,unreachable,60,r2_targeted,0.2,3,7,96,-0.153747512771762,-0.0127564243157931,-0.140991088455969,0.102062072615966,
quadratic,unreachable,60,r2_targeted,0.3,1,9,96,-0.0511443965526569,0.0295816868735122,-0.0807260834261691,0.102062072615966,
quadratic,unreachable,60,r2_targeted,0.3,2,8,96,-0.201010729655265,-0.000795723393624266,-0.20021500626164,0.102062072615966,
quadratic,unreachable,60,r2_targeted,0.3,3,7,96,-0.153747512771762,-0.0127564243157931,-0.140991088455969,0.102062072615966,
quadratic,unreachable,60,rinf_targeted,0.2,1,9,96,-0.0511443965526569,0.0295816868735122,-0.0807260834261691,0.102062072615966,
quadratic,unreachable,60,rinf_targeted,0.2,2,4,96,-0.587591292568741,-0.090456087801632,-0.497135204767109,0.102062072615966,
quadratic,unreachable,60,rinf_targeted,0.2,3,5,96,-0.39278240074536,0.0200068982078574,-0.412789298953217,0.102062072615966,
quadratic,unreachable,60,rinf_targeted,0.3,1,9,96,-0.0511443965526569,0.0295816868735122,-0.0807260834261691,0.102062072615966,
quadratic,unreachable,60,rinf_targeted,0.3,2,4,96,-0.587591292568741,-0.090456087801632,-0.497135204767109,0.102062072615966,
quadratic,unreachable,60,rinf_targeted,0.3,3,5,96,-0.39278240074536,0.0200068982078574,-0.412789298953217,0.102062072615966,
quadratic,unreachable,60,target_only,0.2,1,10,96,0.676699535590418,0.0312051848510397,0.645494350739378,0.102062072615966,1
quadratic,unreachable,60,target_only,0.2,2,10,96,0.670660653459822,0.031794081627002,0.638866571832819,0.102062072615966,2
quadratic,unreachable,60,target_only,0.2,3,10,96,0.629298527606461,-0.0905605125222717,0.719859040128733,0.102062072615966,3
quadratic,unreachable,60,target_only,0.3,1,10,96,0.676699535590418,0.0312051848510397,0.645494350739378,0.102062072615966,1
quadratic,unreachable,61,r2_nearest,0.2,1,9,96,-0.0882366265206477,0.142348748908619,-0.230585375429267,0.102062072615966,
quadratic,unreachable,61,r2_nearest,0.2,2,8,96,-0.256135024229299,-0.0297954881790355,-0.226339536050263,0.102062072615966,
quadratic,unreachable,61,r2_nearest,0.2,3,7,96,-0.14555201219218,-0.134090806634682,-0.0114612055574978,0.102062072615966,
quadratic,unreachable,61,r2_nearest,0.3,1,9,96,-0.0882366265206477,0.142348748908619,-0.230585375429267,0.102062072615966,
quadratic,unreachable,61,r2_nearest,0.3,2,8,96,-0.256135024229299,-0.0297954881790355,-0.226339536050263,0.102062072615966,
quadratic,unreachable,61,r2_nearest,0.3,3,7,96,-0.14555201219218,-0.134090806634682,-0.0114612055574978,0.102062072615966,
quadratic,unreachable,61,r2_random,0.2,1,4,96,-0.362825326842466,-0.0467899495090462,-0.31603537733342,0.102062072615966,
quadratic,unreachable,61,r2_random,0.2,2,8,96,-0.256135024229299,-0.0297954881790355,-0.226339536050263,0.102062072615966,
quadratic,unreachable,61,r2_random,0.2,3,5,96,-0.339911486406294,-0.0751931082395543,-0.26471837816674,0.102062072615966,
quadratic,unreachable,61,r2_random,0.3,1,4,96,-0.362825326842466,-0.0467899495090462,-0.31603537733342,0.102062072615966,
quadratic,unreachable,61,r2_random,0.3,2,8,96,-0.256135024229299,-0.0297954881790355,-0.226339536050263,0.102062072615966,
quadratic,unreachable,61,r2_random,0.3,3,5,96,-0.339911486406294,-0.0751931082395543,-0.26471837816674,0.102062072615966,
quadratic,unreachable,61,r2_targeted,0.2,1,9,96,-0.0882366265206477,0.142348748908619,-0.230585375429267,0.102062072615966,
quadratic,unreachable,61,r2_targeted,0.2,2,8,96,-0.256135024229299,-0.0297954881790355,-0.226339536050263,0.102062072615966,
quadratic,unreachable,61,r2_targeted,0.2,3,7,96,-0.14555201219218,-0.134090806634682,-0.0114612055574978,0.102062072615966,
quadratic,unreachable,61,r2_targeted,0.3,1,9,96,-0.0882366265206477,0.142348748908619,-0.230585375429267,0.102062072615966,
quadratic,unreachable,61,r2_targeted,0.3,2,8,96,-0.256135024229299,-0.0297954881790355,-0.226339536050263,0.102062072615966,
quadratic,unreachable,61,r2_targeted,0.3,3,7,96,-0.14555201219218,-0.134090806634682,-0.0114612055574978,0.102062072615966,
quadratic,unreachable,61,rinf_targeted,0.2,1,9,96,-0.0882366265206477,0.142348748908619,-0.230585375429267,0.102062072615966,
quadratic,unreachable,61,rinf_targeted,0.2,2,4,96,-0.362825326842466,-0.0467899495090462,-0.31603537733342,0.102062072615966,
quadratic,unreachable,61,rinf_targeted,0.2,3,5,96,-0.339911486406294,-0.0751931082395543,-0.26471837816674,0.102062072615966,
quadratic,unreachable,61,rinf_targeted,0.3,1,9,96,-0.0882366265206477,0.142348748908619,-0.230585375429267,0.102062072615966,
quadratic,unreachable,61,rinf_targeted,0.3,2,4,96,-0.362825326842466,-0.0467899495090462,-0.31603537733342,0.102062072615966,
quadratic,unreachable,61,rinf_targeted,0.3,3,5,96,-0.339911486406294,-0.0751931082395543,-0.26471837816674,0.102062072615966,
quadratic,unreachable,61,target_only,0.2,1,10,96,0.694145544543627,0.0892178060380272,0.604927738505599,0.102062072615966,1
quadratic,unreachable,61,target_only,0.2,2,10,96,0.708447075202147,0.00237746388384271,0.706069611318304,0.102062072615966,2
quadratic,unreachable,61,target_only,0.2,3,10,96,0.692456199897251,-0.0855442983064981,0.778000498203749,0.102062072615966,3
quadratic,unreachable,61,target_only,0.3,1,10,96,0.694145544543627,0.0892178060380272,0.604927738505599,0.102062072615966,1
quadratic,unreachable,62,r2_nearest,0.2,1,9,96,-0.202730372521117,0.0591521852697238,-0.26188255779084,0.102062072615966,
quadratic,unreachable,62,r2_nearest,0.2,2,8,96,-0.142260083437188,0.0106331017519516,-0.152893185189139,0.102062072615966,
quadratic,unreachable,62,r2_nearest,0.2,3,7,96,-0.19459135017031,0.123227399745963,-0.317818749916272,0.102062072615966,
quadratic,unreachable,62,r2_nearest,0.3,1,9,96,-0.202730372521117,0.0591521852697238,-0.26188255779084,0.102062072615966,
quadratic,unreachable,62,r2_nearest,0.3,2,8,96,-0.142260083437188,0.0106331017519516,-0.152893185189139,0.102062072615966,
quadratic,unreachable,62,r2_nearest,0.3,3,7,96,-0.19459135017031,0.123227399745963,-0.317818749916272,0.102062072615966,
quadratic,unreachable,62,r2_random,0.2,1,5,96,-0.428518326487668,-0.0398244789091542,-0.388693847578514,0.102062072615966,
quadratic,unreachable,62,r2_random,0.2,2,6,96,-0.296129905473967,0.0470621108342439,-0.343192016308211,0.102062072615966,
quadratic,unreachable,62,r2_random,0.2,3,7,96,-0.19459135017031,0.123227399745963,-0.317818749916272,0.102062072615966,
quadratic,unreachable,62,r2_random,0.3,1,5,96,-0.428518326487668,-0.0398244789091542,-0.388693847578514,0.102062072615966,
quadratic,unreachable,62,r2_random,0.3,2,6,96,-0.296129905473967,0.0470621108342439,-0.343192016308211,0.102062072615966,
quadratic,unreachable,62,r2_random,0.3,3,7,96,-0.19459135017031,0.123227399745963,-0.317818749916272,0.102062072615966,
quadratic,unreachable,62,r2_targeted,0.2,1,9,96,-0.202730372521117,0.0591521852697238,-0.26188255779084,0.102062072615966,
quadratic,unreachable,62,r2_targeted,0.2,2,8,96,-0.142260083437188,0.0106331017519516,-0.152893185189139,0.102062072615966,
quadratic,unreachable,62,r2_targeted,0.2,3,7,96,-0.19459135017031,0.123227399745963,-0.317818749916272,0.102062072615966,
quadratic,unreachable,62,r2_targeted,0.3,1,9,96,-0.202730372521117,0.0591521852697238,-0.26188255779084,0.102062072615966,
quadratic,unreachable,62,r2_targeted,0.3,2,8,96,-0.142260083437188,0.0106331017519516,-0.152893185189139,0.102062072615966,
quadratic,unreachable,62,r2_targeted,0.3,3,7,96,-0.19459135017031,0.123227399745963,-0.317818749916272,0.102062072615966,
quadratic,unreachable,62,rinf_targeted,0.2,1,9,96,-0.202730372521117,0.0591521852697238,-0.26188255779084,0.102062072615966,
quadratic,unreachable,62,rinf_targeted,0.2,2,4,96,-0.402177542128896,0.0408103311037126,-0.442987873232608,0.102062072615966,
quadratic,unreachable,62,rinf_targeted,0.2,3,5,96,-0.428518326487668,-0.0398244789091542,-0.388693847578514,0.102062072615966,
quadratic,unreachable,62,rinf_targeted,0.3,1,9,96,-0.202730372521117,0.0591521852697238,-0.26188255779084,0.102062072615966,
quadratic,unreachable,62,rinf_targeted,0.3,2,4,96,-0.402177542128896,0.0408103311037126,-0.442987873232608,0.102062072615966,
quadratic,unreachable,62,rinf_targeted,0.3,3,5,96,-0.428518326487668,-0.0398244789091542,-0.388693847578514,0.102062072615966,
quadratic,unreachable,62,target_only,0.2,1,10,96,0.730502093614947,-0.137937187536049,0.868439281150996,0.102062072615966,1
quadratic,unreachable,62,target_only,0.2,2,10,96,0.819412404759407,-0.0462017930210805,0.865614197780487,0.102062072615966,2
quadratic,unreachable,62,target_only,0.2,3,10,96,0.696925967527008,0.0609385247408053,0.635987442786203,0.102062072615966,3
quadratic,unreachable,62,target_only,0.3,1,10,96,0.730502093614947,-0.137937187536049,0.868439281150996,0.102062072615966,1
quadratic,unreachable,63,r2_nearest,0.2,1,9,96,-0.0283396719129525,-0.0239606446865006,-0.00437902722645189,0.102062072615966,
quadratic,unreachable,63,r2_nearest,0.2,2,8,96,-0.283286595915605,0.0347300877419187,-0.318016683657524,0.102062072615966,
quadratic,unreachable,63,r2_nearest,0.2,3,7,96,-0.181130544420343,0.0617758519851364,-0.242906396405479,0.102062072615966,
quadratic,unreachable,63,r2_nearest,0.3,1,9,96,-0.0283396719129525,-0.0239606446865006,-0.00437902722645189,0.102062072615966,
quadratic,unreachable,63,r2_nearest,0.3,2,8,96,-0.283286595915605,0.0347300877419187,-0.318016683657524,0.102062072615966,
quadratic,unreachable,63,r2_nearest,0.3,3,7,96,-0.181130544420343,0.0617758519851364,-0.242906396405479,0.102062072615966,
quadratic,unreachable,63,r2_random,0.2,1,5,96,-0.37168523992513,-0.0615710997244122,-0.310114140200718,0.102062072615966,
quadratic,unreachable,63,r2_random,0.2,2,6,96,-0.269139952440858,-0.0357756018314861,-0.233364350609372,0.102062072615966,
quadratic,unreachable,63,r2_random,0.2,3,7,96,-0.181130544420343,0.0617758519851364,-0.242906396405479,0.102062072615966,
quadratic,unreachable,63,r2_random,0.3,1,5,96,-0.37168523992513,-0.0615710997244122,-0.310114140200718,0.102062072615966,
quadratic,unreachable,63,r2_random,0.3,2,6,96,-0.269139952440858,-0.0357756018314861,-0.233364350609372,0.102062072615966,
quadratic,unreachable,63,r2_random,0.3,3,7,96,-0.181130544420343,0.0617758519851364,-0.242906396405479,0.102062072615966,
quadratic,unreachable,63,r2_targeted,0.2,1,9,96,-0.0283396719129525,-0.0239606446865006,-0.00437902722645189,0.102062072615966,
quadratic,unreachable,63,r2_targeted,0.2,2,8,96,-0.283286595915605,0.0347300877419187,-0.318016683657524,0.102062072615966,
quadratic,unreachable,63,r2_targeted,0.2,3,7,96,-0.181130544420343,0.0617758519851364,-0.242906396405479,0.102062072615966,
quadratic,unreachable,63,r2_targeted,0.3,1,9,96,-0.0283396719129525,-0.0239606446865006,-0.00437902722645189,0.102062072615966,
quadratic,unreachable,63,r2_targeted,0.3,2,8,96,-0.283286595915605,0.0347300877419187,-0.318016683657524,0.102062072615966,
quadratic,unreachable,63,r2_targeted,0.3,3,7,96,-0.181130544420343,0.0617758519851364,-0.242906396405479,0.102062072615966,
quadratic,unreachable,63,rinf_targeted,0.2,1,9,96,-0.0283396719129525,-0.0239606446865006,-0.00437902722645189,0.102062072615966,
quadratic,unreachable,63,rinf_targeted,0.2,2,4,96,-0.314806437224623,0.0805250445125068,-0.39533148173713,0.102062072615966,
quadratic,unreachable,63,rinf_targeted,0.2,3,5,96,-0.37168523992513,-0.0615710997244122,-0.310114140200718,0.102062072615966,
quadratic,unreachable,63,rinf_targeted,0.3,1,9,96,-0.0283396719129525,-0.0239606446865006,-0.00437902722645189,0.102062072615966,
quadratic,unreachable,63,rinf_targeted,0.3,2,4,96,-0.314806437224623,0.0805250445125068,-0.39533148173713,0.102062072615966,
quadratic,unreachable,63,rinf_targeted,0.3,3,5,96,-0.37168523992513,-0.0615710997244122,-0.310114140200718,0.102062072615966,
quadratic,unreachable,63,target_only,0.2,1,10,96,0.689938650744415,0.0787357866611457,0.61120286408327,0.102062072615966,1
quadratic,unreachable,63,target_only,0.2,2,10,96,0.617756489355412,0.0626434242632026,0.55511306509221,0.102062072615966,2
quadratic,unreachable,63,target_only,0.2,3,10,96,0.690035977102925,-0.0654060012976662,0.755441978400591,0.102062072615966,3
quadratic,unreachable,63,target_only,0.3,1,10,96,0.689938650744415,0.0787357866611457,0.61120286408327,0.102062072615966,1
quadratic,unreachable,64,r2_nearest,0.2,1,9,96,-0.130611735063063,-0.0452272784739441,-0.0853844565891186,0.102062072615966,
quadratic,unreachable,64,r2_nearest,0.2,2,8,96,-0.150161315015239,-0.0386597104943294,-0.11150160452091,0.102062072615966,
quadratic,unreachable,64,r2_nearest,0.2,3,7,96,-0.378754646317495,0.144385978767613,-0.523140625085107,0.102062072615966,
quadratic,unreachable,64,r2_nearest,0.3,1,9,96,-0.130611735063063,-0.0452272784739441,-0.0853844565891186,0.102062072615966,
quadratic,unreachable,64,r2_nearest,0.3,2,8,96,-0.150161315015239,-0.0386597104943294,-0.11150160452091,0.102062072615966,
quadratic,unreachable,64,r2_nearest,0.3,3,7,96,-0.378754646317495,0.144385978767613,-0.523140625085107,0.102062072615966,
quadratic,unreachable,64,r2_random,0.2,1,8,96,-0.150161315015239,-0.0386597104943294,-0.11150160452091,0.102062072615966,
quadratic,unreachable,64,r2_random,0.2,2,9,96,-0.130611735063063,-0.0452272784739441,-0.0853844565891186,0.102062072615966,
quadratic,unreachable,64,r2_random,0.2,3,6,96,-0.315650219360353,-0.0357481865203188,-0.279902032840034,0.102062072615966,
quadratic,unreachable,64,r2_random,0.3,1,8,96,-0.150161315015239,-0.0386597104943294,-0.11150160452091,0.102062072615966,
quadratic,unreachable,64,r2_random,0.3,2,9,96,-0.130611735063063,-0.0452272784739441,-0.0853844565891186,0.102062072615966,
quadratic,unreachable,64,r2_random,0.3,3,6,96,-0.315650219360353,-0.0357481865203188,-0.279902032840034,0.102062072615966,
quadratic,unreachable,64,r2_targeted,0.2,1,9,96,-0.130611735063063,-0.0452272784739441,-0.0853844565891186,0.102062072615966,
quadratic,unreachable,64,r2_targeted,0.2,2,8,96,-0.150161315015239,-0.0386597104943294,-0.11150160452091,0.102062072615966,
quadratic,unreachable,64,r2_targeted,0.2,3,7,96,-0.378754646317495,0.144385978767613,-0.523140625085107,0.102062072615966,
quadratic,unreachable,64,r2_targeted,0.3,1,9,96,-0.130611735063063,-0.0452272784739441,-0.0853844565891186,0.102062072615966,
quadratic,unreachable,64,r2_targeted,0.3,2,8,96,-0.150161315015239,-0.0386597104943294,-0.11150160452091,0.102062072615966,
quadratic,unreachable,64,r2_targeted,0.3,3,7,96,-0.378754646317495,0.144385978767613,-0.523140625085107,0.102062072615966,
quadratic,unreachable,64,rinf_targeted,0.2,1,9,96,-0.130611735063063,-0.0452272784739441,-0.0853844565891186,0.102062072615966,
quadratic,unreachable,64,rinf_targeted,0.2,2,4,96,-0.41062866178325,-0.0154996587895166,-0.395129002993734,0.102062072615966,
quadratic,unreachable,64,rinf_targeted,0.2,3,5,96,-0.199610132152707,0.00568725651056417,-0.205297388663271,0.102062072615966,
quadratic,unreachable,64,rinf_targeted,0.3,1,9,96,-0.130611735063063,-0.0452272784739441,-0.0853844565891186,0.102062072615966,
quadratic,unreachable,64,rinf_targeted,0.3,2,4,96,-0.41062866178325,-0.0154996587895166,-0.395129002993734,0.102062072615966,
quadratic,unreachable,64,rinf_targeted,0.3,3,5,96,-0.199610132152707,0.00568725651056417,-0.205297388663271,0.102062072615966,
quadratic,unreachable,64,target_only,0.2,1,10,96,0.723062751282805,0.0146550406847909,0.708407710598014,0.102062072615966,1
quadratic,unreachable,64,target_only,0.2,2,10,96,0.584115575643426,-0.0503531186746714,0.634468694318097,0.102062072615966,2
quadratic,unreachable,64,target_only,0.2,3,10,96,0.646534134637851,0.092344559088337,0.554189575549514,0.102062072615966,3
quadratic,unreachable,64,target_only,0.3,1,10,96,0.723062751282805,0.0146550406847909,0.708407710598014,0.102062072615966,1
quadratic,unreachable,65,r2_nearest,0.2,1,9,96,-0.0465022678574315,0.0871048533863698,-0.133607121243801,0.102062072615966,
quadratic,unreachable,65,r2_nearest,0.2,2,8,96,-0.0846958912799997,0.0116702002852015,-0.0963660915652011,0.102062072615966,
quadratic,unreachable,65,r2_nearest,0.2,3,7,96,-0.109285646770173,0.0626941177378461,-0.171979764508019,0.102062072615966,
quadratic,unreachable,65,r2_nearest,0.3,1,9,96,-0.0465022678574315,0.0871048533863698,-0.133607121243801,0.102062072615966,
quadratic,unreachable,65,r2_nearest,0.3,2,8,96,-0.0846958912799997,0.0116702002852015,-0.0963660915652011,0.102062072615966,
quadratic,unreachable,65,r2_nearest,0.3,3,7,96,-0.109285646770173,0.0626941177378461,-0.171979764508019,0.102062072615966,
quadratic,unreachable,65,r2_random,0.2,1,6,96,-0.303305779840317,0.0645235235614402,-0.367829303401757,0.102062072615966,
quadratic,unreachable,65,r2_random,0.2,2,5,96,-0.256894788113364,-0.0703721950033937,-0.18652259310997,0.102062072615966,
quadratic,unreachable,65,r2_random,0.2,3,7,96,-0.109285646770173,0.0626941177378461,-0.171979764508019,0.102062072615966,
quadratic,unreachable,65,r2_random,0.3,1,6,96,-0.303305779840317,0.0645235235614402,-0.367829303401757,0.102062072615966,
quadratic,unreachable,65,r2_random,0.3,2,5,96,-0.256894788113364,-0.0703721950033937,-0.18652259310997,0.102062072615966,
quadratic,unreachable,65,r2_random,0.3,3,7,96,-0.109285646770173,0.0626941177378461,-0.171979764508019,0.102062072615966,
quadratic,unreachable,65,r2_targeted,0.2,1,9,96,-0.0465022678574315,0.0871048533863698,-0.133607121243801,0.102062072615966,
quadratic,unreachable,65,r2_targeted,0.2,2,8,96,-0.0846958912799997,0.0116702002852015,-0.0963660915652011,0.102062072615966,
quadratic,unreachable,65,r2_targeted,0.2,3,7,96,-0.109285646770173,0.0626941177378461,-0.171979764508019,0.102062072615966,
quadratic,unreachable,65,r2_targeted,0.3,1,9,96,-0.0465022678574315,0.0871048533863698,-0.133607121243801,0.102062072615966,
quadratic,unreachable,65,r2_targeted,0.3,2,8,96,-0.0846958912799997,0.0116702002852015,-0.0963660915652011,0.102062072615966,
quadratic,unreachable,65,r2_targeted,0.3,3,7,96,-0.109285646770173,0.0626941177378461,-0.171979764508019,0.102062072615966,
quadratic,unreachable,65,rinf_targeted,0.2,1,9,96,-0.0465022678574315,0.0871048533863698,-0.133607121243801,0.102062072615966,
quadratic,unreachable,65,rinf_targeted,0.2,2,8,96,-0.0846958912799997,0.0116702002852015,-0.0963660915652011,0.102062072615966,
quadratic,unreachable,65,rinf_targeted,0.2,3,4,96,-0.3953617788555,0.0766870221781628,-0.472048801033663,0.102062072615966,
quadratic,unreachable,65,rinf_targeted,0.3,1,9,96,-0.0465022678574315,0.0871048533863698,-0.133607121243801,0.102062072615966,
quadratic,unreachable,65,rinf_targeted,0.3,2,8,96,-0.0846958912799997,0.0116702002852015,-0.0963660915652011,0.102062072615966,
quadratic,unreachable,65,rinf_targeted,0.3,3,4,96,-0.3953617788555,0.0766870221781628,-0.472048801033663,0.102062072615966,
quadratic,unreachable,65,target_only,0.2,1,10,96,0.627306483367741,-0.0391947310691924,0.666501214436934,0.102062072615966,1
quadratic,unreachable,65,target_only,0.2,2,10,96,0.769881177880008,-0.0272367858941975,0.797117963774205,0.102062072615966,2
quadratic,unreachable,65,target_only,0.2,3,10,96,0.745403484690775,0.0963556751539491,0.649047809536826,0.102062072615966,3
